agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fort Worth Police Department,2017-01-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,10,2,65,64,1,154,110,6,12,26,985,84,66,60,21,754,449,276,146,27,1568,229,139,70,20,3462,0,231,460,2246,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-02-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,33,32,1,82,67,5,4,6,815,77,41,36,40,621,355,208,128,19,1501,212,139,61,12,3003,0,194,314,2068,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-03-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,8,0,52,52,0,86,48,9,10,19,1042,104,56,81,28,773,345,194,129,22,1566,232,146,66,20,3331,0,269,415,2143,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-04-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,7,0,49,48,1,80,45,10,6,19,1119,97,44,73,27,878,407,241,135,31,1527,219,123,78,18,3408,0,241,377,2153,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-05-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,1,57,57,0,81,43,9,6,23,1126,85,42,87,40,872,501,262,219,20,1777,222,154,53,15,3769,0,254,396,2500,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-06-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,66,62,4,114,74,9,11,20,1069,69,46,100,34,820,403,215,159,29,1795,248,161,66,21,3700,0,249,434,2446,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-07-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,45,44,1,156,91,10,18,37,1081,133,65,85,45,753,428,236,167,25,1781,238,148,69,21,3732,0,328,532,2447,2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-08-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,53,51,2,130,69,5,21,35,1014,70,48,100,37,759,545,355,173,17,1850,260,170,69,21,3857,0,255,443,2655,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-09-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,7,0,58,56,2,91,48,6,9,28,1030,95,63,77,40,755,437,248,169,20,1829,208,116,75,17,3660,0,275,431,2474,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Worth Police Department,2017-10-01,Texas,873069,TX22012,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,55,54,1,104,60,6,11,27,1071,74,52,61,35,849,490,315,156,19,1835,247,151,79,17,3807,0,222,386,2572,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
