agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_total_cleared_type,card_cleared_18_type,card_officers_type,card_actual_pt,card_total_cleared_pt,card_cleared_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Providence Police Department,2017-01-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,10,9,1,28,10,7,3,8,214,15,11,10,7,171,106,79,25,2,378,57,53,0,4,793,0,43,81,541,622,0,0,1,1,0,5,3,1,0,1,68,1,3,3,1,60,4,2,2,0,13,1,1,0,0,92,0,8,14,18,32,0,0,0,0,0,3,1,1,0,1,14,0,1,1,0,12,0,0,0,0,2,0,0,0,0,19,0,2,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-02-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,4,4,0,16,4,1,1,10,177,8,8,7,5,149,66,46,18,2,242,26,25,0,1,531,0,28,48,334,382,0,0,0,0,0,3,0,0,0,3,37,2,1,1,1,32,5,3,1,1,8,1,1,0,0,54,0,5,8,14,22,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,10,2,1,1,0,3,0,0,0,0,16,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-03-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,8,8,0,12,2,3,0,7,190,6,6,12,5,161,74,54,18,2,283,42,39,1,2,609,0,29,49,399,448,0,0,0,0,0,2,0,1,0,1,54,3,3,3,1,44,3,3,0,0,14,0,0,0,0,73,0,10,12,17,29,0,0,0,0,0,1,0,1,0,0,13,0,1,0,1,11,1,1,0,0,1,0,0,0,0,16,0,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-04-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,8,8,0,25,11,5,1,8,238,8,9,16,5,200,68,44,22,2,331,46,43,0,3,717,0,38,72,445,517,0,0,1,1,0,3,2,1,0,0,66,0,3,3,1,59,4,2,2,0,10,1,1,0,0,85,0,7,11,15,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-05-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,9,9,0,23,3,4,3,13,222,11,16,16,4,175,74,49,18,7,348,59,54,1,4,736,0,47,80,481,561,1,0,0,0,0,4,1,1,0,2,55,1,3,2,0,49,5,3,1,1,13,0,0,0,0,78,0,6,11,18,29,0,0,0,0,0,1,0,1,0,0,9,0,0,1,0,8,0,0,0,0,4,0,0,0,0,14,0,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-06-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,19,19,0,24,4,2,1,17,252,24,18,16,10,184,60,39,20,1,378,48,44,0,4,783,0,68,113,486,599,0,0,0,0,0,7,1,0,0,6,48,3,7,1,0,37,2,2,0,0,14,1,1,0,0,72,0,11,18,17,35,0,0,0,0,0,3,1,0,0,2,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-07-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,7,7,0,20,5,4,1,10,231,13,12,23,7,176,68,41,23,4,374,48,39,2,7,750,0,55,84,490,574,0,0,2,2,0,2,0,0,0,2,56,0,7,5,1,43,6,5,0,1,11,1,1,0,0,78,0,13,17,18,35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,1,1,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-08-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,9,9,0,23,11,3,2,7,268,21,17,16,10,204,105,71,31,3,438,48,44,1,3,891,0,64,96,591,687,0,0,0,0,0,5,4,0,1,0,79,5,5,4,5,60,7,4,3,0,12,0,0,0,0,103,0,19,24,19,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,1,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-09-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,6,6,0,23,6,2,2,13,290,12,28,15,1,234,110,77,30,3,416,56,50,4,2,901,0,56,85,582,667,0,0,1,1,0,3,0,0,0,3,70,0,8,2,0,60,7,5,2,0,24,0,0,0,0,105,0,10,14,31,45,0,0,1,1,0,1,0,0,0,1,8,0,1,0,0,7,0,0,0,0,4,0,0,0,0,14,0,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence Police Department,2017-10-01,Rhode Island,179854,RI00409,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,9,9,0,24,5,6,6,7,262,13,17,34,9,189,118,90,25,3,387,41,38,0,3,843,0,73,108,546,654,0,0,1,1,0,2,2,0,0,0,72,2,9,8,3,50,13,8,4,1,13,0,0,0,0,101,0,22,25,26,51,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,7,0,0,0,0,5,0,0,0,0,13,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
