agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Dayton Police Department,2023-12-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,12,12,0,22,10,0,2,10,296,39,10,20,1,226,99,70,23,6,213,191,189,1,1,835,0,70,106,503,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-11-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,8,8,0,22,14,0,0,8,257,43,9,14,2,189,74,55,18,1,179,137,131,5,1,678,0,68,99,390,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-10-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,9,9,0,28,16,1,0,11,360,46,25,25,1,263,124,91,29,4,228,253,244,6,3,1005,0,97,137,605,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-09-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,13,13,0,18,6,0,0,12,363,55,22,23,0,263,114,76,36,2,216,224,216,5,3,952,0,100,135,554,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-08-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,13,13,0,17,7,1,0,9,382,43,19,24,1,295,130,91,36,3,226,206,197,4,5,977,0,87,120,562,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-07-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,12,12,0,22,7,1,0,14,388,54,13,25,4,292,138,103,30,5,255,271,259,4,8,1090,0,96,134,664,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-06-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,11,9,2,28,6,2,2,18,391,48,22,25,6,290,123,82,41,0,230,180,176,3,1,968,0,101,145,533,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-05-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,11,11,0,27,14,1,1,11,405,66,16,17,5,301,102,60,38,4,244,149,142,4,3,940,0,104,144,495,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-04-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,8,8,0,14,8,0,0,6,402,56,16,12,1,317,95,68,25,2,227,184,177,3,4,931,0,85,108,506,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-03-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,17,15,2,22,13,1,1,7,351,47,12,25,1,266,97,72,23,2,243,153,151,2,0,884,0,85,125,493,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-02-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,17,17,0,20,9,3,0,8,337,33,13,18,3,270,112,67,39,6,223,141,138,2,1,856,0,67,110,476,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2023-01-01,Ohio,135181,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,22,22,0,17,8,1,1,7,362,53,14,20,1,274,110,85,22,3,245,228,218,9,1,988,0,88,131,583,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2022-12-01,Ohio,137084,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,16,16,0,18,8,1,0,9,394,46,26,20,3,299,86,60,22,4,243,228,223,5,0,989,0,95,133,557,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2022-11-01,Ohio,137084,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,11,11,0,29,9,1,3,16,353,41,16,18,3,275,109,71,32,6,253,156,149,6,1,914,0,78,121,518,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2022-10-01,Ohio,137084,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,16,16,0,18,8,0,1,9,427,34,21,34,1,337,154,109,40,5,290,215,208,5,2,1121,0,90,125,659,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2022-09-01,Ohio,137084,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,20,19,1,24,10,0,0,14,450,55,19,47,4,325,134,95,37,2,299,136,123,5,8,1063,0,125,169,569,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2022-08-01,Ohio,137084,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,27,26,1,29,12,2,2,13,407,39,26,24,2,316,156,108,45,3,303,182,167,7,8,1108,0,91,151,641,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2022-07-01,Ohio,137084,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,21,21,0,28,12,1,1,14,444,72,22,29,3,318,122,84,37,1,278,123,114,4,5,1020,0,126,179,523,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2022-06-01,Ohio,137084,OH05702,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,14,14,0,19,12,1,0,6,383,51,24,19,1,288,124,95,27,2,303,65,58,1,6,913,0,95,133,492,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
