agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Durham Police Department,2023-12-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,18,18,0,44,22,8,3,11,357,40,17,17,10,273,118,73,29,16,595,167,149,16,2,1300,0,84,147,880,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-11-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,1,8,8,0,43,29,2,4,8,389,65,15,20,7,282,88,51,27,10,582,182,158,14,10,1297,0,107,162,852,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-10-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,1,17,16,1,34,19,1,2,12,370,45,13,28,5,279,108,60,29,19,652,123,103,14,6,1311,0,91,148,883,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-09-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,8,8,0,33,18,4,3,8,345,36,15,30,5,259,139,88,39,12,662,171,145,16,10,1363,0,86,132,972,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-08-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,16,16,0,48,18,7,6,17,372,41,15,31,3,282,165,103,37,25,763,229,209,12,8,1595,0,90,156,1157,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-07-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,13,12,1,55,35,4,3,13,458,104,16,22,4,312,154,95,35,24,802,243,213,16,14,1731,0,146,220,1199,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-06-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,7,7,0,36,17,3,1,15,379,65,17,23,5,269,111,68,26,17,721,232,202,13,17,1487,0,110,154,1064,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-05-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,9,7,2,51,28,6,3,14,400,68,10,16,1,305,124,74,25,25,639,223,200,14,9,1448,0,95,157,986,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-04-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,16,15,1,50,33,1,5,11,360,54,11,24,7,264,91,57,18,16,461,153,143,10,0,1135,0,96,166,705,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,2023-03-01,North Carolina,295788,NC03201,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,15,15,0,37,17,5,0,15,338,53,15,15,1,254,123,74,26,23,584,133,115,9,9,1234,0,84,140,840,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
