agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
New Orleans Police Department,2023-12-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,54,52,2,53,31,2,1,19,624,168,16,18,17,405,149,119,25,5,799,537,299,30,208,2221,0,219,331,1485,1816,0,0,4,4,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,3,24,22,0,2,34,0,2,6,27,33
New Orleans Police Department,2023-11-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,20,0,46,46,0,45,29,0,5,11,627,160,16,29,30,392,121,91,26,4,810,548,309,14,225,2217,0,235,346,1479,1825,1,0,8,8,0,2,1,1,0,0,5,1,2,0,0,2,1,0,1,0,3,15,14,0,1,35,0,3,14,19,33
New Orleans Police Department,2023-10-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,12,1,52,48,4,51,27,0,6,18,658,145,15,40,25,433,157,125,25,7,836,547,292,22,233,2314,0,225,340,1540,1880,0,0,7,7,0,2,1,0,0,1,5,2,1,0,0,2,1,1,0,0,2,30,23,2,5,47,0,3,12,33,45
New Orleans Police Department,2023-09-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,8,0,63,62,1,37,22,1,2,12,697,183,8,35,34,437,129,97,25,7,824,502,265,18,219,2260,0,260,368,1455,1823,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,28,26,0,2,33,0,0,2,31,33
New Orleans Police Department,2023-08-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,16,1,65,58,7,45,27,4,2,12,690,218,8,21,15,428,150,117,27,6,728,420,230,24,166,2115,0,262,388,1298,1686,2,0,10,10,0,1,1,0,0,0,3,3,0,0,0,0,1,1,0,0,5,34,30,2,2,56,0,3,16,40,56
New Orleans Police Department,2023-07-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,14,1,57,55,2,40,26,2,0,12,701,192,22,34,19,434,137,106,25,6,798,535,304,17,214,2283,0,267,378,1470,1848,1,0,1,1,0,2,1,0,0,1,2,2,0,0,0,0,1,1,0,0,6,33,30,1,2,46,0,2,6,40,46
New Orleans Police Department,2023-06-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,19,0,63,61,2,58,41,3,2,12,600,173,10,55,19,343,148,104,36,8,862,512,292,18,202,2262,0,257,397,1522,1919,0,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,17,1,4,39,0,0,7,32,39
New Orleans Police Department,2023-05-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,20,0,52,47,5,62,37,0,5,20,610,174,19,44,29,344,154,117,32,5,957,711,383,25,303,2566,0,266,400,1822,2222,2,0,7,7,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,29,28,0,1,43,0,0,10,33,43
New Orleans Police Department,2023-04-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,19,0,44,43,1,76,59,1,2,14,695,255,14,54,21,351,127,97,27,3,846,671,393,27,251,2478,0,344,483,1644,2127,0,0,4,4,0,2,1,0,0,1,4,1,1,1,0,1,0,0,0,0,2,22,15,2,5,34,0,3,9,24,33
New Orleans Police Department,2023-03-01,Louisiana,364197,LANPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,20,0,56,50,6,49,31,3,0,15,561,15,41,11,390,104,136,103,26,7,730,251,37,214,0,1803,0,457,582,1117,1699,1,0,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,17,0,0,11,6,17
