agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Robeson County Sheriff's Office,2023-12-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,1,1,1,0,6,6,0,0,0,121,71,9,8,1,32,44,32,10,2,87,35,31,1,3,296,0,89,97,166,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-11-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,1,1,0,8,6,1,1,0,95,63,5,4,3,20,74,64,9,1,96,17,14,1,2,295,0,75,88,187,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-10-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,0,0,0,8,7,0,0,1,134,81,4,10,3,36,71,57,13,1,98,20,19,0,1,334,0,98,109,189,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-09-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,1,0,0,0,7,6,0,1,0,110,55,6,4,8,37,40,30,9,1,118,21,19,1,1,301,0,73,84,179,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-08-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,0,0,0,5,5,0,0,0,158,99,6,18,3,32,59,46,12,1,122,28,23,1,4,377,0,126,136,209,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-07-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,1,0,0,8,0,1,1,0,12,10,1,0,1,123,69,0,10,2,42,83,54,24,5,98,29,28,0,1,354,0,81,102,210,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-06-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,1,1,0,6,4,0,1,1,127,75,3,15,6,28,45,32,12,1,96,41,37,3,1,321,0,99,111,182,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-05-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,2,2,0,6,5,0,0,1,130,67,4,5,9,45,69,51,16,2,110,27,27,0,0,347,0,85,96,206,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-04-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,2,2,0,7,6,1,0,0,124,69,3,11,8,33,34,25,8,1,86,26,24,0,2,281,0,91,102,146,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robeson County Sheriff's Office,2023-03-01,North Carolina,84695,NC07800,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,0,0,0,4,3,0,0,1,131,66,6,14,11,34,46,27,17,2,102,19,16,0,3,308,0,97,107,167,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
