agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Richardson Police Department,2017-01-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,4,4,0,8,5,1,0,2,27,0,2,2,0,23,36,31,4,1,125,20,11,7,2,220,0,4,16,181,197,0,0,0,0,0,2,1,0,0,1,3,0,0,0,0,3,0,0,0,0,1,1,1,0,0,7,0,0,2,2,4
Richardson Police Department,2017-02-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,7,6,0,0,1,21,1,0,1,1,18,36,29,7,0,138,20,9,11,0,223,0,3,11,194,205,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,4,4,0,0,8,0,0,1,5,6
Richardson Police Department,2017-03-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,0,0,2,2,0,6,6,0,0,0,27,2,0,3,0,22,42,38,3,1,130,16,11,5,0,223,0,5,13,188,201,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,2,1,1,0,7,0,0,0,4,4
Richardson Police Department,2017-04-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,0,0,0,12,5,0,1,6,36,3,1,2,1,29,23,18,5,0,151,11,8,3,0,233,0,7,19,185,204,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,2,0,0,6,0,0,2,3,5
Richardson Police Department,2017-05-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,3,3,0,9,8,0,0,1,40,6,0,1,2,31,30,23,7,0,143,16,9,6,1,242,0,9,22,189,211,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,0,3,3,0,0,8,0,0,0,4,4
Richardson Police Department,2017-06-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,0,0,7,6,1,8,5,0,0,3,29,0,3,0,0,26,37,26,10,1,155,15,10,4,1,251,0,3,18,207,225,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,2,4,4,0,0,10,0,2,2,6,8
Richardson Police Department,2017-07-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,0,0,3,3,0,6,3,1,1,1,37,5,3,-1,0,30,36,32,4,0,150,15,9,6,0,247,0,7,16,201,217,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,6,0,0,1,3,4
Richardson Police Department,2017-08-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,1,1,0,6,6,0,0,0,34,4,2,2,0,26,38,31,7,0,149,11,3,7,1,240,0,8,16,198,214,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,0,6,0,0,0,4,4
Richardson Police Department,2017-09-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,12,6,1,3,2,38,3,3,4,1,27,22,20,2,0,140,16,9,7,0,230,0,11,25,178,203,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1
Richardson Police Department,2017-10-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,1,1,0,5,2,2,0,1,28,0,0,0,1,27,31,23,7,1,165,25,15,10,0,256,0,1,8,221,229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,0,4,0,1,1,3,4
Richardson Police Department,2017-11-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,0,0,0,6,2,1,0,3,29,4,0,1,0,24,27,21,3,3,131,10,5,3,2,203,0,5,11,168,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Richardson Police Department,2017-12-01,Texas,115824,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,12,9,0,0,3,30,1,1,3,0,25,31,27,3,1,140,14,11,3,0,228,0,5,18,185,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,2,2
Richardson Police Department,2018-01-01,Texas,119480,TX05720,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,0,0,1,1,0,5,1,2,1,1,39,0,1,5,0,33,35,33,1,1,154,20,13,7,0,254,0,6,12,209,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
