agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Charleston County Police Charleston Heights,1990-12-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,1,0,10,7,3,16,8,0,1,7,107,33,15,41,16,2,208,177,19,12,367,42,29,8,5,751,0,105,132,617,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charleston County Police Charleston Heights,1990-11-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,0,0,0,7,5,2,18,8,2,1,7,183,22,14,24,13,110,142,98,32,12,390,37,25,12,0,777,0,73,98,569,667,0,0,3,3,0,4,3,0,0,1,3,2,0,0,0,1,2,2,0,0,1,1,1,0,0,14,0,2,9,4,13
Charleston County Police Charleston Heights,1990-10-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,0,0,12,9,3,17,5,1,2,9,239,26,15,37,5,156,154,120,24,10,411,51,32,12,7,884,0,83,112,616,728,0,0,1,1,0,2,1,0,0,1,1,0,0,1,0,0,2,2,0,0,3,5,4,1,0,14,0,1,4,10,14
Charleston County Police Charleston Heights,1990-09-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,1,0,9,6,3,11,1,0,0,10,229,20,12,36,13,148,190,149,32,9,389,41,25,10,6,870,0,81,102,620,722,0,0,1,1,0,2,2,0,0,0,2,1,0,0,0,1,4,3,1,0,5,2,1,1,0,16,0,1,4,11,15
Charleston County Police Charleston Heights,1990-08-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,0,0,3,2,1,17,5,5,2,5,252,24,23,57,11,137,148,98,37,13,366,47,34,9,4,833,0,115,135,561,696,0,0,0,0,0,4,0,2,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,7,0,1,5,2,7
Charleston County Police Charleston Heights,1990-07-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,6,1,0,8,6,2,16,5,1,3,7,282,24,31,46,11,170,152,114,30,8,418,67,52,9,6,944,0,112,137,637,774,0,0,2,1,1,2,1,1,0,0,2,0,1,1,0,0,4,1,2,1,0,4,4,0,0,14,0,2,6,8,14
Charleston County Police Charleston Heights,1990-06-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,4,1,0,6,3,3,20,3,2,6,9,276,23,26,46,12,169,108,77,23,8,337,35,27,7,1,783,0,107,134,480,614,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,3,1,2,0,3,0,0,0,0,9,0,1,3,6,9
Charleston County Police Charleston Heights,1990-05-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,5,3,0,5,5,0,18,6,4,1,7,261,26,16,48,10,161,121,90,21,10,339,49,28,17,4,796,0,100,126,509,635,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,5,4,1,0,11,0,2,3,8,11
Charleston County Police Charleston Heights,1990-04-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,1,0,4,2,2,9,2,0,2,5,257,26,18,63,3,147,140,102,26,12,311,59,46,11,2,781,0,110,124,510,634,0,0,0,0,0,4,1,0,0,3,2,0,0,1,0,1,1,0,0,1,4,1,1,0,0,12,0,1,5,6,11
Charleston County Police Charleston Heights,1990-03-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,7,1,0,7,5,2,8,3,0,1,4,262,20,24,49,9,160,141,100,32,9,290,31,25,4,2,740,0,102,118,462,580,0,0,2,2,0,2,1,1,0,0,2,2,0,0,0,0,6,4,1,1,5,3,1,2,0,20,0,2,6,14,20
Charleston County Police Charleston Heights,1990-02-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,4,0,0,9,9,0,7,2,2,1,2,190,26,11,31,15,107,148,113,27,8,271,46,32,12,2,671,0,83,99,465,564,0,0,1,1,0,2,1,0,0,1,2,1,0,1,0,0,0,0,0,0,1,5,4,1,0,11,0,2,5,6,11
Charleston County Police Charleston Heights,1990-01-01,South Carolina,107598,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,4,0,0,3,3,0,14,6,0,1,7,228,30,12,35,7,144,163,126,18,19,268,47,30,9,8,723,0,84,101,478,579,0,0,2,1,1,3,1,1,0,1,2,0,0,1,1,0,2,2,0,0,4,2,2,0,0,15,0,2,7,8,15
Charleston County Police Charleston Heights,1989-12-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,5,0,0,0,0,0,5,1,1,1,2,233,20,23,34,7,149,128,104,19,5,218,56,42,7,7,640,0,84,89,402,491,0,0,1,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,10,0,0,4,6,10
Charleston County Police Charleston Heights,1989-11-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,6,1,0,0,0,0,16,3,3,2,8,208,22,12,41,7,126,127,99,19,9,243,49,32,11,6,644,0,82,99,419,518,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,4,3,1,0,9,0,0,1,7,8
Charleston County Police Charleston Heights,1989-10-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,4,0,0,2,1,1,3,1,-1,2,1,232,19,18,43,7,145,116,66,38,12,230,32,26,3,3,615,0,87,92,378,470,0,0,1,1,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,0,0,12,0,1,4,8,12
Charleston County Police Charleston Heights,1989-09-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,6,1,0,2,1,1,11,3,2,1,5,197,19,22,32,7,117,217,169,39,9,320,39,28,5,6,787,0,80,94,576,670,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,2,0,0,6,0,1,1,5,6
Charleston County Police Charleston Heights,1989-08-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,4,0,0,2,1,1,12,2,1,4,5,247,12,17,39,6,173,134,103,23,8,384,40,24,6,10,819,0,74,88,558,646,0,0,2,2,0,0,0,0,0,0,5,1,1,0,1,2,4,4,0,0,3,4,4,0,0,18,0,3,5,11,16
Charleston County Police Charleston Heights,1989-07-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,7,1,0,0,0,0,6,3,0,2,1,268,17,24,50,7,170,170,116,43,11,367,44,25,10,9,856,0,98,105,581,686,0,0,3,3,0,1,0,0,0,1,1,0,0,1,0,0,3,2,1,0,1,6,6,0,0,15,0,1,5,10,15
Charleston County Police Charleston Heights,1989-06-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,5,0,0,9,9,0,11,1,1,1,8,255,18,15,43,11,168,161,102,44,15,322,36,23,6,7,794,0,87,107,519,626,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,2,1,1,0,7,0,0,2,4,6
Charleston County Police Charleston Heights,1989-05-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,4,0,0,3,2,1,13,1,2,5,5,247,19,15,46,10,157,155,114,27,14,270,39,32,5,2,727,0,90,106,464,570,0,0,3,2,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,4,0,0,0,0,10,0,2,5,4,9
Charleston County Police Charleston Heights,1989-04-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,2,2,0,4,4,0,3,2,0,0,1,212,12,13,28,12,147,211,174,27,10,283,36,26,9,1,751,0,65,74,530,604,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,3,1,1,0,0,8,0,1,3,5,8
Charleston County Police Charleston Heights,1989-03-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,11,1,0,5,4,1,7,2,0,1,4,219,17,13,34,9,146,149,115,22,12,285,34,26,5,3,700,0,73,86,468,554,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,4,1,1,0,0,8,0,0,2,6,8
Charleston County Police Charleston Heights,1989-02-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,15,1,0,6,5,1,13,6,2,3,2,180,14,11,37,6,112,130,102,20,8,208,29,16,4,9,567,0,68,88,367,455,0,0,2,2,0,2,1,0,0,1,4,1,0,2,1,0,0,0,0,0,1,1,1,0,0,10,0,4,8,2,10
Charleston County Police Charleston Heights,1989-01-01,South Carolina,114124,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,0,0,13,7,6,15,11,0,0,4,228,15,22,36,7,148,187,147,23,17,302,27,14,11,2,772,0,80,108,516,624,0,0,1,0,1,3,1,1,1,0,3,0,0,2,0,1,2,1,1,0,2,11,9,2,0,22,0,2,6,15,21
Charleston County Police Charleston Heights,1988-12-01,South Carolina,131897,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,8,1,0,2,2,0,14,6,2,3,3,208,15,15,26,3,149,165,121,32,12,289,40,27,9,4,719,0,59,76,494,570,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,2,2,0,0,7,0,0,3,3,6
Charleston County Police Charleston Heights,1988-11-01,South Carolina,131897,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,5,1,0,4,2,2,14,5,2,1,6,171,7,15,34,5,110,143,106,26,11,276,28,18,3,7,637,0,61,80,447,527,0,0,1,1,0,2,0,0,1,1,1,0,0,0,0,1,2,2,0,0,0,5,4,0,1,11,0,0,3,7,10
Charleston County Police Charleston Heights,1988-10-01,South Carolina,131897,SC01002,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,1,0,4,1,3,10,6,1,0,3,203,10,15,38,5,135,163,116,24,23,272,40,26,8,6,693,0,68,83,475,558,0,0,1,0,1,3,2,1,0,0,2,1,0,0,0,1,1,1,0,0,3,2,1,1,0,12,0,1,5,6,11
