agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Bridgeport Police Department,2017-01-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,2,0,9,7,2,51,23,6,4,18,190,7,18,14,7,144,59,46,5,8,162,70,59,10,1,543,0,46,108,291,399,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1
Bridgeport Police Department,2017-02-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,3,0,5,2,3,27,9,3,3,12,191,10,15,13,0,153,51,32,13,6,155,63,58,5,0,495,0,38,73,269,342,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3
Bridgeport Police Department,2017-03-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,1,0,3,2,1,35,14,3,4,14,227,10,7,17,6,187,53,39,8,6,168,50,47,3,0,537,0,40,79,271,350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,3,0,0,0,2,2
Bridgeport Police Department,2017-04-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,9,4,0,3,3,0,48,20,5,8,15,267,9,26,20,7,205,39,29,6,4,168,45,39,4,2,574,0,62,117,252,369,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,1,3,3,0,0,8,0,3,3,4,7
Bridgeport Police Department,2017-05-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,4,1,1,1,1,0,47,17,3,2,25,264,14,13,19,8,210,33,21,7,5,167,46,44,0,2,560,0,54,103,246,349,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,3,1,4
Bridgeport Police Department,2017-06-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,7,1,0,6,6,0,56,13,2,5,36,254,12,12,28,5,197,52,40,6,6,202,79,72,5,2,650,0,57,120,333,453,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,1,1,0,0,6,0,0,1,1,2
Bridgeport Police Department,2017-07-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,9,8,1,47,12,2,3,30,294,29,14,28,3,220,31,22,7,2,207,79,53,9,17,671,0,74,134,317,451,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
Bridgeport Police Department,2017-08-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,2,1,0,14,11,3,49,10,3,2,34,289,19,25,29,9,207,56,38,10,8,195,55,44,3,8,659,0,82,146,306,452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1
Bridgeport Police Department,2017-09-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,6,1,0,10,6,4,56,24,1,4,27,233,9,12,18,3,191,59,42,13,4,205,48,35,10,3,612,0,42,109,312,421,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,1,1,0,0,4,0,1,1,1,2
Bridgeport Police Department,2017-10-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,7,2,0,3,3,0,67,31,5,11,20,294,6,16,38,6,228,58,45,9,4,161,58,49,4,5,643,0,66,138,277,415,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,0,1,1,2,3
Bridgeport Police Department,2017-11-01,Connecticut,146110,CT00015,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,11,0,0,5,5,0,40,18,1,1,20,211,5,14,13,6,173,29,19,8,2,175,54,47,5,2,514,0,38,83,258,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
