agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
City of Encinitas Police Department,1997-01-01,California,57726,CA037A4,0,0,0,0,0,3,3,0,6,1,1,1,3,27,2,1,4,2,18,27,7,17,3,54,17,14,2,1,134,9,18,98,116,0,0,0,0,0,2,0,1,0,1,23,1,4,3,2,13,3,0,2,1,6,1,1,0,0,35,10,12,10,22,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
City of Encinitas Police Department,1997-02-01,California,57726,CA037A4,0,0,0,1,0,0,0,0,4,1,1,1,1,45,3,3,10,0,29,20,10,9,1,50,10,8,2,0,130,16,21,80,101,1,0,0,0,0,1,0,0,1,0,28,2,4,3,0,19,2,0,2,0,8,2,2,0,0,42,9,11,12,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
City of Encinitas Police Department,1997-03-01,California,57726,CA037A4,0,0,0,0,0,2,1,1,5,2,0,1,2,44,8,3,5,0,28,35,10,20,5,77,15,9,6,0,178,16,23,127,150,0,0,0,0,0,0,0,0,0,0,26,7,3,1,0,15,3,1,2,0,12,2,0,2,0,43,11,11,17,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,1,0,1,0,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,3,3,0,0,6,1,1,4,5
City of Encinitas Police Department,1997-04-01,California,57726,CA037A4,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,4,12,1,28,44,25,17,2,102,19,12,6,1,214,21,21,165,186,0,0,1,1,0,4,1,2,0,1,28,3,0,10,1,14,6,2,3,1,16,2,1,1,0,57,14,19,24,43,0,0,0,0,0,2,1,0,0,1,8,0,0,6,0,2,1,0,1,0,7,1,0,1,0,19,6,8,9,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
City of Encinitas Police Department,1997-05-01,California,57726,CA037A4,0,0,0,0,0,2,2,0,2,1,0,1,0,37,5,2,9,2,19,34,6,24,4,71,13,9,3,1,159,18,22,118,140,0,0,2,2,0,0,0,0,0,0,21,0,1,4,1,15,5,2,3,0,6,0,0,0,0,34,6,8,11,19,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,2,1,1,0,2,0,0,0,0,7,1,1,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,1,1,1,0,0,6,1,1,4,5
City of Encinitas Police Department,1997-06-01,California,57726,CA037A4,0,0,0,0,0,1,1,0,1,0,0,0,1,25,0,0,3,0,22,31,8,22,1,44,14,8,6,0,116,3,5,89,94,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,10,8,0,7,1,7,0,0,0,0,27,2,2,15,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
City of Encinitas Police Department,1997-07-01,California,57726,CA037A4,0,0,0,0,0,0,0,0,2,0,1,1,0,30,0,2,8,3,17,22,5,14,3,70,17,11,5,1,141,13,15,109,124,0,0,1,1,0,0,0,0,0,0,20,2,3,7,1,7,5,0,4,1,10,2,2,0,0,38,13,14,17,31,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,1,0,1,0,2,0,0,0,0,7,3,3,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,4,0,0,3,3
City of Encinitas Police Department,1997-08-01,California,57726,CA037A4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,0,32,29,5,20,4,55,15,8,5,2,134,3,3,99,102,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,11,2,0,1,1,6,1,0,0,1,22,2,2,9,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,1,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,2,2
City of Encinitas Police Department,1997-09-01,California,57726,CA037A4,0,0,0,0,0,0,0,0,3,1,0,1,1,36,1,2,5,1,27,24,5,17,2,51,18,13,5,0,132,9,12,93,105,0,0,0,0,0,0,0,0,0,0,28,0,1,7,0,20,1,0,1,0,5,2,2,0,0,36,8,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1
City of Encinitas Police Department,1997-10-01,California,57726,CA037A4,0,0,0,0,0,0,0,0,3,0,1,1,1,40,0,0,11,3,26,41,7,27,7,77,15,7,7,1,176,14,17,133,150,0,0,0,0,0,1,0,0,0,1,24,0,1,3,2,18,2,0,2,0,8,0,0,0,0,35,6,7,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,2,2,0,0,5,1,1,2,3
