agency,year,state,population,ORI,card_unfound_pt,card_unfound_type,card_actual_type,card_tot_clr_type,card_clr_18_type,card_officers_type,card_actual_pt,card_tot_clr_pt,card_clr_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Springdale Police Department,2023-12-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,7,7,0,2,1,0,0,1,100,0,1,6,19,74,16,4,12,0,172,12,12,0,0,310,0,26,36,200,236,1,0,3,3,0,0,0,0,0,0,64,1,0,5,15,43,4,0,4,0,74,1,1,0,0,147,0,21,25,79,104,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,8,0,0,0,0,12,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-11-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,14,14,0,1,0,0,0,1,100,4,3,2,19,72,9,5,4,0,187,21,20,1,0,332,0,28,43,217,260,0,0,3,3,0,0,0,0,0,0,68,2,1,1,11,53,1,0,1,0,81,3,3,0,0,156,0,15,18,85,103,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,1,0,1,0,5,0,0,0,0,15,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-10-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,11,11,0,4,1,0,1,2,126,3,2,2,16,103,15,3,11,1,144,22,21,0,1,322,0,23,38,181,219,0,0,3,3,0,1,0,0,0,1,74,2,1,1,13,57,2,0,2,0,45,1,1,0,0,126,0,17,21,48,69,0,0,2,2,0,0,0,0,0,0,7,0,0,0,1,6,0,0,0,0,4,0,0,0,0,13,0,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-09-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,5,5,0,2,0,0,0,2,143,2,11,9,24,97,6,3,3,0,156,15,14,1,0,327,0,46,53,177,230,0,0,1,1,0,1,0,0,0,1,86,1,8,4,18,55,0,0,0,0,50,2,2,0,0,140,0,31,33,52,85,0,0,1,1,0,0,0,0,0,0,17,0,1,0,2,14,0,0,0,0,7,0,0,0,0,25,0,3,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-08-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,8,8,0,1,0,0,0,1,153,7,4,5,25,112,7,5,2,0,211,25,23,1,1,405,0,41,50,243,293,0,0,0,0,0,0,0,0,0,0,102,5,4,2,17,74,2,2,0,0,99,3,3,0,0,206,0,28,28,104,132,0,0,0,0,0,0,0,0,0,0,13,3,0,0,1,9,0,0,0,0,5,0,0,0,0,18,0,4,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-07-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,6,5,1,4,1,0,0,3,103,1,4,9,21,68,16,5,10,1,178,14,13,0,1,321,0,35,45,208,253,0,0,0,0,0,2,0,0,0,2,66,1,1,7,16,41,3,0,3,0,79,2,2,0,0,152,0,25,27,84,111,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,10,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-06-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,11,11,0,4,1,1,1,1,84,4,7,6,7,60,15,10,4,1,144,21,18,1,2,279,0,24,39,180,219,0,0,3,3,0,1,0,0,1,0,52,4,6,3,5,34,1,1,0,0,39,4,3,0,1,100,0,18,22,44,66,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,2,0,0,0,0,6,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-05-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,1,6,6,0,1,1,0,0,0,138,5,7,11,12,103,16,13,3,0,168,23,23,0,0,353,0,35,42,207,249,0,0,2,2,0,0,0,0,0,0,75,2,4,2,9,58,1,1,0,0,44,4,4,0,0,126,0,17,19,49,68,0,0,1,1,0,0,0,0,0,0,19,0,3,2,2,12,0,0,0,0,3,1,1,0,0,24,0,7,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-04-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,11,11,0,7,1,0,1,5,140,5,11,2,10,112,25,21,4,0,130,14,12,1,1,328,0,28,47,169,216,0,0,1,1,0,4,1,0,0,3,72,1,7,0,2,62,1,1,0,0,24,2,2,0,0,104,0,10,15,27,42,0,0,0,0,0,2,1,0,0,1,23,0,3,0,0,20,0,0,0,0,2,0,0,0,0,27,0,3,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springdale Police Department,2023-03-01,Arkansas,90937,AR07202,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,5,5,0,2,0,0,2,0,117,7,3,10,12,85,21,19,2,0,137,26,24,1,1,308,0,32,39,184,223,0,0,0,0,0,1,0,0,1,0,70,2,0,4,8,56,4,3,1,0,26,4,4,0,0,105,0,14,15,34,49,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1,0,1,0,3,1,1,0,0,13,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
