agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_total_cleared_type,card_cleared_18_type,card_officers_type,card_actual_pt,card_total_cleared_pt,card_cleared_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Canton Police Department,2023-12-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,7,7,0,2,2,0,0,0,230,8,5,16,2,199,55,33,22,0,174,1,1,0,0,470,0,31,41,230,271,1,0,0,0,0,0,0,0,0,0,94,2,3,8,1,80,12,7,5,0,21,0,0,0,0,128,0,14,15,33,48,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,9,0,0,0,0,1,0,0,0,0,11,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-11-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,5,5,0,2,1,0,0,1,250,13,4,12,0,221,42,24,18,0,153,3,3,0,0,455,0,29,36,198,234,0,0,0,0,0,1,0,0,0,1,99,5,3,3,0,88,13,7,6,0,15,0,0,0,0,128,0,11,12,28,40,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,1,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-10-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,8,8,0,10,4,1,4,1,240,14,6,11,0,209,43,27,15,1,164,0,0,0,0,466,0,31,50,207,257,1,0,0,0,0,2,0,0,2,0,84,2,5,7,0,70,4,1,2,1,21,0,0,0,0,112,0,14,17,25,42,0,0,0,0,0,1,0,0,1,0,17,0,0,1,0,16,0,0,0,0,1,0,0,0,0,19,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-09-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,10,10,0,10,3,1,1,5,264,18,5,10,0,231,35,19,16,0,150,8,8,0,0,477,0,33,53,193,246,0,0,1,1,0,1,0,1,0,0,91,9,3,4,0,75,7,4,3,0,12,0,0,0,0,112,0,16,18,19,37,0,0,1,1,0,0,0,0,0,0,16,2,0,1,0,13,0,0,0,0,0,0,0,0,0,17,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-08-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,9,9,0,9,2,0,3,4,271,12,14,16,0,229,47,23,24,0,181,1,1,0,0,519,0,42,61,229,290,1,0,0,0,0,4,1,0,1,2,108,1,11,11,0,85,15,9,6,0,15,0,0,0,0,143,0,23,28,30,58,1,0,0,0,0,0,0,0,0,0,23,0,1,1,0,21,0,0,0,0,1,0,0,0,0,25,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-07-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,14,14,0,6,5,0,1,0,262,17,12,18,0,215,51,34,17,0,192,2,2,0,0,528,0,47,68,245,313,0,0,1,1,0,2,1,0,1,0,97,2,7,12,0,76,10,9,1,0,27,0,0,0,0,137,0,21,24,37,61,0,0,0,0,0,0,0,0,0,0,12,0,3,1,0,8,0,0,0,0,0,0,0,0,0,12,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-06-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,7,7,0,6,2,0,1,3,307,23,17,13,0,254,49,29,20,0,214,2,2,0,0,587,0,53,68,265,333,2,0,1,1,0,1,0,0,0,1,130,8,11,10,0,101,10,8,2,0,20,0,0,0,0,164,0,29,33,30,63,0,0,1,1,0,0,0,0,0,0,17,0,1,0,0,16,0,0,0,0,1,0,0,0,0,19,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-05-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,12,12,0,8,5,0,2,1,283,18,7,21,0,237,65,37,28,0,187,4,4,0,0,559,0,46,66,256,322,0,0,0,0,0,1,1,0,0,0,103,7,4,14,0,78,16,9,7,0,15,0,0,0,0,135,0,25,26,31,57,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,7,0,0,0,0,1,0,0,0,0,10,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-04-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,12,12,0,7,3,1,1,2,258,16,8,14,0,220,50,35,15,0,221,62,60,0,2,610,0,38,57,333,390,0,0,1,1,0,0,0,0,0,0,92,8,1,8,0,75,5,5,0,0,42,2,2,0,0,142,0,17,18,49,67,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,13,0,0,0,0,1,0,0,0,0,15,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-03-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,17,17,0,3,1,0,2,0,263,16,14,19,0,214,46,28,18,0,173,42,41,0,1,544,0,49,69,261,330,0,0,0,0,0,0,0,0,0,0,89,1,11,12,0,65,5,3,2,0,14,5,5,0,0,113,0,24,24,24,48,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,0,0,0,0,0,0,0,0,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-02-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,9,9,0,9,4,1,2,2,228,20,10,19,0,179,45,33,12,0,182,31,30,0,1,504,0,49,67,258,325,0,0,0,0,0,2,1,0,0,1,94,12,8,8,0,66,9,8,1,0,31,0,0,0,0,136,0,28,30,40,70,0,0,0,0,0,1,1,0,0,0,9,1,1,0,0,7,1,1,0,0,1,0,0,0,0,12,0,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2023-01-01,Ohio,69164,OH07604,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,7,7,0,6,2,1,2,1,218,24,5,17,0,172,39,20,18,1,170,58,55,1,2,498,0,46,59,267,326,0,0,0,0,0,4,2,0,2,0,93,8,4,13,0,68,3,1,2,0,27,2,2,0,0,129,0,25,29,32,61,0,0,0,0,0,1,0,0,1,0,9,0,1,0,0,8,0,0,0,0,0,1,1,0,0,11,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
