agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Gainesville Police Department,2018-12-01,Texas,16478,TX04901,0,0,0,0,0,0,0,0,2,1,1,0,0,25,1,1,0,0,23,6,4,2,0,19,0,0,0,0,52,2,4,25,29,0,0,0,0,0,1,1,0,0,0,15,1,1,0,1,12,0,0,0,0,4,0,0,0,0,20,3,4,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville Police Department,2018-11-01,Texas,16478,TX04901,0,0,0,0,0,1,1,0,0,0,0,0,0,19,2,0,0,0,17,9,5,4,0,23,0,0,0,0,52,2,3,32,35,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,1,1,0,0,5,0,0,0,0,16,0,0,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,1,2,2,4
Gainesville Police Department,2018-10-01,Texas,16478,TX04901,0,0,0,0,0,1,1,0,0,0,0,0,0,31,0,0,2,3,26,7,4,3,0,18,0,0,0,0,57,5,6,25,31,0,0,0,0,0,1,0,0,0,1,11,2,0,0,1,8,0,0,0,0,3,0,0,0,0,15,3,4,3,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville Police Department,2018-09-01,Texas,16478,TX04901,0,0,0,0,0,3,3,0,1,0,0,0,1,40,3,4,2,0,31,3,0,1,2,20,3,0,1,2,70,9,13,26,39,0,0,1,1,0,1,0,0,0,1,8,0,2,1,0,5,0,0,0,0,2,1,0,0,1,13,3,5,3,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Gainesville Police Department,2018-08-01,Texas,16478,TX04901,0,0,3,0,0,1,1,0,1,1,0,0,0,40,2,3,4,1,30,2,2,0,0,26,1,1,0,0,71,10,12,29,41,0,0,1,1,0,0,0,0,0,0,16,3,0,1,2,10,2,1,1,0,6,0,0,0,0,25,6,7,8,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville Police Department,2018-07-01,Texas,16478,TX04901,0,0,0,0,0,5,5,0,0,0,0,0,0,27,4,0,5,1,17,7,1,6,0,24,1,1,0,0,64,10,15,32,47,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,2,1,1,0,0,2,0,0,0,0,8,3,3,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,2
Gainesville Police Department,2018-06-01,Texas,16478,TX04901,0,0,0,0,0,1,1,0,0,0,0,0,0,27,0,1,2,1,23,9,6,3,0,15,3,1,0,2,55,4,5,27,32,0,0,0,0,0,2,1,0,0,1,6,0,1,0,0,5,2,1,1,0,1,0,0,0,0,11,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Gainesville Police Department,2018-05-01,Texas,16478,TX04901,0,0,2,0,0,5,5,0,2,0,1,0,1,35,6,1,0,0,28,6,3,3,0,19,2,0,1,1,69,7,14,27,41,0,0,0,0,0,2,0,1,0,1,17,6,0,0,0,11,0,0,0,0,1,0,0,0,0,20,6,8,1,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
Gainesville Police Department,2018-04-01,Texas,16478,TX04901,0,0,0,0,0,0,0,0,3,1,1,0,1,27,0,3,1,1,22,8,4,4,0,31,2,0,2,0,71,5,8,41,49,0,0,0,0,0,1,0,0,1,0,10,0,3,0,0,7,0,0,0,0,8,0,0,0,0,19,3,4,8,12,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1
Gainesville Police Department,2018-03-01,Texas,16478,TX04901,0,0,0,0,0,0,0,0,3,0,0,1,2,31,2,0,2,0,27,7,3,3,1,29,0,0,0,0,70,4,7,36,43,1,0,0,0,0,1,0,0,0,1,15,0,0,0,0,15,1,1,0,0,7,0,0,0,0,25,0,2,8,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
