agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Palmdale Police,2023-12-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,27,6,2,0,19,122,6,4,14,11,87,40,28,7,5,152,50,35,11,4,393,0,35,64,242,306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,0,0,0,2,2
Palmdale Police,2023-11-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,23,5,4,1,13,130,10,5,16,16,83,23,16,5,2,162,56,33,14,9,395,0,47,71,241,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Palmdale Police,2023-10-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,2,2,0,15,5,1,3,6,138,18,6,16,5,93,38,27,9,2,149,82,48,25,9,426,0,45,64,269,333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,2,2,0,0,5,0,1,1,3,4
Palmdale Police,2023-09-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,1,0,0,1,0,3,3,0,17,1,1,6,9,114,5,12,6,9,82,33,25,6,2,124,56,42,9,5,348,0,32,53,213,266,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,2,3,2,5
Palmdale Police,2023-08-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,7,6,1,16,3,3,0,10,173,24,2,27,7,113,46,32,8,6,142,54,42,2,10,439,0,60,84,242,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3
Palmdale Police,2023-07-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,4,3,1,17,4,1,5,7,165,22,5,16,20,102,42,31,9,2,111,49,32,6,11,389,0,63,85,202,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Palmdale Police,2023-06-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,4,4,0,16,3,2,2,9,136,7,6,15,12,96,37,31,3,3,154,43,25,11,7,390,0,40,60,234,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Palmdale Police,2023-05-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,4,4,0,17,4,0,0,13,138,10,7,12,17,92,34,18,10,6,132,37,23,6,8,363,0,46,68,203,271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Palmdale Police,2023-04-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,6,5,1,9,1,0,1,7,156,24,8,25,13,86,27,16,10,1,107,38,30,6,2,343,0,70,85,172,257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Palmdale Police,2023-03-01,California,160829,CA01950,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,4,3,1,18,4,0,2,12,118,15,16,14,10,63,25,17,7,1,114,51,30,16,5,332,0,55,79,190,269,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,4,0,0,0,0,8,0,2,2,4,6
