agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Cleveland Police Department,2017-01-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,11,1,47,47,0,226,0,0,0,226,1424,93,33,26,24,1248,561,394,165,2,836,371,368,1,2,3477,0,176,460,1768,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-02-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,46,46,0,184,0,0,0,184,1199,66,20,44,27,1042,436,325,111,0,681,273,273,0,0,2825,0,157,393,1390,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-03-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,11,0,52,52,0,144,0,0,0,144,1351,84,37,42,45,1143,429,316,112,1,754,293,293,0,0,3034,0,208,415,1476,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-04-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,41,41,0,184,0,0,0,184,1654,131,33,41,27,1422,451,309,142,0,734,255,252,1,2,3323,0,232,461,1440,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-05-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,33,33,0,181,0,0,0,181,1772,89,31,49,37,1566,488,342,146,0,743,256,255,0,1,3479,0,206,426,1487,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-06-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,42,42,0,192,0,0,0,192,1810,98,18,59,27,1608,564,396,167,1,760,244,242,0,2,3618,0,202,442,1568,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-07-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,8,0,50,50,0,200,0,0,0,200,1800,117,34,43,49,1557,509,341,168,0,855,297,291,0,6,3719,0,243,501,1661,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-08-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,10,0,54,54,0,173,0,0,0,173,1767,144,30,43,44,1506,497,350,146,1,995,277,277,0,0,3773,0,261,498,1769,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-09-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,10,0,55,54,1,217,0,0,0,217,1647,159,48,52,30,1358,516,373,142,1,911,285,280,2,3,3641,0,289,571,1712,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017-10-01,Ohio,385351,OHCLP00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,11,0,50,50,0,208,0,0,0,208,1713,139,45,103,51,1375,514,346,168,0,927,298,295,2,1,3721,0,338,607,1739,2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
