agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fayetteville Police Department,2017-01-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,7,3,0,6,6,0,23,8,1,2,12,388,44,16,21,13,294,174,117,45,12,521,24,20,2,2,1139,0,94,126,719,845,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,2,3,1,2,0,10,3,3,0,0,20,0,1,2,16,18
Fayetteville Police Department,2017-02-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,2,0,11,10,1,22,12,2,4,4,317,30,9,18,7,253,137,106,25,6,435,34,23,7,4,958,0,64,99,606,705,0,0,1,1,0,3,1,1,0,1,1,0,0,1,0,0,3,1,2,0,12,7,4,1,2,27,0,1,5,22,27
Fayetteville Police Department,2017-03-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,4,1,0,8,8,0,11,5,0,2,4,365,22,10,25,14,294,99,59,27,13,434,31,22,4,5,949,0,71,91,564,655,1,0,2,2,0,2,2,0,0,0,6,0,0,1,2,3,2,1,1,0,8,6,4,2,0,27,0,3,8,16,24
Fayetteville Police Department,2017-04-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,4,2,1,8,5,3,27,19,2,0,6,437,34,16,28,12,347,156,99,46,11,518,31,19,4,8,1180,0,90,127,705,832,0,0,1,1,0,1,1,0,0,0,6,1,0,0,1,4,1,0,1,0,8,5,5,0,0,22,0,2,4,14,18
Fayetteville Police Department,2017-05-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,4,0,0,8,6,2,18,10,1,1,6,397,26,19,28,22,302,177,98,68,11,657,39,19,4,16,1296,0,95,121,873,994,0,0,1,0,1,2,1,0,0,1,3,1,0,0,1,1,1,1,0,0,9,1,1,0,0,17,0,2,5,11,16
Fayetteville Police Department,2017-06-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,5,1,0,7,7,0,20,8,0,2,10,386,39,20,16,12,299,176,112,53,11,647,64,30,15,19,1301,0,87,115,887,1002,0,0,0,0,0,2,2,0,0,0,7,5,1,0,1,0,3,2,1,0,10,3,3,0,0,25,0,7,9,16,25
Fayetteville Police Department,2017-07-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,7,2,0,16,14,2,34,20,2,3,9,458,46,15,39,24,334,172,107,53,12,568,40,15,9,16,1290,0,124,176,780,956,0,0,0,0,0,2,1,0,0,1,12,4,0,1,2,5,2,1,1,0,12,2,1,0,1,30,0,7,9,16,25
Fayetteville Police Department,2017-08-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,2,4,0,11,9,2,27,13,2,2,10,394,29,19,20,12,314,150,91,53,6,601,42,26,10,6,1229,0,80,122,793,915,0,0,0,0,0,2,2,0,0,0,8,3,0,0,0,5,2,1,1,0,14,5,5,0,0,31,0,3,5,21,26
Fayetteville Police Department,2017-09-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,6,0,5,5,0,31,14,3,5,9,428,53,18,32,12,313,128,83,43,2,571,32,23,5,4,1201,0,115,157,731,888,0,0,1,1,0,2,0,1,0,1,6,3,1,0,1,1,1,0,1,0,7,9,9,0,0,26,0,5,8,17,25
Fayetteville Police Department,2017-10-01,North Carolina,205432,NC02601,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,7,0,1,6,5,1,28,14,2,0,12,420,48,13,29,14,316,139,96,35,8,594,31,18,5,8,1219,0,104,138,764,902,0,0,0,0,0,3,2,0,1,0,5,1,0,0,0,4,2,0,2,0,3,4,3,1,0,17,0,1,4,9,13
