agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Smyrna Marshal's Office,2018-12-01,Georgia,57498,GA03304,0,0,0,0,0,0,0,0,6,2,0,1,3,64,3,0,1,0,60,9,5,4,0,88,17,15,2,0,184,4,10,114,124,0,0,0,0,0,1,0,0,0,1,21,1,0,0,0,20,2,1,1,0,6,0,0,0,0,30,1,2,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna Marshal's Office,2018-11-01,Georgia,57498,GA03304,0,0,1,0,0,0,0,0,2,1,0,0,1,63,2,0,4,0,57,15,10,5,0,117,23,18,5,0,220,6,8,155,163,0,0,0,0,0,0,0,0,0,0,16,1,0,1,0,14,0,0,0,0,8,0,0,0,0,24,2,2,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna Marshal's Office,2018-10-01,Georgia,57498,GA03304,0,0,0,0,0,2,2,0,3,1,0,1,1,68,0,0,4,0,64,10,5,5,0,105,11,10,1,0,199,4,9,126,135,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,18,0,0,0,0,8,1,1,0,0,30,3,3,9,12,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
Smyrna Marshal's Office,2018-09-01,Georgia,57498,GA03304,0,0,0,0,0,0,0,0,2,2,0,0,0,60,4,0,6,0,50,13,9,4,0,74,14,12,2,0,163,10,12,101,113,0,0,0,0,0,0,0,0,0,0,13,2,0,1,0,10,0,0,0,0,4,1,1,0,0,18,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna Marshal's Office,2018-08-01,Georgia,57498,GA03304,0,0,2,0,0,2,2,0,6,4,0,0,2,49,1,0,5,0,43,19,10,9,0,135,15,13,2,0,226,6,14,169,183,0,0,0,0,0,2,2,0,0,0,21,0,0,2,0,19,2,0,2,0,30,3,2,1,0,58,2,4,35,39,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,1,1,2
Smyrna Marshal's Office,2018-07-01,Georgia,57498,GA03304,0,0,0,0,0,0,0,0,3,1,0,1,1,64,4,0,10,0,50,8,3,5,0,88,11,6,4,1,174,14,17,107,124,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,16,0,0,0,0,8,0,0,0,0,28,4,4,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna Marshal's Office,2018-06-01,Georgia,57498,GA03304,0,0,0,0,0,0,0,0,2,1,0,0,1,59,0,0,2,0,57,10,8,2,0,69,9,9,0,0,149,2,4,88,92,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,17,0,0,0,0,3,0,0,0,0,21,1,1,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna Marshal's Office,2018-05-01,Georgia,57498,GA03304,0,0,1,0,0,0,0,0,3,2,0,1,0,83,6,0,2,0,75,13,8,5,0,99,15,13,1,1,213,8,11,127,138,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,30,1,0,1,0,6,1,1,0,0,39,1,1,8,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna Marshal's Office,2018-04-01,Georgia,57498,GA03304,0,0,0,0,0,1,1,0,2,1,0,0,1,55,0,0,1,0,54,16,11,5,0,102,25,23,0,2,201,1,4,143,147,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,7,0,0,0,0,25,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna Marshal's Office,2018-03-01,Georgia,57498,GA03304,0,0,0,0,0,0,0,0,7,3,0,0,4,46,1,0,3,0,42,10,5,5,0,82,15,13,0,2,160,4,11,107,118,0,0,0,0,0,1,0,0,0,1,12,1,0,1,0,10,1,0,1,0,4,0,0,0,0,18,2,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
