agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Bellflower Pd,1971-01-01,California,51647,CA01908,0,0,0,0,0,0,0,0,16,11,0,0,5,37,5,1,4,13,14,88,58,29,1,103,41,41,0,0,271,23,39,232,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-02-01,California,51647,CA01908,0,0,0,2,0,1,1,0,12,11,0,0,1,27,1,3,4,3,16,72,29,40,3,151,53,53,0,0,302,11,26,276,302,1,0,0,0,0,2,0,0,0,0,15,4,0,3,8,0,18,0,0,0,0,1,1,0,0,37,15,18,19,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-03-01,California,51647,CA01908,0,0,0,1,0,0,0,0,10,9,0,0,1,34,3,0,5,6,20,97,41,50,6,182,70,70,0,0,374,14,25,349,374,1,0,0,0,0,1,0,0,0,0,6,1,0,3,2,0,8,0,0,0,0,3,3,0,0,19,6,8,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-04-01,California,51647,CA01908,0,0,0,0,0,0,0,0,2,2,0,0,0,25,0,1,0,9,15,96,43,44,9,140,42,42,0,0,290,10,12,278,290,1,0,0,0,0,6,0,0,0,0,12,2,0,4,6,0,6,0,0,0,0,7,7,0,0,32,12,19,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-05-01,California,51647,CA01908,0,0,0,1,0,1,1,0,9,7,0,0,2,34,0,6,4,6,18,81,42,37,2,147,37,37,0,0,292,16,27,265,292,1,1,0,0,0,1,0,0,0,0,15,2,4,0,9,0,7,0,0,0,0,0,0,0,0,25,15,17,7,24,0,1,0,0,0,0,0,0,0,0,4,2,1,0,1,0,4,0,0,0,0,0,0,0,0,9,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-06-01,California,51647,CA01908,0,0,0,0,0,0,0,0,9,7,0,0,2,30,2,2,4,3,19,80,39,34,7,148,29,29,0,0,277,11,20,257,277,0,0,0,0,0,1,0,0,0,0,7,0,3,2,2,0,6,0,0,0,0,0,0,0,0,14,7,8,6,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-07-01,California,51647,CA01908,0,0,0,0,0,0,0,0,10,6,0,0,4,56,7,0,4,4,41,88,38,50,0,150,41,41,0,0,304,15,25,279,304,0,0,0,0,0,1,0,0,0,0,4,1,0,0,3,0,8,0,0,0,0,0,0,0,0,13,4,5,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,6,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-08-01,California,51647,CA01908,0,0,0,1,0,4,2,2,10,10,0,0,0,36,0,2,4,2,28,83,46,34,3,168,38,38,0,0,312,8,23,289,312,0,0,0,0,0,2,0,0,0,0,4,1,0,0,3,0,9,0,0,0,0,0,0,0,0,15,4,6,9,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,9,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-09-01,California,51647,CA01908,0,0,0,0,0,0,0,0,5,4,0,0,1,28,3,2,3,2,18,66,34,29,3,134,35,35,0,0,250,10,15,235,250,0,0,0,0,0,3,0,0,0,0,3,0,1,0,2,0,15,0,0,0,0,5,5,0,0,26,3,6,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellflower Pd,1971-10-01,California,51647,CA01908,0,0,0,1,0,2,1,1,6,4,0,0,2,26,0,7,5,0,14,75,35,36,4,147,41,41,0,0,284,12,21,263,284,1,0,0,0,0,1,0,0,0,0,5,2,2,0,1,0,7,0,0,0,0,2,2,0,0,16,5,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
