agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Rochester Police Department,2017-01-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,2,0,0,5,5,0,69,34,9,4,22,415,22,24,11,2,356,106,64,40,2,500,54,53,1,0,1149,0,59,133,660,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-02-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,4,1,0,13,13,0,64,30,7,8,19,363,34,26,16,4,283,69,37,30,2,406,38,38,0,0,954,0,80,158,513,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-03-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,7,1,0,10,10,0,36,12,2,3,19,410,15,36,9,5,345,90,51,36,3,380,55,53,1,1,982,0,65,112,525,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-04-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,13,13,0,49,18,1,7,23,444,13,30,18,8,375,100,55,44,1,453,49,46,2,1,1111,0,69,134,602,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-05-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,4,0,13,13,0,61,27,4,4,26,568,27,43,21,9,468,122,56,60,6,511,57,54,1,2,1336,0,100,178,690,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-06-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,2,0,11,9,2,71,21,10,6,34,509,26,52,21,4,406,130,65,63,2,562,60,57,0,3,1345,0,103,187,752,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-07-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,5,5,0,15,14,1,62,27,11,3,21,533,39,63,16,5,410,137,72,60,5,655,55,52,0,3,1462,0,123,205,847,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-08-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,0,0,19,19,0,61,29,4,5,23,459,43,36,22,4,354,124,65,57,2,637,61,61,0,0,1361,0,105,185,822,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-09-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,6,2,0,11,11,0,78,38,6,2,32,487,27,33,20,2,405,128,64,61,3,477,46,43,2,1,1229,0,82,173,651,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-10-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,3,0,8,8,0,44,20,2,4,18,475,25,39,13,3,395,134,67,63,4,505,38,34,2,2,1207,0,80,135,677,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-11-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,4,4,0,15,14,1,54,22,7,4,21,387,14,30,15,8,320,106,60,44,2,498,58,54,1,3,1122,0,67,140,662,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2017-12-01,New York,208591,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,6,2,0,8,8,0,58,29,9,6,14,403,23,30,7,4,339,91,49,37,5,397,45,44,0,1,1004,0,64,132,533,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2018-01-01,New York,207701,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,1,0,14,12,2,41,26,4,3,8,404,17,24,5,4,354,86,43,42,1,388,51,50,1,0,985,0,50,106,525,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2018-02-01,New York,207701,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,14,14,0,37,15,8,0,14,402,18,30,9,3,342,71,46,23,2,346,49,49,0,0,920,0,60,112,466,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2018-03-01,New York,207701,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,0,0,9,9,0,40,18,4,1,17,452,12,33,15,3,389,79,49,29,1,352,43,43,0,0,975,0,63,112,474,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,2018-04-01,New York,207701,NY02701,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,3,0,15,15,0,36,11,2,4,19,493,17,32,15,3,426,80,48,31,1,389,46,46,0,0,1062,0,67,121,515,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
