agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_total_cleared_type,card_cleared_18_type,card_officers_type,card_actual_pt,card_total_cleared_pt,card_cleared_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hays County Sheriff's Office,2017-01-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,1,0,4,4,0,2,1,1,0,0,40,1,1,3,3,32,11,6,5,0,40,3,1,1,1,101,0,8,15,54,69,0,0,1,1,0,0,0,0,0,0,25,1,0,0,2,22,2,1,1,0,9,1,0,1,0,38,0,3,4,12,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,4,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,4,1,1,0,0,4,1,1,0,0,14,0,4,4,6,10
Hays County Sheriff's Office,2017-02-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,1,0,4,4,0,0,0,0,0,0,30,1,3,2,0,24,23,14,9,0,41,5,3,0,2,104,0,6,11,69,80,1,0,1,1,0,0,0,0,0,0,29,1,1,1,1,25,1,1,0,0,6,2,1,0,1,40,0,4,6,9,15,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,3,4,3,0,1,10,0,1,1,7,8
Hays County Sheriff's Office,2017-03-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,1,0,1,0,0,61,3,3,2,0,53,21,9,10,2,59,6,2,3,1,149,0,8,10,86,96,0,0,1,1,0,3,0,2,0,1,29,0,1,1,0,27,0,0,0,0,5,1,0,1,0,39,0,2,6,6,12,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,1,0,0,4,0,0,0,2,2
Hays County Sheriff's Office,2017-04-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,0,0,0,0,0,49,1,2,2,0,44,17,3,12,2,46,9,7,2,0,123,0,5,7,72,79,0,0,1,1,0,0,0,0,0,0,33,0,2,2,0,29,3,0,1,2,5,4,3,0,1,46,0,4,5,12,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,1,0,0,6,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,3,2,0,1,1,3,3,2,1,0,13,0,0,2,8,10
Hays County Sheriff's Office,2017-05-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,0,0,7,7,0,0,0,0,0,0,48,4,1,2,0,41,11,5,5,1,36,9,6,1,2,111,0,7,14,56,70,0,0,0,0,0,0,0,0,0,0,36,1,1,2,0,32,2,2,0,0,7,5,2,2,1,50,0,4,4,14,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,2,2,0,0,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,3,6,0,6,0,8,2,0,2,0,22,0,3,3,16,19
Hays County Sheriff's Office,2017-06-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,0,0,0,0,0,46,2,2,2,0,40,15,7,8,0,36,6,4,1,1,104,0,6,7,57,64,0,0,1,1,0,0,0,0,0,0,26,2,1,0,0,23,3,2,1,0,4,2,1,1,0,36,0,3,4,9,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,1,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,3,2,1,0,9,0,0,0,4,4
Hays County Sheriff's Office,2017-07-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,6,5,1,0,0,0,0,0,60,3,6,3,0,48,15,7,8,0,33,6,3,1,2,120,0,12,18,54,72,0,0,1,1,0,0,0,0,0,0,35,0,5,0,0,30,3,1,2,0,3,2,1,1,0,44,0,5,6,8,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,6,6,5,0,1,16,0,0,0,13,13
Hays County Sheriff's Office,2017-08-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,5,4,1,3,1,1,0,1,39,3,1,1,0,34,24,8,15,1,41,6,2,3,1,118,0,5,13,71,84,0,0,2,2,0,0,0,0,0,0,28,3,1,1,0,23,0,0,0,0,6,2,1,1,0,38,0,5,7,8,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,2,2,0,0,13,0,0,0,9,9
Hays County Sheriff's Office,2017-09-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,1,0,0,0,1,55,4,0,3,0,48,16,7,9,0,45,10,2,5,3,128,0,7,9,71,80,0,0,0,0,0,0,0,0,0,0,31,2,0,2,0,27,4,0,4,0,1,2,0,1,1,38,0,4,4,7,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,1,0,1,0,5,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,10,0,0,1,5,6
Hays County Sheriff's Office,2017-10-01,Texas,89806,TX10500,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,0,0,2,2,0,0,0,0,0,0,45,3,3,2,0,37,13,3,9,1,41,3,2,1,0,104,0,8,10,57,67,0,0,0,0,0,0,0,0,0,0,30,2,2,2,0,24,1,0,1,0,2,1,0,1,0,34,0,6,6,4,10,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,4,3,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,4,2,2,0,15,0,0,4,7,11
