agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,murder_tot_arrests,murder_tot_adult,murder_tot_juv,murder_tot_male,murder_tot_female,murder_tot_male_adult,murder_tot_male_juv,murder_tot_female_adult,murder_tot_female_juv,rape_tot_arrests,rape_tot_adult,rape_tot_juv,rape_tot_male,rape_tot_female,rape_tot_male_adult,rape_tot_male_juv,rape_tot_female_adult,rape_tot_female_juv,robbery_tot_arrests,robbery_tot_adult,robbery_tot_juv,robbery_tot_male,robbery_tot_female,robbery_tot_male_adult,robbery_tot_male_juv,robbery_tot_female_adult,robbery_tot_female_juv,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,arson_tot_arrests,arson_tot_adult,arson_tot_juv,arson_tot_male,arson_tot_female,arson_tot_male_adult,arson_tot_male_juv,arson_tot_female_adult,arson_tot_female_juv,oth_assault_tot_arrests,oth_assault_tot_adult,oth_assault_tot_juv,oth_assault_tot_male,oth_assault_tot_female,oth_assault_tot_male_adult,oth_assault_tot_male_juv,oth_assault_tot_female_adult,oth_assault_tot_female_juv,weapons_tot_arrests,weapons_tot_adult,weapons_tot_juv,weapons_tot_male,weapons_tot_female,weapons_tot_male_adult,weapons_tot_male_juv,weapons_tot_female_adult,weapons_tot_female_juv,prostitution_tot_arrests,prostitution_tot_adult,prostitution_tot_juv,prostitution_tot_male,prostitution_tot_female,prostitution_tot_male_adult,prostitution_tot_male_juv,prostitution_tot_female_adult,prostitution_tot_female_juv,oth_sex_off_tot_arrests,oth_sex_off_tot_adult,oth_sex_off_tot_juv,oth_sex_off_tot_male,oth_sex_off_tot_female,oth_sex_off_tot_male_adult,oth_sex_off_tot_male_juv,oth_sex_off_tot_female_adult,oth_sex_off_tot_female_juv,manslaught_neg_tot_arrests,manslaught_neg_tot_adult,manslaught_neg_tot_juv,manslaught_neg_tot_male,manslaught_neg_tot_female,manslaught_neg_tot_male_adult,manslaught_neg_tot_male_juv,manslaught_neg_tot_female_adult,manslaught_neg_tot_female_juv,forgery_tot_arrests,forgery_tot_adult,forgery_tot_juv,forgery_tot_male,forgery_tot_female,forgery_tot_male_adult,forgery_tot_male_juv,forgery_tot_female_adult,forgery_tot_female_juv,fraud_tot_arrests,fraud_tot_adult,fraud_tot_juv,fraud_tot_male,fraud_tot_female,fraud_tot_male_adult,fraud_tot_male_juv,fraud_tot_female_adult,fraud_tot_female_juv,embezzlement_tot_arrests,embezzlement_tot_adult,embezzlement_tot_juv,embezzlement_tot_male,embezzlement_tot_female,embezzlement_tot_male_adult,embezzlement_tot_male_juv,embezzlement_tot_female_adult,embezzlement_tot_female_juv,total_gambling_tot_arrests,total_gambling_tot_adult,total_gambling_tot_juv,total_gambling_tot_male,total_gambling_tot_female,total_gambling_tot_male_adult,total_gambling_tot_male_juv,total_gambling_tot_female_adult,total_gambling_tot_female_juv,oth_gambling_tot_arrests,oth_gambling_tot_adult,oth_gambling_tot_juv,oth_gambling_tot_male,oth_gambling_tot_female,oth_gambling_tot_male_adult,oth_gambling_tot_male_juv,oth_gambling_tot_female_adult,oth_gambling_tot_female_juv,bookmaking_tot_arrests,bookmaking_tot_adult,bookmaking_tot_juv,bookmaking_tot_male,bookmaking_tot_female,bookmaking_tot_male_adult,bookmaking_tot_male_juv,bookmaking_tot_female_adult,bookmaking_tot_female_juv,number_lottery_tot_arrests,number_lottery_tot_adult,number_lottery_tot_juv,number_lottery_tot_male,number_lottery_tot_female,number_lottery_tot_male_adult,number_lottery_tot_male_juv,number_lottery_tot_female_adult,number_lottery_tot_female_juv,dui_tot_arrests,dui_tot_adult,dui_tot_juv,dui_tot_male,dui_tot_female,dui_tot_male_adult,dui_tot_male_juv,dui_tot_female_adult,dui_tot_female_juv,total_drug_tot_arrests,total_drug_tot_adult,total_drug_tot_juv,total_drug_tot_male,total_drug_tot_female,total_drug_tot_male_adult,total_drug_tot_male_juv,total_drug_tot_female_adult,total_drug_tot_female_juv,poss_drug_tot_arrests,poss_drug_tot_adult,poss_drug_tot_juv,poss_drug_tot_male,poss_drug_tot_female,poss_drug_tot_male_adult,poss_drug_tot_male_juv,poss_drug_tot_female_adult,poss_drug_tot_female_juv,sale_drug_tot_arrests,sale_drug_tot_adult,sale_drug_tot_juv,sale_drug_tot_male,sale_drug_tot_female,sale_drug_tot_male_adult,sale_drug_tot_male_juv,sale_drug_tot_female_adult,sale_drug_tot_female_juv,poss_cannabis_tot_arrests,poss_cannabis_tot_adult,poss_cannabis_tot_juv,poss_cannabis_tot_male,poss_cannabis_tot_female,poss_cannabis_tot_male_adult,poss_cannabis_tot_male_juv,poss_cannabis_tot_female_adult,poss_cannabis_tot_female_juv,sale_cannabis_tot_arrests,sale_cannabis_tot_adult,sale_cannabis_tot_juv,sale_cannabis_tot_male,sale_cannabis_tot_female,sale_cannabis_tot_male_adult,sale_cannabis_tot_male_juv,sale_cannabis_tot_female_adult,sale_cannabis_tot_female_juv,poss_coke_tot_arrests,poss_coke_tot_adult,poss_coke_tot_juv,poss_coke_tot_male,poss_coke_tot_female,poss_coke_tot_male_adult,poss_coke_tot_male_juv,poss_coke_tot_female_adult,poss_coke_tot_female_juv,sale_coke_tot_arrests,sale_coke_tot_adult,sale_coke_tot_juv,sale_coke_tot_male,sale_coke_tot_female,sale_coke_tot_male_adult,sale_coke_tot_male_juv,sale_coke_tot_female_adult,sale_coke_tot_female_juv,poss_narcotic_tot_arrests,poss_narcotic_tot_adult,poss_narcotic_tot_juv,poss_narcotic_tot_male,poss_narcotic_tot_female,poss_narcotic_tot_male_adult,poss_narcotic_tot_male_juv,poss_narcotic_tot_female_adult,poss_narcotic_tot_female_juv,sale_narcotic_tot_arrests,sale_narcotic_tot_adult,sale_narcotic_tot_juv,sale_narcotic_tot_male,sale_narcotic_tot_female,sale_narcotic_tot_male_adult,sale_narcotic_tot_male_juv,sale_narcotic_tot_female_adult,sale_narcotic_tot_female_juv,poss_oth_drug_tot_arrests,poss_oth_drug_tot_adult,poss_oth_drug_tot_juv,poss_oth_drug_tot_male,poss_oth_drug_tot_female,poss_oth_drug_tot_male_adult,poss_oth_drug_tot_male_juv,poss_oth_drug_tot_female_adult,poss_oth_drug_tot_female_juv,sale_oth_drug_tot_arrests,sale_oth_drug_tot_adult,sale_oth_drug_tot_juv,sale_oth_drug_tot_male,sale_oth_drug_tot_female,sale_oth_drug_tot_male_adult,sale_oth_drug_tot_male_juv,sale_oth_drug_tot_female_adult,sale_oth_drug_tot_female_juv,liquor_tot_arrests,liquor_tot_adult,liquor_tot_juv,liquor_tot_male,liquor_tot_female,liquor_tot_male_adult,liquor_tot_male_juv,liquor_tot_female_adult,liquor_tot_female_juv,drunkenness_tot_arrests,drunkenness_tot_adult,drunkenness_tot_juv,drunkenness_tot_male,drunkenness_tot_female,drunkenness_tot_male_adult,drunkenness_tot_male_juv,drunkenness_tot_female_adult,drunkenness_tot_female_juv,family_offenses_tot_arrests,family_offenses_tot_adult,family_offenses_tot_juv,family_offenses_tot_male,family_offenses_tot_female,family_offenses_tot_male_adult,family_offenses_tot_male_juv,family_offenses_tot_female_adult,family_offenses_tot_female_juv,disorder_cond_tot_arrests,disorder_cond_tot_adult,disorder_cond_tot_juv,disorder_cond_tot_male,disorder_cond_tot_female,disorder_cond_tot_male_adult,disorder_cond_tot_male_juv,disorder_cond_tot_female_adult,disorder_cond_tot_female_juv,vandalism_tot_arrests,vandalism_tot_adult,vandalism_tot_juv,vandalism_tot_male,vandalism_tot_female,vandalism_tot_male_adult,vandalism_tot_male_juv,vandalism_tot_female_adult,vandalism_tot_female_juv,stolen_property_tot_arrests,stolen_property_tot_adult,stolen_property_tot_juv,stolen_property_tot_male,stolen_property_tot_female,stolen_property_tot_male_adult,stolen_property_tot_male_juv,stolen_property_tot_female_adult,stolen_property_tot_female_juv,suspicion_tot_arrests,suspicion_tot_adult,suspicion_tot_juv,suspicion_tot_male,suspicion_tot_female,suspicion_tot_male_adult,suspicion_tot_male_juv,suspicion_tot_female_adult,suspicion_tot_female_juv,vagrancy_tot_arrests,vagrancy_tot_adult,vagrancy_tot_juv,vagrancy_tot_male,vagrancy_tot_female,vagrancy_tot_male_adult,vagrancy_tot_male_juv,vagrancy_tot_female_adult,vagrancy_tot_female_juv,curfew_tot_arrests,curfew_tot_adult,curfew_tot_juv,curfew_tot_male,curfew_tot_female,curfew_tot_male_adult,curfew_tot_male_juv,curfew_tot_female_adult,curfew_tot_female_juv,runaway_tot_arrests,runaway_tot_adult,runaway_tot_juv,runaway_tot_male,runaway_tot_female,runaway_tot_male_adult,runaway_tot_male_juv,runaway_tot_female_adult,runaway_tot_female_juv,oth_non_traffic_tot_arrests,oth_non_traffic_tot_adult,oth_non_traffic_tot_juv,oth_non_traffic_tot_male,oth_non_traffic_tot_female,oth_non_traffic_tot_male_adult,oth_non_traffic_tot_male_juv,oth_non_traffic_tot_female_adult,oth_non_traffic_tot_female_juv
Washington,1984,District of Columbia,NA,623e3,DCMPD00,DCMPD0000,11,001,11001,140,136,4,127,13,123,4,13,4,160,140,20,157,3,137,20,3,20,1410,1022,388,1313,97,944,365,78,365,1833,1595,238,1509,324,1331,171,264,171,1614,1230,384,1499,115,1123,368,107,368,4119,3607,512,3430,689,2958,467,649,467,1531,1034,497,1362,169,897,464,137,464,60,52,8,42,18,34,8,18,8,1071,919,152,938,133,831,107,88,107,973,927,46,887,86,844,43,83,43,1890,1844,46,588,1302,574,14,1270,14,323,275,48,270,53,223,40,52,40,3,3,0,3,0,3,0,0,0,254,248,6,175,79,174,1,74,1,93,92,1,82,11,81,1,11,1,15,13,2,8,7,8,0,5,0,902,893,9,872,30,863,9,30,9,816,807,9,806,10,797,9,10,9,5,5,0,4,1,4,0,1,0,81,81,0,62,19,62,0,19,0,0,0,0,0,0,0,0,0,0,8448,7813,635,7401,1047,6808,593,1005,593,4723,4273,450,4116,607,3696,420,577,420,3725,3540,185,3285,440,3112,173,428,173,1790,1493,297,1578,212,1301,277,192,277,920,851,69,824,96,759,65,92,65,1569,1535,34,1357,212,1326,31,209,31,1629,1606,23,1435,194,1413,22,193,22,55,55,0,50,5,50,0,5,0,0,0,0,0,0,0,0,0,0,1309,1190,119,1131,178,1019,112,171,112,1176,1083,93,1026,150,940,86,143,86,42,42,0,33,9,33,0,9,0,8,7,1,8,0,7,1,0,1,3,3,0,1,2,1,0,2,0,8284,8195,89,6754,1530,6677,77,1518,77,755,619,136,678,77,551,123,68,123,307,273,34,268,39,235,33,38,33,4116,4116,0,3670,446,3670,0,446,0,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,4655,105,4259,501,4162,97,493,97
Washington,1985,District of Columbia,NA,626e3,DCMPD00,DCMPD0000,11,001,11001,113,102,11,92,21,82,10,20,10,146,133,13,145,1,132,13,1,13,1238,1005,233,1144,94,918,225,87,225,2050,1823,227,1721,329,1542,170,281,170,1720,1441,279,1516,204,1241,259,200,259,3384,3048,336,2671,713,2371,294,677,294,1670,1180,490,1522,148,1060,462,120,462,49,39,10,33,16,28,5,11,5,1200,1049,151,1034,166,915,119,134,119,954,901,53,871,83,818,53,83,53,1570,1549,21,424,1146,417,7,1132,7,370,324,46,283,87,242,39,82,39,0,0,0,0,0,0,0,0,0,239,235,4,165,74,162,3,73,3,51,50,1,39,12,38,1,12,1,2,1,1,2,0,1,1,0,1,727,722,5,700,27,695,5,27,5,656,651,5,642,14,637,5,14,5,2,2,0,2,0,2,0,0,0,69,69,0,56,13,56,0,13,0,0,0,0,0,0,0,0,0,0,9085,8455,630,8027,1058,7420,607,1035,607,5732,5322,410,5026,706,4634,392,688,392,3353,3133,220,3001,352,2786,215,347,215,1819,1497,322,1670,149,1360,310,137,310,670,514,156,619,51,467,152,47,152,2418,2332,86,2026,392,1946,80,386,80,1603,1542,61,1398,205,1338,60,204,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,1493,2,1330,165,1328,2,165,2,1080,1077,3,984,96,981,3,96,3,35,35,0,27,8,27,0,8,0,6,6,0,6,0,6,0,0,0,6,6,0,5,1,5,0,1,0,7969,7930,39,6405,1564,6375,30,1555,30,675,550,125,600,75,486,111,64,111,284,256,28,254,30,229,25,27,25,4176,4176,0,3688,488,3688,0,488,0,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6498,6409,89,5174,1324,5092,81,1317,81
Zoological Park Police,1985,District of Columbia,NA,0,DCZPP00,DCZPP0000,11,001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,1986,District of Columbia,NA,626e3,DCMPD00,DCMPD0000,11,001,11001,133,125,8,119,14,114,5,11,5,143,124,19,143,0,124,18,0,18,1231,952,279,1141,90,874,265,78,265,2072,1798,274,1752,320,1508,240,290,240,1211,968,243,1135,76,900,232,68,232,3992,3696,296,3185,807,2912,269,784,269,2495,1480,1015,2314,181,1329,980,151,980,38,31,7,25,13,18,7,13,7,1048,910,138,942,106,816,124,94,124,985,925,60,901,84,843,58,82,58,1472,1454,18,534,938,518,16,936,16,335,285,50,272,63,222,43,63,43,1,1,0,1,0,1,0,0,0,282,278,4,191,91,187,4,91,4,111,106,5,78,33,73,5,33,5,6,6,0,4,2,4,0,2,0,546,546,0,514,32,514,0,32,0,468,468,0,458,10,458,0,10,0,4,4,0,3,1,3,0,1,0,74,74,0,53,21,53,0,21,0,0,0,0,0,0,0,0,0,0,13228,12050,1178,11600,1628,10451,1144,1599,1144,7941,6997,944,6887,1054,5966,917,1031,917,5287,5053,234,4713,574,4485,227,568,227,2450,1658,792,2230,220,1458,768,200,768,680,613,67,600,80,534,66,79,66,3507,3401,106,2936,571,2832,104,569,104,2064,1918,146,1761,303,1620,140,298,140,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1983,1937,46,1720,263,1675,45,262,45,2543,2522,21,2352,191,2331,21,191,21,25,25,0,23,2,23,0,2,0,803,803,0,650,153,650,0,153,0,4,4,0,2,2,2,0,2,0,7298,7250,48,5935,1363,5892,43,1358,43,710,561,149,639,71,497,138,64,138,322,286,36,294,28,259,34,27,34,4726,4726,0,4182,544,4182,0,544,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517,5450,67,4806,711,4744,62,706,62
Zoological Park Police,1986,District of Columbia,NA,0,DCZPP00,DCZPP0000,11,001,11001,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,1987,District of Columbia,NA,622e3,DCMPD00,DCMPD0000,11,001,11001,131,121,10,118,13,108,10,13,10,111,97,14,111,0,97,14,0,14,990,764,226,930,60,713,214,51,214,2026,1704,322,1686,340,1408,276,296,276,1054,852,202,1007,47,811,187,41,187,3717,3354,363,2922,795,2652,259,702,259,2480,1339,1141,2298,182,1231,1065,108,1065,45,41,4,34,11,32,1,9,1,1325,1062,263,1174,151,962,210,100,210,865,774,91,803,62,716,87,58,87,1398,1389,9,521,877,519,2,870,2,269,235,34,206,63,172,31,63,31,3,3,0,2,1,2,0,1,0,289,275,14,203,86,193,10,82,10,170,151,19,120,50,107,13,44,13,3,3,0,3,0,3,0,0,0,420,356,64,401,19,338,63,18,63,395,331,64,379,16,316,63,15,63,1,1,0,1,0,1,0,0,0,24,24,0,21,3,21,0,3,0,1,0,1,0,1,0,0,0,0,12963,11064,1899,11519,1444,9688,1827,1376,1827,6166,5768,398,5348,818,4969,379,799,379,6797,5296,1501,6171,626,4719,1448,577,1448,1351,1176,175,1223,128,1052,171,124,171,670,572,98,601,69,507,94,65,94,3438,3327,111,2931,507,2826,105,501,105,2635,2086,549,2302,333,1769,532,317,532,110,0,110,103,7,0,103,0,103,851,0,851,822,29,0,819,0,819,1267,1265,2,1091,176,1091,0,174,0,2641,2638,3,2446,195,2443,3,195,3,282,280,2,252,30,252,0,28,0,29,26,3,25,4,22,3,4,3,31,5,26,12,19,4,8,1,8,9210,8893,317,6176,3034,5940,232,2953,232,741,513,228,657,84,447,195,66,195,302,257,45,273,29,230,42,27,42,4265,4265,0,3743,522,3743,0,522,0,2,2,0,2,0,2,0,0,0,71,0,71,55,16,0,54,0,54,586,0,586,460,126,0,453,0,453,6032,5609,423,5043,989,4670,360,939,360
Washington,1988,District of Columbia,NA,62e4,DCMPD00,DCMPD0000,11,001,11001,186,160,26,173,13,147,26,13,26,69,58,11,69,0,58,11,0,11,894,715,179,828,66,654,173,61,173,1764,1481,283,1486,278,1249,235,232,235,947,825,122,891,56,778,112,47,112,3566,3331,235,2722,844,2572,147,759,147,2711,1297,1414,2519,192,1170,1349,127,1349,54,46,8,39,15,34,5,12,5,1157,926,231,1012,145,842,169,84,169,937,768,169,877,60,712,164,56,164,1235,1225,10,427,808,420,7,805,7,191,158,33,140,51,107,31,51,31,0,0,0,0,0,0,0,0,0,371,352,19,262,109,249,13,103,13,167,163,4,85,82,81,4,82,4,4,4,0,4,0,4,0,0,0,148,102,46,139,9,99,40,3,40,138,92,46,131,7,91,40,1,40,0,0,0,0,0,0,0,0,0,10,10,0,8,2,8,0,2,0,0,0,0,0,0,0,0,0,0,10415,8504,1911,9237,1178,7392,1840,1112,1840,5391,5138,253,4680,711,4435,245,703,245,5024,3366,1658,4557,467,2957,1595,409,1595,761,728,33,686,75,655,31,73,31,506,441,65,445,61,386,59,55,59,4038,3891,147,3481,557,3338,143,553,143,3356,2049,1307,3042,314,1780,1257,269,1257,75,2,73,73,2,2,71,0,71,285,0,285,278,7,0,278,0,278,517,517,0,440,77,440,0,77,0,877,876,1,792,85,791,1,85,1,163,158,5,144,19,139,5,19,5,2,2,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,5594,5240,354,4302,1292,4025,274,1215,274,700,471,229,643,57,424,201,47,201,272,244,28,243,29,219,24,25,24,5482,5482,0,4683,799,4683,0,799,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,829,0,829,638,191,0,637,0,637,4668,4190,478,3838,830,3416,414,774,414
Zoological Park Police,1988,District of Columbia,NA,0,DCZPP00,DCZPP0000,11,001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,1989,District of Columbia,NA,604e3,DCMPD00,DCMPD0000,11,001,11001,291,228,63,267,24,205,62,23,62,98,75,23,98,0,75,23,0,23,1239,1068,171,1114,125,963,149,105,149,1889,1534,355,1563,326,1261,298,273,298,1089,966,123,1023,66,905,115,61,115,3269,3053,216,2499,770,2367,128,686,128,3008,1714,1294,2781,227,1559,1217,155,1217,46,38,8,33,13,25,7,13,7,1287,1072,215,1144,143,974,170,98,170,1282,1092,190,1168,114,985,179,107,179,1106,1097,9,188,918,182,6,915,6,232,209,23,164,68,142,21,67,21,0,0,0,0,0,0,0,0,0,351,333,18,219,132,208,11,125,11,326,325,1,125,201,124,1,201,1,1,1,0,1,0,1,0,0,0,266,221,45,264,2,219,45,2,45,261,216,45,259,2,214,45,2,45,1,1,0,1,0,1,0,0,0,4,4,0,4,0,4,0,0,0,2695,2694,1,2458,237,2457,1,237,1,10489,9011,1478,9039,1450,7617,1420,1394,1420,5718,5608,110,4865,853,4757,108,851,108,4771,3403,1368,4174,597,2860,1312,543,1312,795,795,0,692,103,692,0,103,0,219,130,89,195,24,115,79,15,79,4403,4308,95,3717,686,3624,93,684,93,4276,3057,1219,3733,543,2558,1174,499,1174,455,440,15,398,57,383,15,57,15,207,147,60,193,14,134,59,13,59,65,65,0,58,7,58,0,7,0,69,69,0,53,16,53,0,16,0,0,0,0,0,0,0,0,0,0,40,0,40,32,8,0,32,0,32,12,12,0,10,2,10,0,2,0,8955,8615,340,6804,2151,6561,241,2054,241,454,325,129,411,43,289,116,36,116,408,382,26,373,35,347,26,35,26,4759,4759,0,4e3,759,4e3,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,764,579,185,0,578,0,578,5765,5375,390,4669,1096,4318,349,1057,349
Washington,1990,District of Columbia,NA,606900,DCMPD00,DCMPD0000,11,001,11001,295,228,67,281,14,214,67,14,67,129,109,20,129,0,109,20,0,20,1416,1224,192,1289,127,1105,182,119,182,2475,2017,458,2024,451,1647,371,370,371,1064,962,102,982,82,895,83,67,83,3236,2989,247,2495,741,2329,158,660,158,2844,1781,1063,2639,205,1634,996,147,996,35,33,2,27,8,25,1,8,1,1891,1589,302,1656,235,1413,237,176,237,1301,1135,166,1183,118,1031,151,104,151,1379,1375,4,160,1219,157,3,1218,3,221,180,41,156,65,119,31,61,31,2,2,0,2,0,2,0,0,0,375,362,13,247,128,240,7,122,7,332,332,0,106,226,106,0,226,0,0,0,0,0,0,0,0,0,0,312,282,30,309,3,279,30,3,30,308,278,30,305,3,275,30,3,30,2,2,0,2,0,2,0,0,0,2,2,0,2,0,2,0,0,0,2833,2833,0,2601,232,2601,0,232,0,9998,8941,1057,8617,1381,7603,1010,1338,1010,5198,5111,87,4467,731,4385,81,726,81,4800,3830,970,4150,650,3218,929,612,929,907,907,0,807,100,807,0,100,0,453,360,93,398,55,309,88,51,88,4023,3940,83,3448,575,3370,77,570,77,4114,3249,865,3555,559,2724,830,525,830,177,173,4,142,35,138,4,35,4,97,85,12,93,4,81,11,4,11,91,91,0,70,21,70,0,21,0,136,136,0,104,32,104,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,15,0,14,1,0,1,10916,10391,525,8627,2289,8243,374,2148,374,577,425,152,510,67,363,140,62,140,585,527,58,551,34,494,57,33,57,5351,5351,0,4550,801,4550,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,639,508,131,0,506,0,506,7469,7264,205,5980,1489,5810,169,1454,169
