agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Richmond Hill,1980,Georgia,GA,822,GA01502,GA0150200,13,029,13029,local police department,"cities under 2,500",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Bulloch,1980,Georgia,GA,18975,GA01600,GA0160000,13,031,13031,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Statesboro,1980,Georgia,GA,14776,GA01601,GA0160100,13,031,13031,local police department,"cities 10,000-24,999",south atlantic,non-suburban,22,22,0,18,4,18,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0
Burke,1980,Georgia,GA,12781,GA01700,GA0170000,13,033,13033,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,61,59,2,52,9,50,2,9,2,0,0,0,0,0,2,1,2,6,0,4,2,4,12,6,4,2,2,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,17,42,0,0,0,2,0,0
Waynesboro,1980,Georgia,GA,5735,GA01701,GA0170100,13,033,13033,local police department,"cities 2,500-9,999",south atlantic,non-suburban,22,20,2,19,3,17,2,3,2,0,0,0,0,1,1,1,2,2,2,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,18,0,0,0,2,0,0
Midville,1980,Georgia,GA,649,GA01702,GA0170200,13,033,13033,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butts,1980,Georgia,GA,8581,GA01800,GA0180000,13,035,13035,sheriffs office,"msa cnty under 10,000",south atlantic,suburban,19,17,2,14,5,13,1,4,1,0,0,0,0,0,1,0,0,0,0,2,0,1,1,4,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,5,12,0,0,1,1,0,0
Jackson,1980,Georgia,GA,4068,GA01801,GA0180100,13,035,13035,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calhoun,1980,Georgia,GA,2686,GA01900,GA0190000,13,037,13037,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,24,22,2,24,0,22,2,0,2,0,0,0,0,0,2,1,1,0,0,0,1,2,7,5,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,2,0,0
Camden,1980,Georgia,GA,6705,GA02000,GA0200000,13,039,13039,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,11,11,0,11,0,11,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0
Kingsland,1980,Georgia,GA,1971,GA02001,GA0200100,13,039,13039,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Marys,1980,Georgia,GA,3565,GA02002,GA0200200,13,039,13039,local police department,"cities 2,500-9,999",south atlantic,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Woodbine,1980,Georgia,GA,904,GA02004,GA0200400,13,039,13039,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candler,1980,Georgia,GA,3961,GA02100,GA0210000,13,043,13043,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Metter,1980,Georgia,GA,3519,GA02101,GA0210100,13,043,13043,local police department,"cities 2,500-9,999",south atlantic,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Carroll,1980,Georgia,GA,34700,GA02200,GA0220000,13,045,13045,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,87,87,0,70,17,70,0,17,0,0,0,0,0,0,0,5,1,2,1,1,5,2,16,8,12,3,3,5,3,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,5,3,0,1,0,0,0,1,2,52,35,0,0,0,0,0,0
Carrollton,1980,Georgia,GA,14062,GA02201,GA0220100,13,045,13045,local police department,"cities 10,000-24,999",south atlantic,non-suburban,11,11,0,11,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0
Villa Rica,1980,Georgia,GA,3398,GA02202,GA0220200,13,045,13045,local police department,"cities 2,500-9,999",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitesburg,1980,Georgia,GA,779,GA02205,GA0220500,13,045,13045,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Georgia College,1980,Georgia,GA,0,GA02206,GA0220600,13,045,13045,special jurisdiction,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catoosa,1980,Georgia,GA,29874,GA02300,GA0230000,13,047,13047,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,37,36,1,34,3,33,1,3,1,0,0,0,0,0,1,1,2,1,3,3,1,0,6,4,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,35,1,0,0,1,0,0,0
Fort Oglethorpe,1980,Georgia,GA,5281,GA02301,GA0230100,13,047,13047,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ringgold,1980,Georgia,GA,1843,GA02302,GA0230200,13,047,13047,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlton,1980,Georgia,GA,5027,GA02400,GA0240000,13,049,13049,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Folkston,1980,Georgia,GA,2183,GA02401,GA0240100,13,049,13049,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chatham,1980,Georgia,GA,0,GA02500,GA0250000,13,051,13051,sheriffs office,"msa cnty under 10,000",south atlantic,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Chatham County,1980,Georgia,GA,39637,GA02501,GA0250100,13,051,13051,local police department,"msa cnty 25,000-99,999",south atlantic,suburban,36,34,2,32,4,31,1,3,1,0,0,0,0,0,1,2,3,0,0,2,2,2,6,4,3,1,5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,29,5,0,0,2,0,0,0
Garden City,1980,Georgia,GA,6826,GA02502,GA0250200,13,051,13051,local police department,"cities 2,500-9,999",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Savannah,1980,Georgia,GA,138481,GA02503,GA0250300,13,051,13051,local police department,"cities 100,000-249,999",south atlantic,non-suburban,99,93,6,78,21,72,6,21,6,0,0,0,0,0,6,2,5,5,5,2,4,1,15,10,6,3,7,5,0,2,0,0,0,0,0,0,0,1,2,1,1,5,1,0,2,1,5,1,0,1,0,0,0,26,67,0,0,1,5,0,0
Pooler,1980,Georgia,GA,2557,GA02504,GA0250400,13,051,13051,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Wentworth,1980,Georgia,GA,3889,GA02505,GA0250500,13,051,13051,local police department,"cities 2,500-9,999",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Savannah Beach,1980,Georgia,GA,2022,GA02506,GA0250600,13,051,13051,local police department,"cities under 2,500",south atlantic,suburban,7,5,2,6,1,5,1,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
Thunderbolt,1980,Georgia,GA,2154,GA02507,GA0250700,13,051,13051,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloomingdale,1980,Georgia,GA,1822,GA02509,GA0250900,13,051,13051,local police department,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chattooga,1980,Georgia,GA,15228,GA02700,GA0270000,13,055,13055,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,35,34,1,31,4,30,1,4,1,0,0,0,0,1,0,1,1,1,0,5,0,2,10,4,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,30,4,0,0,1,0,0,0
Summerville,1980,Georgia,GA,4866,GA02701,GA0270100,13,055,13055,local police department,"cities 2,500-9,999",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Trion,1980,Georgia,GA,1731,GA02702,GA0270200,13,055,13055,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherokee,1980,Georgia,GA,43533,GA02800,GA0280000,13,057,13057,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,47,41,6,38,9,32,6,9,6,0,0,0,0,0,6,1,0,4,0,0,0,0,12,0,5,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,40,1,0,0,6,0,0,0
Canton,1980,Georgia,GA,3589,GA02801,GA0280100,13,057,13057,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodstock,1980,Georgia,GA,2702,GA02805,GA0280500,13,057,13057,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athens,1980,Georgia,GA,41432,GA02901,GA0290100,13,059,13059,local police department,"cities 25,000-49,999",south atlantic,non-suburban,30,29,1,26,4,25,1,4,1,0,0,0,0,0,1,1,4,3,2,0,2,1,4,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,6,23,0,0,0,1,0,0
