agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Abbeville,1990,South Carolina,SC,13987,SC00100,SC0010000,45,001,45001,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,25,22,3,22,3,19,3,3,3,0,0,0,0,0,3,3,0,1,2,1,0,4,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,11,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbeville,1990,South Carolina,SC,5778,SC00101,SC0010100,45,001,45001,local police department,"cities 2,500-9,999",south atlantic,non-suburban,50,37,13,31,19,22,9,15,9,0,1,0,1,3,4,2,0,2,1,2,1,0,7,2,1,3,0,0,0,0,1,0,0,1,1,0,2,0,3,0,1,2,1,1,2,2,0,1,1,1,0,0,0,6,31,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calhoun Falls,1990,South Carolina,SC,2328,SC00102,SC0010200,45,001,45001,local police department,"cities under 2,500",south atlantic,non-suburban,3,2,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken,1990,South Carolina,SC,80790,SC00200,SC0020000,45,003,45003,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,162,114,48,130,32,89,40,25,40,1,5,10,8,12,5,5,8,2,8,1,2,2,14,20,13,7,3,1,3,0,0,0,1,2,0,3,1,3,0,0,0,0,0,2,11,2,4,2,1,0,0,0,0,68,46,0,0,22,26,0,0,32,18,14,30,2,16,14,2,14,0,0,3,3,6,2,2,1,3,0,1,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,5,0,0,5,9,0,0
Aiken,1990,South Carolina,SC,19872,SC00201,SC0020100,45,003,45003,local police department,"cities 10,000-24,999",south atlantic,suburban,269,165,104,169,100,87,81,78,81,1,7,32,12,21,9,8,6,2,2,5,8,1,16,18,8,3,6,0,3,0,1,1,1,6,7,1,6,3,9,5,5,5,4,6,10,15,5,0,5,2,3,0,1,73,92,0,0,34,70,0,0,11,2,9,10,1,2,8,0,8,0,0,1,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,0
North Augusta,1990,South Carolina,SC,15351,SC00203,SC0020300,45,003,45003,local police department,"cities 10,000-24,999",south atlantic,suburban,68,63,5,41,27,38,3,25,3,0,0,0,0,1,2,4,1,2,0,0,0,1,7,9,11,2,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,1,1,1,5,10,2,0,0,0,1,0,1,29,33,1,0,4,1,0,0,7,5,2,7,0,5,2,0,2,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0
New Ellenton,1990,South Carolina,SC,2515,SC00206,SC0020600,45,003,45003,local police department,"cities 2,500-9,999",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wagener,1990,South Carolina,SC,731,SC00208,SC0020800,45,003,45003,local police department,"cities under 2,500",south atlantic,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U.s. Doe- Savannah River,1990,South Carolina,SC,0,SC00210,SC0021000,45,003,45003,special jurisdiction,"cities under 2,500",south atlantic,suburban,11,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allendale,1990,South Carolina,SC,4995,SC00300,SC0030000,45,005,45005,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allendale,1990,South Carolina,SC,4410,SC00301,SC0030100,45,005,45005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,54,51,3,35,19,34,1,17,1,0,0,1,0,0,0,3,1,1,2,4,1,0,4,6,8,1,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,3,1,4,4,2,0,2,0,0,0,0,0,1,50,0,0,0,3,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Fairfax,1990,South Carolina,SC,2317,SC00302,SC0030200,45,005,45005,local police department,"cities under 2,500",south atlantic,non-suburban,16,10,6,11,5,5,6,5,6,0,0,1,2,2,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,9,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderson,1990,South Carolina,SC,101257,SC00400,SC0040000,45,007,45007,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,264,248,16,174,90,161,13,87,13,0,0,0,0,0,13,20,10,8,4,6,6,5,35,20,24,10,5,0,1,3,4,0,0,0,0,0,3,6,4,5,5,5,4,1,17,10,8,7,5,2,3,2,3,156,92,0,0,13,3,0,0,33,27,6,32,1,27,5,0,5,0,0,0,0,0,5,4,3,3,1,0,2,2,6,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,2,4,0,0
Anderson,1990,South Carolina,SC,26184,SC00401,SC0040100,45,007,45007,local police department,"cities 25,000-49,999",south atlantic,suburban,240,191,49,139,101,103,34,88,34,2,8,7,6,4,9,10,9,6,2,2,1,2,30,12,11,11,7,0,0,0,0,1,0,0,1,3,8,8,9,2,4,2,6,6,19,11,8,3,3,3,3,1,0,95,96,0,0,11,38,0,0,16,13,3,15,1,12,3,1,3,0,0,0,0,0,3,3,0,2,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,5,0,0,1,2,0,0
Belton,1990,South Carolina,SC,4646,SC00402,SC0040200,45,007,45007,local police department,"cities 2,500-9,999",south atlantic,suburban,10,8,2,9,1,7,2,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honea Path,1990,South Carolina,SC,3841,SC00403,SC0040300,45,007,45007,local police department,"cities 2,500-9,999",south atlantic,suburban,25,17,8,13,12,5,8,12,8,0,3,3,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,1,4,1,1,0,0,0,0,1,0,6,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pendelton,1990,South Carolina,SC,3314,SC00404,SC0040400,45,007,45007,local police department,"cities 2,500-9,999",south atlantic,suburban,21,20,1,14,7,13,1,7,1,0,0,0,0,0,1,1,2,1,0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,1,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williamston,1990,South Carolina,SC,3876,SC00405,SC0040500,45,007,45007,local police department,"cities 2,500-9,999",south atlantic,suburban,9,8,1,8,1,7,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iva,1990,South Carolina,SC,1174,SC00406,SC0040600,45,007,45007,local police department,"cities under 2,500",south atlantic,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bamberg,1990,South Carolina,SC,9297,SC00500,SC0050000,45,009,45009,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,7,6,1,5,2,4,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bamberg,1990,South Carolina,SC,3843,SC00501,SC0050100,45,009,45009,local police department,"cities 2,500-9,999",south atlantic,non-suburban,32,26,6,24,8,18,6,8,6,0,0,0,0,0,6,6,3,0,1,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2,0,0,0,0,0,4,22,0,0,2,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Denmark,1990,South Carolina,SC,3762,SC00502,SC0050200,45,009,45009,local police department,"cities 2,500-9,999",south atlantic,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnwell,1990,South Carolina,SC,9251,SC00600,SC0060000,45,011,45011,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,13,11,2,13,0,11,2,0,2,0,0,0,1,0,1,1,1,1,2,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnwell,1990,South Carolina,SC,5255,SC00601,SC0060100,45,011,45011,local police department,"cities 2,500-9,999",south atlantic,non-suburban,52,39,13,28,24,19,9,20,9,0,2,3,0,4,0,4,0,1,0,3,0,2,5,2,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0,1,1,3,5,4,2,0,0,0,2,0,9,30,0,0,0,13,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Williston,1990,South Carolina,SC,3099,SC00602,SC0060200,45,011,45011,local police department,"cities 2,500-9,999",south atlantic,non-suburban,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackville,1990,South Carolina,SC,2688,SC00603,SC0060300,45,011,45011,local police department,"cities 2,500-9,999",south atlantic,non-suburban,10,10,0,6,4,6,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaufort,1990,South Carolina,SC,73864,SC00700,SC0070000,45,013,45013,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,356,190,166,263,93,130,118,60,118,15,13,26,25,36,18,13,9,7,7,9,2,9,31,21,14,1,5,0,0,2,0,1,10,7,4,6,5,5,6,1,3,7,2,1,15,10,2,3,2,1,0,0,2,74,116,0,0,85,80,1,0,43,18,25,40,3,17,23,1,23,0,1,5,11,5,1,3,5,1,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,8,0,0,10,15,0,0
Beaufort,1990,South Carolina,SC,9576,SC00701,SC0070100,45,013,45013,local police department,"cities 2,500-9,999",south atlantic,non-suburban,261,171,90,150,111,71,79,100,79,0,18,33,8,11,9,5,6,2,2,5,4,2,9,9,12,7,2,1,3,1,1,0,2,3,1,1,4,3,6,4,3,8,5,5,19,21,9,3,2,4,3,3,2,44,126,1,0,17,73,0,0,5,3,2,5,0,3,2,0,2,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0
Port Royal,1990,South Carolina,SC,2985,SC00703,SC0070300,45,013,45013,local police department,"cities 2,500-9,999",south atlantic,non-suburban,28,18,10,17,11,13,4,5,4,0,0,0,1,1,2,1,0,2,2,0,0,0,3,1,3,1,0,0,0,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10,8,0,0,1,9,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Berkeley,1990,South Carolina,SC,83604,SC00800,SC0080000,45,015,45015,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,117,83,34,105,12,73,31,10,31,1,1,12,3,3,12,10,14,6,2,4,1,2,12,9,3,6,0,0,2,1,1,0,0,0,0,1,1,0,0,3,0,0,0,2,4,0,1,0,0,0,0,0,0,44,39,0,0,27,7,0,0,10,7,3,9,1,6,3,1,3,0,0,2,0,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,3,0,0,0
Moncks Corner,1990,South Carolina,SC,5607,SC00801,SC0080100,45,015,45015,local police department,"cities 2,500-9,999",south atlantic,suburban,133,74,59,93,40,38,55,36,55,0,2,12,23,10,8,4,4,6,1,1,2,1,6,4,7,0,0,1,0,0,1,0,0,0,2,1,1,1,0,1,0,0,1,2,9,12,3,1,2,1,1,0,2,35,39,0,0,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek,1990,South Carolina,SC,24692,SC00803,SC0080300,45,015,45015,local police department,"cities 10,000-24,999",south atlantic,suburban,123,65,58,94,29,48,46,17,46,0,9,15,6,9,7,12,5,6,2,3,3,1,2,4,3,4,1,1,1,0,0,0,0,3,4,3,2,2,0,2,0,0,2,1,2,3,2,1,0,0,2,0,0,33,32,0,0,39,18,1,0,3,1,2,3,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Saint Stephens,1990,South Carolina,SC,1697,SC00805,SC0080500,45,015,45015,local police department,"cities under 2,500",south atlantic,suburban,5,2,3,4,1,1,3,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanahan,1990,South Carolina,SC,13176,SC00806,SC0080600,45,015,45015,local police department,"cities 10,000-24,999",south atlantic,suburban,56,50,6,47,9,41,6,9,6,0,0,0,0,0,6,0,2,6,4,2,3,1,4,8,3,2,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,1,0,0,37,13,0,0,3,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Calhoun,1990,South Carolina,SC,10408,SC00900,SC0090000,45,017,45017,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,9,8,1,8,1,7,1,1,1,0,0,0,0,0,1,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Charleston,1990,South Carolina,SC,80414,SC01001,SC0100100,45,019,45019,local police department,"cities 50,000-99,999",south atlantic,non-suburban,818,715,103,629,189,540,89,175,89,0,3,26,17,18,25,33,22,29,25,16,23,16,93,91,78,57,28,3,12,5,9,0,1,2,3,2,6,8,10,9,9,4,6,7,38,37,17,9,6,3,4,5,3,288,424,1,2,35,68,0,0,35,19,16,34,1,18,16,1,16,0,2,5,4,2,3,1,4,1,0,1,0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9,0,0,1,15,0,0
Charleston Police Depart,1990,South Carolina,SC,107598,SC01002,SC0100200,45,019,45019,local police department,"msa cnty 100,000 or over",south atlantic,suburban,357,237,120,282,75,182,96,55,96,4,8,22,23,12,31,24,14,13,14,7,9,6,27,20,24,10,5,0,4,3,2,0,2,5,6,4,3,3,3,2,2,2,0,2,11,15,3,4,4,3,0,0,1,114,122,1,0,41,79,0,0,71,25,46,67,4,23,44,2,44,0,1,14,15,4,10,5,0,4,0,1,1,4,2,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,13,0,0,17,29,0,0
Mount Pleasant,1990,South Carolina,SC,30108,SC01003,SC0100300,45,019,45019,local police department,"cities 25,000-49,999",south atlantic,suburban,202,125,77,155,47,91,64,34,64,0,10,18,8,14,14,8,6,2,3,3,4,3,18,15,18,5,1,3,0,1,1,0,2,1,2,4,4,0,1,2,1,2,1,0,5,7,5,3,2,0,4,1,0,70,53,2,0,59,17,1,0,9,3,6,8,1,2,6,1,6,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,5,0,0
Folly Beach,1990,South Carolina,SC,1398,SC01004,SC0100400,45,019,45019,local police department,"cities under 2,500",south atlantic,suburban,9,7,2,8,1,6,2,1,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,2,0,0,0,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Isle Of Palms,1990,South Carolina,SC,3680,SC01005,SC0100500,45,019,45019,local police department,"cities 2,500-9,999",south atlantic,suburban,18,16,2,17,1,15,2,1,2,0,1,0,0,0,1,0,0,0,2,2,2,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
