agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Gonzales,1982,Louisiana,LA,7588,LA00302,LA0030200,22,005,22005,local police department,"cities 2,500-9,999",west south central,suburban,44,39,5,40,4,35,5,4,5,0,0,0,0,0,5,3,0,2,6,0,1,1,10,6,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,26,13,0,0,3,2,0,0
Assumption,1982,Louisiana,LA,22923,LA00400,LA0040000,22,007,22007,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,53,53,0,47,6,47,0,6,0,0,0,0,0,0,0,5,3,2,2,3,4,0,14,3,3,2,2,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,11,42,0,0,0,0,0,0
Avoyelles,1982,Louisiana,LA,29866,LA00500,LA0050000,22,009,22009,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,40,40,0,35,5,35,0,5,0,0,0,0,0,0,0,4,1,1,5,2,3,1,5,5,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,17,14,0,4,0,0,0,0
Bunkie,1982,Louisiana,LA,5662,LA00501,LA0050100,22,009,22009,local police department,"cities 2,500-9,999",west south central,non-suburban,30,30,0,25,5,25,0,5,0,0,0,0,0,0,0,1,1,0,1,1,0,1,4,6,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,21,3,3,0,0,0,0
Beauregard,1982,Louisiana,LA,19295,LA00600,LA0060000,22,011,22011,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,27,25,2,27,0,25,2,0,2,0,0,0,0,2,0,0,2,2,0,0,0,2,6,2,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,2,0,0,0
De Ridder,1982,Louisiana,LA,11499,LA00601,LA0060100,22,011,22011,local police department,"cities 10,000-24,999",west south central,non-suburban,28,27,1,23,5,22,1,5,1,0,0,0,1,0,0,2,0,2,2,0,0,2,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,13,14,0,0,1,0,0,0
Bossier,1982,Louisiana,LA,30535,LA00800,LA0080000,22,015,22015,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,43,42,1,38,5,37,0,5,0,1,0,0,0,0,0,0,1,2,2,0,1,2,11,8,2,0,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,16,26,0,0,0,1,0,0
Bossier City,1982,Louisiana,LA,52828,LA00801,LA0080100,22,015,22015,local police department,"cities 50,000-99,999",west south central,suburban,78,72,6,72,6,66,5,6,5,1,0,1,0,1,3,4,2,1,3,4,5,2,13,7,6,8,2,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,57,15,0,0,6,0,0,0
Caddo Parish,1982,Louisiana,LA,56159,LA00900,LA0090000,22,017,22017,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,65,65,0,57,8,57,0,8,0,0,0,0,0,0,0,0,0,2,3,2,2,2,14,11,6,4,2,4,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,1,0,0,0,0,0,0,37,28,0,0,0,0,0,0
Shreveport,1982,Louisiana,LA,202308,LA00901,LA0090100,22,017,22017,local police department,"cities 100,000-249,999",west south central,non-suburban,428,377,51,351,77,310,41,67,41,0,2,7,8,9,15,9,16,15,14,23,20,16,67,37,26,17,11,11,7,6,15,0,0,3,2,2,3,3,3,2,5,4,3,1,17,9,8,5,4,1,1,1,0,97,280,0,0,18,33,0,0
Vivian,1982,Louisiana,LA,4265,LA00902,LA0090200,22,017,22017,local police department,"cities 2,500-9,999",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcasieu,1982,Louisiana,LA,61564,LA01000,LA0100000,22,019,22019,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,104,101,3,90,14,88,2,13,2,0,0,0,0,1,1,2,5,5,5,6,2,7,22,11,7,7,3,3,0,2,1,0,0,0,0,0,1,0,0,2,0,1,2,0,3,1,2,0,1,0,1,0,0,62,39,0,0,3,0,0,0
Dequincy,1982,Louisiana,LA,4076,LA01001,LA0100100,22,019,22019,local police department,"cities 2,500-9,999",west south central,suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Lake Charles,1982,Louisiana,LA,78546,LA01002,LA0100200,22,019,22019,local police department,"cities 50,000-99,999",west south central,non-suburban,30,28,2,27,3,25,2,3,2,0,0,1,0,0,1,0,0,1,1,2,0,1,8,8,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,16,0,0,0,2,0,0
Sulphur,1982,Louisiana,LA,20478,LA01003,LA0100300,22,019,22019,local police department,"cities 10,000-24,999",west south central,suburban,30,26,4,26,4,22,4,4,4,0,0,0,0,4,0,1,5,3,1,0,1,2,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,25,0,0,1,4,0,0,0
Vinton,1982,Louisiana,LA,3672,LA01004,LA0100400,22,019,22019,local police department,"cities 2,500-9,999",west south central,suburban,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0
Westlake,1982,Louisiana,LA,5471,LA01005,LA0100500,22,019,22019,local police department,"cities 2,500-9,999",west south central,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Mcneese University,1982,Louisiana,LA,0,LA01008,LA0100800,22,019,22019,special jurisdiction,"cities under 2,500",west south central,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Caldwell,1982,Louisiana,LA,11143,LA01100,LA0110000,22,021,22021,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,20,19,1,15,5,14,1,5,1,0,0,1,0,0,0,0,0,1,2,0,2,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0
Claiborne,1982,Louisiana,LA,9702,LA01400,LA0140000,22,027,22027,sheriffs office,"non-msa cnty under 10,000",west south central,non-suburban,17,16,1,16,1,15,1,1,1,0,0,0,0,1,0,1,2,2,1,0,1,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,1,0,0
Haynesville,1982,Louisiana,LA,3607,LA01401,LA0140100,22,027,22027,local police department,"cities 2,500-9,999",west south central,non-suburban,11,10,1,9,2,9,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,1,0,0
Homer,1982,Louisiana,LA,4487,LA01402,LA0140200,22,027,22027,local police department,"cities 2,500-9,999",west south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Vidalia,1982,Louisiana,LA,6170,LA01502,LA0150200,22,029,22029,local police department,"cities 2,500-9,999",west south central,non-suburban,7,4,3,6,1,3,3,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,2,0,0
De Soto,1982,Louisiana,LA,19953,LA01600,LA0160000,22,031,22031,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mansfield,1982,Louisiana,LA,6730,LA01601,LA0160100,22,031,22031,local police department,"cities 2,500-9,999",west south central,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
East Baton Rouge,1982,Louisiana,LA,136301,LA01700,LA0170000,22,033,22033,sheriffs office,"msa cnty 100,000 or over",west south central,suburban,535,463,72,478,57,423,55,40,55,0,2,5,11,15,22,26,44,36,36,24,21,25,86,59,26,14,10,10,4,0,2,0,1,5,3,4,4,2,1,2,0,4,3,2,6,7,7,3,0,2,0,0,1,214,249,0,0,12,60,0,0
Baker,1982,Louisiana,LA,11269,LA01701,LA0170100,22,033,22033,local police department,"cities 10,000-24,999",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baton Rouge,1982,Louisiana,LA,227642,LA01702,LA0170200,22,033,22033,local police department,"cities 100,000-249,999",west south central,non-suburban,999,832,167,846,153,705,134,127,134,7,16,28,23,36,31,46,39,32,55,34,42,40,159,112,54,38,15,21,9,4,5,1,2,11,5,4,3,8,9,9,8,6,5,10,19,18,12,11,5,0,6,1,0,244,588,0,0,24,143,0,0
Zachary,1982,Louisiana,LA,7528,LA01703,LA0170300,22,033,22033,local police department,"cities 2,500-9,999",west south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Louisiana State Univ Br,1982,Louisiana,LA,0,LA01704,LA0170400,22,033,22033,special jurisdiction,"cities under 2,500",west south central,suburban,14,12,2,14,0,12,2,0,2,0,0,0,0,1,1,3,0,1,0,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,2,0,0
East Carroll,1982,Louisiana,LA,5618,LA01800,LA0180000,22,035,22035,sheriffs office,"non-msa cnty under 10,000",west south central,non-suburban,15,13,2,13,2,11,2,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,0,0
East Feliciana,1982,Louisiana,LA,16304,LA01900,LA0190000,22,037,22037,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,27,25,2,24,3,22,2,3,2,0,0,0,0,0,2,3,1,1,1,0,0,3,4,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9,16,0,0,2,0,0,0
Evangeline,1982,Louisiana,LA,21820,LA02000,LA0200000,22,039,22039,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Ville Platte,1982,Louisiana,LA,9537,LA02003,LA0200300,22,039,22039,local police department,"cities 2,500-9,999",west south central,non-suburban,47,45,2,39,8,38,1,7,1,0,0,0,0,0,1,3,0,2,1,5,1,4,9,3,1,2,3,2,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,6,39,0,0,0,2,0,0
Grant,1982,Louisiana,LA,17394,LA02200,LA0220000,22,043,22043,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,35,34,1,26,9,25,1,9,1,0,0,0,0,0,1,2,2,2,0,1,0,1,8,3,1,1,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,16,18,0,0,1,0,0,0
Jeanerette,1982,Louisiana,LA,6752,LA02302,LA0230200,22,045,22045,local police department,"cities 2,500-9,999",west south central,non-suburban,15,15,0,12,3,12,0,3,0,0,0,0,0,0,0,2,0,1,0,1,1,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7,8,0,0,0,0,0,0
Loreauville,1982,Louisiana,LA,895,LA02304,LA0230400,22,045,22045,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iberville,1982,Louisiana,LA,25432,LA02400,LA0240000,22,047,22047,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,79,75,4,62,17,59,3,16,3,0,0,0,0,0,3,4,1,0,5,4,4,1,10,17,8,2,1,1,1,0,0,0,0,0,0,0,1,2,1,1,4,1,1,0,2,0,2,1,1,0,0,0,0,19,56,0,0,0,4,0,0
Jackson,1982,Louisiana,LA,13024,LA02500,LA0250000,22,049,22049,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,37,37,0,29,8,29,0,8,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,7,3,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,0,0,0,0,12,25,0,0,0,0,0,0
Jefferson Parish,1982,Louisiana,LA,354919,LA02600,LA0260000,22,051,22051,sheriffs office,"msa cnty 100,000 or over",west south central,suburban,875,747,128,749,126,645,103,102,103,1,7,22,17,25,32,25,34,42,39,35,34,37,150,87,57,47,25,15,11,2,5,0,1,6,6,3,8,14,3,6,7,7,6,7,18,15,5,8,1,2,3,0,0,427,313,7,0,60,68,0,0
Gretna,1982,Louisiana,LA,21353,LA02601,LA0260100,22,051,22051,local police department,"cities 10,000-24,999",west south central,suburban,114,106,8,98,16,91,7,15,7,0,1,2,3,0,1,3,0,6,7,6,8,9,15,19,7,3,3,2,2,1,0,0,1,0,0,0,0,0,1,0,2,2,0,1,6,1,0,1,1,0,0,0,0,67,38,1,0,1,7,0,0
Kenner,1982,Louisiana,LA,68804,LA02603,LA0260300,22,051,22051,local police department,"cities 50,000-99,999",west south central,suburban,123,94,29,103,20,81,22,13,22,0,4,8,4,3,3,5,3,3,0,1,5,10,15,12,13,5,4,3,2,0,0,1,1,2,0,3,0,1,0,0,2,1,0,1,3,3,1,0,1,0,0,0,0,52,37,0,5,24,5,0,0
Westwego,1982,Louisiana,LA,12971,LA02604,LA0260400,22,051,22051,local police department,"cities 10,000-24,999",west south central,suburban,11,11,0,9,2,9,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,4,0,0,0,0,0,0
Jefferson Davis,1982,Louisiana,LA,16774,LA02700,LA0270000,22,053,22053,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,16,16,0,16,0,16,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,5,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0
Jennings,1982,Louisiana,LA,12906,LA02702,LA0270200,22,053,22053,local police department,"cities 10,000-24,999",west south central,non-suburban,59,51,8,46,13,40,6,11,6,0,0,0,0,6,0,0,2,2,4,1,4,1,10,3,4,0,5,1,3,0,0,0,0,0,0,2,0,1,0,1,2,1,2,1,0,1,0,1,0,0,1,0,0,22,29,0,0,4,4,0,0
Welsh,1982,Louisiana,LA,3650,LA02704,LA0270400,22,053,22053,local police department,"cities 2,500-9,999",west south central,non-suburban,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0
Lafayette,1982,Louisiana,LA,71818,LA02800,LA0280000,22,055,22055,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,37,25,12,31,6,21,8,4,8,2,3,3,0,2,0,2,1,1,1,3,2,0,5,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,16,9,0,0,7,5,0,0
Lafayette,1982,Louisiana,LA,82587,LA02803,LA0280300,22,055,22055,local police department,"cities 50,000-99,999",west south central,non-suburban,224,211,13,204,20,191,13,20,13,0,1,3,1,4,4,14,11,10,11,15,14,16,46,27,11,8,2,3,1,1,1,0,0,0,0,0,0,4,1,2,1,2,0,1,2,1,1,1,1,2,0,0,1,111,97,0,3,4,9,0,0
Lafourche,1982,Louisiana,LA,64384,LA02900,LA0290000,22,057,22057,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,124,115,9,100,24,92,8,23,8,0,1,1,2,2,2,2,3,6,8,2,6,5,16,9,12,6,2,8,0,3,4,0,0,0,0,0,1,2,1,0,0,1,1,3,3,5,3,3,0,0,0,1,0,79,35,0,1,4,5,0,0
Golden Meadow,1982,Louisiana,LA,2358,LA02901,LA0290100,22,057,22057,local police department,"cities under 2,500",west south central,non-suburban,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lockport,1982,Louisiana,LA,2526,LA02903,LA0290300,22,057,22057,local police department,"cities 2,500-9,999",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
La Salle,1982,Louisiana,LA,14146,LA03000,LA0300000,22,059,22059,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,9,8,1,6,3,5,1,3,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,1,0,0
Jena,1982,Louisiana,LA,3255,LA03001,LA0300100,22,059,22059,local police department,"cities 2,500-9,999",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dubach,1982,Louisiana,LA,1171,LA03101,LA0310100,22,061,22061,local police department,"cities under 2,500",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ruston,1982,Louisiana,LA,21380,LA03102,LA0310200,22,061,22061,local police department,"cities 10,000-24,999",west south central,non-suburban,48,45,3,37,11,35,2,10,2,0,0,0,0,2,0,4,0,2,4,0,5,1,7,7,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,1,2,0,1,1,0,0,0,17,28,0,0,0,3,0,0
Livingston,1982,Louisiana,LA,51660,LA03200,LA0320000,22,063,22063,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,34,27,7,30,4,23,7,4,7,0,0,0,5,1,1,3,0,1,0,2,1,0,6,6,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,25,2,0,0,6,1,0,0
Denham Springs,1982,Louisiana,LA,8694,LA03201,LA0320100,22,063,22063,local police department,"cities 2,500-9,999",west south central,suburban,51,35,16,45,6,33,11,2,11,1,0,4,2,0,5,5,2,1,1,1,4,2,6,4,2,2,1,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,19,0,0,6,10,0,0
Madison,1982,Louisiana,LA,4978,LA03300,LA0330000,22,065,22065,sheriffs office,"non-msa cnty under 10,000",west south central,non-suburban,34,34,0,26,8,26,0,8,0,0,0,0,0,0,0,0,1,3,3,1,2,0,4,2,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0
Tallulah,1982,Louisiana,LA,10285,LA03301,LA0330100,22,065,22065,local police department,"cities 10,000-24,999",west south central,non-suburban,89,83,6,70,19,68,2,15,2,0,0,0,0,2,0,2,2,0,4,3,5,9,18,9,4,4,5,1,0,1,1,3,0,0,1,0,0,0,0,1,0,0,1,0,5,4,2,1,0,0,1,0,0,12,71,0,0,0,6,0,0
Morehouse,1982,Louisiana,LA,19096,LA03400,LA0340000,22,067,22067,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,20,20,0,18,2,18,0,2,0,0,0,0,0,0,0,2,2,3,0,0,0,0,2,3,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,13,0,0,0,0,0,0
Bastrop,1982,Louisiana,LA,16001,LA03401,LA0340100,22,067,22067,local police department,"cities 10,000-24,999",west south central,non-suburban,50,46,4,38,12,35,3,11,3,0,0,0,0,1,2,3,1,0,0,2,0,3,6,5,2,3,3,2,2,1,2,0,0,1,0,0,0,0,0,0,1,2,1,0,3,0,1,3,0,0,0,0,0,13,33,0,0,0,4,0,0
Natchitoches,1982,Louisiana,LA,23438,LA03500,LA0350000,22,069,22069,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,58,53,5,54,4,50,4,3,4,0,1,0,1,2,0,1,0,1,1,5,2,4,7,11,3,6,4,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,27,26,0,0,3,2,0,0
Natchotoches,1982,Louisiana,LA,17323,LA03501,LA0350100,22,069,22069,local police department,"cities 10,000-24,999",west south central,non-suburban,52,47,5,43,9,38,4,9,4,1,0,0,0,0,4,2,3,2,2,4,0,2,7,6,3,1,1,2,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,0,0,0,1,0,0,0,0,8,0,0,1,1,0,0
Ouachita,1982,Louisiana,LA,68933,LA03700,LA0370000,22,073,22073,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,96,92,4,73,23,69,3,23,3,1,0,0,0,0,3,2,3,2,3,3,3,4,16,14,6,7,2,1,2,0,1,0,0,0,0,0,0,0,2,2,1,1,0,1,4,2,6,2,1,1,0,0,0,51,41,0,0,4,0,0,0
Monroe,1982,Louisiana,LA,58517,LA03701,LA0370100,22,073,22073,local police department,"cities 50,000-99,999",west south central,non-suburban,247,216,31,196,51,169,27,47,27,0,3,12,5,7,0,24,4,7,4,6,10,7,35,23,11,19,5,4,0,7,3,0,0,3,1,0,0,5,2,4,2,1,1,2,11,10,4,0,2,1,1,1,0,52,164,0,0,3,28,0,0
West Monroe,1982,Louisiana,LA,15386,LA03702,LA0370200,22,073,22073,local police department,"cities 10,000-24,999",west south central,suburban,24,22,2,18,6,17,1,5,1,0,0,0,0,0,1,2,1,0,0,1,0,0,4,3,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,14,8,0,0,2,0,0,0
Northeast Louisiana Univ,1982,Louisiana,LA,0,LA03704,LA0370400,22,073,22073,special jurisdiction,"cities under 2,500",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Plaquemines,1982,Louisiana,LA,27042,LA03800,LA0380000,22,075,22075,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,101,101,0,82,19,82,0,19,0,0,0,0,0,0,0,4,0,3,11,7,2,2,8,12,9,7,11,1,2,3,0,0,0,0,0,0,0,1,1,2,1,1,1,0,3,1,3,4,1,0,0,0,0,68,31,2,0,0,0,0,0
Rapides,1982,Louisiana,LA,70285,LA04000,LA0400000,22,079,22079,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,36,30,6,34,2,28,6,2,6,0,0,1,3,2,0,1,1,4,2,2,1,2,6,2,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,7,0,0,6,0,0,0
Alexandria,1982,Louisiana,LA,53599,LA04001,LA0400100,22,079,22079,local police department,"cities 50,000-99,999",west south central,non-suburban,23,18,5,21,2,17,4,1,4,0,2,0,0,2,0,0,1,1,1,1,1,0,3,3,2,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,15,0,0,1,4,0,0
