agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Burrillville,1986,Rhode Island,RI,14833,RI00416,RI0041600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,16,9,7,14,2,9,5,0,5,0,0,2,1,1,1,1,1,1,2,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dept Natural Resources,1986,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,special jurisdiction,"cities under 2,500",new england,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Narragansett,1986,Rhode Island,RI,12694,RI00501,RI0050100,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,45,30,15,39,6,26,13,4,13,0,2,5,2,1,3,6,2,1,1,4,2,0,4,4,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,15,0,0,0,4,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
North Kingstown,1986,Rhode Island,RI,23313,RI00502,RI0050200,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,127,77,50,104,23,64,40,13,40,0,2,8,19,6,5,21,5,11,11,5,2,4,3,1,1,0,0,0,0,0,0,0,1,2,2,2,3,0,2,3,0,4,3,0,1,0,0,0,0,0,0,0,0,74,3,0,0,50,0,0,0,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
South Kingstown,1986,Rhode Island,RI,21152,RI00503,RI0050300,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,37,16,21,28,9,13,15,3,15,0,1,7,3,4,0,4,2,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westerly,1986,Rhode Island,RI,19365,RI00504,RI0050400,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,59,35,24,48,11,30,18,5,18,0,2,3,4,9,0,3,3,1,1,3,4,2,4,6,0,0,1,1,0,1,0,0,0,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,35,0,0,0,24,0,0,0,6,2,4,4,2,1,3,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Hopkinton,1986,Rhode Island,RI,6715,RI00506,RI0050600,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,5,3,2,5,0,3,2,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,4,4,0,0,4,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Charlestown,1986,Rhode Island,RI,5527,RI00507,RI0050700,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,6,2,4,6,0,2,4,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
New Shoreham,1986,Rhode Island,RI,716,RI00509,RI0050900,44,009,44009,local police department,"cities under 2,500",new england,suburban,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Rhode Isla,1986,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent State Police,1986,Rhode Island,RI,0,RI302SP,RI302SP00,44,003,44003,state law enforcement agency,"msa cnty under 10,000",new england,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Newport State Police,1986,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,4,0,4,4,0,0,4,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
Providence State Police,1986,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,state law enforcement agency,"msa cnty under 10,000",new england,suburban,11,10,1,9,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,7,4,3,6,1,3,3,1,3,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0
Washington State Police,1986,Rhode Island,RI,4560,RI305SP,RI305SP00,44,009,44009,state law enforcement agency,"msa cnty under 10,000",new england,suburban,13,9,4,11,2,9,2,0,2,0,0,2,0,0,0,3,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,11,7,4,10,1,6,4,1,4,0,0,1,0,1,2,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,0,0,0
Barrington,1987,Rhode Island,RI,16302,RI00101,RI0010100,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,25,13,12,20,5,10,10,3,10,0,4,4,0,1,1,1,2,2,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,13,0,0,0,12,0,0,0,5,3,2,5,0,3,2,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Bristol,1987,Rhode Island,RI,20522,RI00102,RI0010200,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,35,24,11,24,11,20,4,4,4,0,0,1,0,1,2,5,5,1,1,0,1,2,4,0,1,0,0,0,0,0,0,0,0,2,2,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,0,0,0,11,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Warren,1987,Rhode Island,RI,11414,RI00103,RI0010300,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,24,15,9,21,3,13,8,2,8,0,1,0,0,4,3,1,6,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,1987,Rhode Island,RI,30516,RI00201,RI0020100,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,87,47,40,71,16,40,31,7,31,0,4,13,6,6,2,8,4,4,4,2,4,2,4,7,0,0,0,0,0,1,0,0,0,1,3,5,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,47,0,0,0,39,1,0,0,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
East Greenwich,1987,Rhode Island,RI,10671,RI00202,RI0020200,44,003,44003,local police department,"cities 10,000-24,999",new england,suburban,28,24,4,22,6,18,4,6,4,0,0,2,0,0,2,4,5,2,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Warwick,1987,Rhode Island,RI,87957,RI00203,RI0020300,44,003,44003,local police department,"cities 50,000-99,999",new england,non-suburban,970,653,317,546,424,337,206,316,206,3,7,50,36,53,60,46,33,24,18,19,15,15,51,61,22,8,8,6,4,3,4,2,9,24,15,26,32,23,22,11,13,21,21,22,70,42,26,12,4,5,3,8,13,643,10,0,0,316,0,1,0,11,9,2,11,0,9,2,0,2,0,0,0,0,1,1,0,1,2,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0
West Warwick,1987,Rhode Island,RI,28898,RI00204,RI0020400,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,78,34,44,55,23,26,29,8,29,0,2,11,4,5,7,5,0,2,4,4,0,1,3,2,5,0,0,0,0,0,0,0,3,5,5,0,2,1,1,1,0,1,0,0,2,0,0,0,0,0,0,2,0,34,0,0,0,44,0,0,0,4,3,1,2,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
West Greenwich,1987,Rhode Island,RI,3257,RI00205,RI0020500,44,003,44003,local police department,"cities 2,500-9,999",new england,suburban,8,3,5,8,0,3,5,0,5,0,1,0,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jamestown,1987,Rhode Island,RI,4781,RI00301,RI0030100,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,1987,Rhode Island,RI,17982,RI00302,RI0030200,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,224,117,107,143,81,72,63,45,63,8,6,13,10,21,13,9,6,6,3,4,3,4,17,5,5,2,3,2,2,1,0,0,8,13,2,7,6,4,3,2,2,0,2,2,5,7,4,4,1,6,1,0,2,96,19,2,0,80,26,1,0,8,4,4,7,1,4,3,0,3,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Newport,1987,Rhode Island,RI,29637,RI00303,RI0030300,44,005,44005,local police department,"cities 25,000-49,999",new england,non-suburban,115,37,78,101,14,30,71,7,71,0,11,28,14,8,10,5,3,3,3,1,1,3,6,2,1,0,2,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,35,2,0,0,47,31,0,0,10,1,9,8,2,1,7,0,7,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0
Portsmouth,1987,Rhode Island,RI,15617,RI00304,RI0030400,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,5,2,3,2,3,0,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiverton,1987,Rhode Island,RI,14394,RI00305,RI0030500,44,005,44005,local police department,"cities 10,000-24,999",new england,suburban,9,7,2,9,0,7,2,0,2,0,0,0,0,2,0,1,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Little Compton,1987,Rhode Island,RI,3346,RI00306,RI0030600,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Central Falls,1987,Rhode Island,RI,17223,RI00401,RI0040100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,29,18,11,27,2,18,9,0,9,0,1,2,2,2,2,3,0,2,1,3,1,0,5,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,11,0,0,0,8,7,1,8,0,7,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0
Cranston,1987,Rhode Island,RI,74595,RI00402,RI0040200,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,332,218,114,247,85,149,94,69,94,4,13,15,19,23,24,10,18,10,6,7,8,6,22,24,12,9,6,3,3,0,5,0,1,3,4,2,6,0,4,5,1,4,4,1,15,11,7,2,2,2,4,4,3,153,65,0,0,87,27,0,0,9,8,1,7,2,6,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0
Cumberland,1987,Rhode Island,RI,27235,RI00403,RI0040300,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,181,110,71,96,85,44,50,66,50,2,4,11,4,14,17,5,4,1,7,1,3,3,6,5,6,1,0,0,1,0,1,0,2,2,7,6,2,8,6,0,3,2,2,4,13,7,7,3,2,1,4,2,2,103,6,1,0,71,0,0,0,14,7,7,14,0,7,7,0,7,0,0,0,1,3,3,2,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0
East Providence,1987,Rhode Island,RI,51011,RI00404,RI0040400,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,236,163,73,178,58,116,58,47,58,4,11,12,9,18,8,9,5,6,6,4,4,4,26,26,12,7,3,1,0,1,2,0,0,1,2,3,5,4,0,2,2,4,1,6,13,2,6,4,0,0,0,2,1,121,42,0,0,54,19,0,0,16,0,16,16,0,0,16,0,16,0,0,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0
Johnston,1987,Rhode Island,RI,26183,RI00405,RI0040500,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,165,125,40,92,73,68,22,57,22,2,3,5,3,8,3,5,6,0,4,5,1,4,17,11,12,3,0,0,0,0,0,0,2,7,1,3,3,1,3,2,1,3,7,0,21,5,5,1,2,1,1,2,2,109,14,2,0,35,5,0,0,7,2,5,7,0,2,5,0,5,0,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
Lincoln,1987,Rhode Island,RI,17718,RI00406,RI0040600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,398,257,141,222,176,129,93,128,93,0,9,27,14,18,25,9,13,5,6,3,8,1,24,17,19,11,4,3,1,3,2,1,5,13,6,10,13,6,11,6,7,5,10,7,35,20,7,8,1,2,2,0,1,234,23,0,0,129,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Providence,1987,Rhode Island,RI,29359,RI00407,RI0040700,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,78,57,21,54,24,36,17,21,17,1,2,5,2,5,3,7,3,3,1,0,4,2,5,5,3,0,0,0,2,0,1,0,0,0,1,1,1,4,1,1,2,0,0,1,1,2,3,2,2,1,0,0,1,53,4,0,0,21,0,0,0,4,2,2,4,0,2,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Pawtucket,1987,Rhode Island,RI,73462,RI00408,RI0040800,44,007,44007,local police department,"cities 50,000-99,999",new england,non-suburban,334,232,102,222,112,136,80,96,80,6,14,20,19,13,14,10,7,8,4,3,7,3,31,18,22,6,7,2,2,2,4,2,2,5,2,3,2,10,4,7,4,2,0,7,23,9,10,7,5,1,1,2,4,192,40,0,0,90,12,0,0,19,14,5,17,2,12,3,2,3,2,0,0,0,3,0,0,1,0,1,0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,4,0,0,5,0,0,0
Providence,1987,Rhode Island,RI,158978,RI00409,RI0040900,44,007,44007,local police department,"cities 100,000-249,999",new england,non-suburban,589,470,119,381,208,315,62,155,62,4,11,15,16,5,15,20,18,21,19,14,17,12,66,57,27,19,7,7,7,3,1,0,9,13,10,11,10,10,4,7,4,8,7,7,34,29,18,8,10,2,3,1,3,277,189,1,3,58,60,1,0,219,128,91,210,9,124,86,4,86,0,2,15,17,29,23,26,18,13,7,9,3,7,21,9,6,1,3,1,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,53,75,0,0,55,36,0,0
Scituate,1987,Rhode Island,RI,9122,RI00410,RI0041000,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,7,6,1,3,4,3,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Smithfield,1987,Rhode Island,RI,18153,RI00411,RI0041100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,32,20,12,26,6,18,8,2,8,0,0,0,1,2,5,4,4,1,1,1,0,0,1,3,0,1,1,0,0,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,12,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Woonsocket,1987,Rhode Island,RI,45479,RI00412,RI0041200,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,132,92,40,99,33,64,28,28,28,7,1,7,7,9,4,2,8,4,7,3,5,3,13,8,6,0,1,2,1,1,0,0,0,2,2,1,0,0,4,2,1,2,1,1,6,6,2,0,0,1,1,0,1,82,9,0,1,40,0,0,0,5,2,3,4,1,2,2,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
