agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Palm Beach,1982,Florida,FL,225500,FL05000,FL0500000,12,099,12099,650,376,274,611,39,356,240,20,240,15,41,67,34,44,54,46,38,28,23,22,11,20,66,36,14,3,5,1,0,0,43,2,2,9,2,2,2,2,4,5,1,0,3,0,3,0,0,0,0,0,0,0,2,261,115,0,0,227,47,0,0
Belle Glade,1982,Florida,FL,15765,FL05001,FL0500100,12,099,12099,60,44,16,57,3,43,12,1,12,2,1,4,0,5,2,3,6,8,1,4,1,4,6,4,2,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,39,0,0,3,13,0,0
Boca Raton,1982,Florida,FL,54604,FL05002,FL0500200,12,099,12099,116,51,65,109,7,47,62,4,62,0,7,17,7,17,14,4,7,6,6,2,7,0,9,4,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,39,12,0,0,54,11,0,0
Boynton Beach,1982,Florida,FL,37388,FL05003,FL0500300,12,099,12099,115,46,69,114,1,45,66,1,66,3,12,12,9,7,26,11,4,5,1,6,5,0,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,1,0,27,42,0,0
Delray Beach,1982,Florida,FL,37023,FL05004,FL0500400,12,099,12099,147,49,98,138,9,47,86,2,86,5,12,17,19,17,21,16,7,5,6,1,1,2,6,1,1,0,0,1,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,34,0,0,37,61,0,0
Lake Worth,1982,Florida,FL,28423,FL05005,FL0500500,12,099,12099,106,48,58,102,4,46,53,2,53,3,5,25,1,7,15,7,8,3,3,7,4,2,4,3,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,44,4,0,0,38,20,0,0
Palm Beach,1982,Florida,FL,10439,FL05006,FL0500600,12,099,12099,17,15,2,17,0,15,2,0,2,0,0,0,0,0,2,1,2,1,0,2,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2,0,0,0
Riviera Beach,1982,Florida,FL,27840,FL05007,FL0500700,12,099,12099,168,79,89,160,8,72,87,7,87,1,3,16,20,23,25,10,4,8,5,5,8,4,18,5,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,20,59,0,0,9,80,0,0
West Palm Beach,1982,Florida,FL,63661,FL05008,FL0500800,12,099,12099,462,302,160,441,21,291,145,11,145,5,14,40,20,44,27,37,14,37,19,28,17,15,53,33,17,7,5,5,3,0,1,0,2,1,2,1,4,2,2,2,1,0,2,0,0,1,1,0,0,0,0,0,0,142,160,0,0,90,70,0,0
Atlantis,1982,Florida,FL,1480,FL05009,FL0500900,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenacres City,1982,Florida,FL,9539,FL05012,FL0501200,12,099,12099,33,8,25,32,1,8,23,0,23,1,5,7,1,6,4,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25,0,0,0
Gulf Stream,1982,Florida,FL,515,FL05013,FL0501300,12,099,12099,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Juno Beach,1982,Florida,FL,1186,FL05016,FL0501600,12,099,12099,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jupiter,1982,Florida,FL,10221,FL05017,FL0501700,12,099,12099,48,23,25,47,1,22,25,1,25,0,4,5,8,6,2,4,5,2,1,1,1,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,3,0,0,25,0,0,0
Jupiter Inlet Colony,1982,Florida,FL,414,FL05018,FL0501800,12,099,12099,5,0,5,3,2,0,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Lake Park,1982,Florida,FL,6940,FL05019,FL0501900,12,099,12099,21,14,7,19,2,14,5,0,5,0,1,1,1,1,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,6,1,0,0
Lantana,1982,Florida,FL,8665,FL05020,FL0502000,12,099,12099,33,10,23,32,1,10,19,0,19,3,3,2,9,2,3,1,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,22,1,0,0
Manalapan,1982,Florida,FL,334,FL05021,FL0502100,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mangonia Park,1982,Florida,FL,1238,FL05022,FL0502200,12,099,12099,9,1,8,9,0,1,8,0,8,0,1,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0
North Palm Beach,1982,Florida,FL,12126,FL05023,FL0502300,12,099,12099,4,1,3,4,0,1,3,0,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Ocean Ridge,1982,Florida,FL,1457,FL05024,FL0502400,12,099,12099,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pahokee,1982,Florida,FL,5194,FL05025,FL0502500,12,099,12099,41,21,20,41,0,21,20,0,20,0,1,7,6,5,1,7,2,0,2,1,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,3,17,0,0
Palm Beach Gardens,1982,Florida,FL,12549,FL05026,FL0502600,12,099,12099,46,4,42,44,2,3,40,1,40,1,6,17,5,10,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,41,1,0,0
Palm Springs,1982,Florida,FL,8627,FL05027,FL0502700,12,099,12099,30,17,13,23,7,14,9,3,9,0,1,2,4,2,0,2,0,0,2,1,0,0,5,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,1,0,0
Royal Palm Beach,1982,Florida,FL,3647,FL05028,FL0502800,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Bay,1982,Florida,FL,3914,FL05029,FL0502900,12,099,12099,18,8,10,13,5,8,4,0,4,1,0,1,1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2,8,0,0
South Palm Beach,1982,Florida,FL,1474,FL05030,FL0503000,12,099,12099,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tequesta,1982,Florida,FL,3907,FL05031,FL0503100,12,099,12099,10,7,3,10,0,7,3,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,0,0,0
Palm Beach Shores,1982,Florida,FL,1253,FL05033,FL0503300,12,099,12099,5,2,3,5,0,2,3,0,3,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0
Florida Atlantic Univ,1982,Florida,FL,0,FL05037,FL0503700,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Clarke Shores,1982,Florida,FL,3426,FL05050,FL0505000,12,099,12099,16,5,11,10,6,3,7,2,7,0,0,0,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0
Palm Beach Co Game & Fwf,1982,Florida,FL,0,FL050GM,FL050GM00,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Beach Co Marine Ptl,1982,Florida,FL,0,FL050MP,FL050MP00,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasco,1982,Florida,FL,178456,FL05100,FL0510000,12,101,12101,473,220,253,445,28,205,236,15,236,4,22,73,58,53,30,43,33,25,11,7,17,11,31,20,2,3,1,0,0,0,1,0,1,8,4,0,0,1,3,1,1,2,1,1,2,0,1,1,1,0,0,0,0,202,18,0,0,245,8,0,0
Dade City,1982,Florida,FL,5271,FL05101,FL0510100,12,101,12101,48,23,25,43,5,23,20,0,20,0,0,8,4,3,5,1,9,7,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,17,8,0,0
New Port Richey,1982,Florida,FL,11615,FL05102,FL0510200,12,101,12101,13,8,5,11,2,8,3,0,3,0,0,1,1,1,0,2,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0
Zephyrhills,1982,Florida,FL,6309,FL05103,FL0510300,12,101,12101,21,6,15,21,0,6,15,0,15,0,0,4,4,3,4,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,2,0,0
Port Richey,1982,Florida,FL,2345,FL05104,FL0510400,12,101,12101,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Pinellas,1982,Florida,FL,232523,FL05200,FL0520000,12,103,12103,449,212,237,424,25,205,205,7,205,14,37,47,46,22,53,33,34,16,29,15,13,12,27,16,4,0,4,2,0,0,0,1,5,3,3,4,2,0,1,1,0,0,1,1,2,0,1,0,0,0,0,0,0,199,13,0,0,227,10,0,0
Belleair,1982,Florida,FL,3980,FL05201,FL0520100,12,103,12103,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0
Belleair Bluffs,1982,Florida,FL,2733,FL05202,FL0520200,12,103,12103,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Clearwater,1982,Florida,FL,94989,FL05203,FL0520300,12,103,12103,274,170,104,265,9,168,90,2,90,7,18,8,17,17,30,23,22,22,8,18,14,8,21,12,8,2,4,3,0,3,0,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,30,1,0,88,16,0,0
Dunedin,1982,Florida,FL,32458,FL05204,FL0520400,12,103,12103,92,39,53,79,13,31,47,8,47,1,3,19,8,10,7,7,3,1,1,4,1,1,11,1,1,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,35,4,0,0,52,1,0,0
Gulfport,1982,Florida,FL,12051,FL05205,FL0520500,12,103,12103,33,12,21,31,2,11,20,1,20,0,4,4,6,5,1,1,0,4,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,15,6,0,0
Indian Rocks Beach,1982,Florida,FL,4007,FL05206,FL0520600,12,103,12103,18,12,6,17,1,11,6,1,6,0,1,3,0,1,1,3,0,2,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0
Kenneth City,1982,Florida,FL,4655,FL05207,FL0520700,12,103,12103,6,2,4,6,0,2,4,0,4,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Largo,1982,Florida,FL,66224,FL05208,FL0520800,12,103,12103,67,36,31,62,5,33,29,3,29,0,1,8,7,8,5,4,4,5,0,3,5,0,7,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,33,3,0,0,29,2,0,0
Madeira Beach,1982,Florida,FL,4893,FL05209,FL0520900,12,103,12103,20,11,9,19,1,10,9,1,9,0,0,4,0,2,3,2,3,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0
Pinellas Park,1982,Florida,FL,35357,FL05211,FL0521100,12,103,12103,116,52,64,106,10,51,51,1,51,4,9,13,5,15,9,7,5,3,7,3,2,3,13,6,2,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,62,1,1,0
Redington Beach,1982,Florida,FL,1825,FL05212,FL0521200,12,103,12103,13,5,8,13,0,5,8,0,8,0,0,0,8,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0
Saint Petersburg,1982,Florida,FL,254253,FL05214,FL0521400,12,103,12103,706,374,332,656,50,351,293,23,293,12,62,70,53,63,45,41,46,26,27,27,17,16,73,29,20,14,5,6,3,1,0,0,6,7,3,6,5,2,5,3,1,1,1,1,5,3,1,0,0,0,0,0,0,188,182,4,0,199,131,2,0
Saint Petersburg Beach,1982,Florida,FL,10011,FL05215,FL0521500,12,103,12103,47,35,12,45,2,33,12,2,12,0,0,2,1,1,8,4,5,1,4,4,1,0,6,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33,2,0,0,12,0,0,0
Indian Shores,1982,Florida,FL,1791,FL05217,FL0521700,12,103,12103,16,14,2,14,2,13,1,1,1,0,0,0,0,1,0,2,2,2,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,2,0,0,0
Tarpon Springs,1982,Florida,FL,14238,FL05218,FL0521800,12,103,12103,43,30,13,41,2,28,13,2,13,0,2,0,4,3,4,1,0,7,1,3,1,1,7,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,11,0,0,9,4,0,0
Treasure Island,1982,Florida,FL,6913,FL05219,FL0521900,12,103,12103,31,17,14,26,5,16,10,1,10,0,1,3,1,2,3,2,3,1,1,3,1,0,3,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,0,0
Belleair Beach,1982,Florida,FL,1728,FL05220,FL0522000,12,103,12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinellas Co Crim Law Enf,1982,Florida,FL,0,FL052DL,FL052DL00,12,103,12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk,1982,Florida,FL,208981,FL05300,FL0530000,12,105,12105,435,312,123,407,28,291,115,21,115,1,8,23,16,35,33,48,39,38,21,18,17,17,47,21,11,5,5,3,0,1,0,0,0,2,2,1,2,2,1,3,4,1,4,0,1,2,2,1,0,0,0,0,0,259,53,0,0,115,8,0,0
Auburndale,1982,Florida,FL,7093,FL05301,FL0530100,12,105,12105,17,6,11,17,0,6,11,0,11,0,0,3,3,2,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,11,0,0,0
Bartow,1982,Florida,FL,16139,FL05302,FL0530200,12,105,12105,48,30,18,45,3,29,14,1,14,2,1,3,2,4,4,6,4,6,1,3,0,0,6,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,19,0,0,8,10,0,0
Davenport,1982,Florida,FL,1642,FL05303,FL0530300,12,105,12105,6,0,6,6,0,0,5,0,5,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
Dundee,1982,Florida,FL,2416,FL05304,FL0530400,12,105,12105,8,2,6,8,0,2,6,0,6,0,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0
Fort Meade,1982,Florida,FL,6037,FL05307,FL0530700,12,105,12105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frostproof,1982,Florida,FL,3256,FL05308,FL0530800,12,105,12105,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0
Haines City,1982,Florida,FL,11517,FL05309,FL0530900,12,105,12105,53,20,33,51,2,19,32,1,32,0,6,6,7,1,12,4,2,3,3,0,1,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,15,18,0,0
Lake Alfred,1982,Florida,FL,3424,FL05310,FL0531000,12,105,12105,14,12,2,12,2,10,2,2,2,0,0,0,0,0,2,3,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,2,0,0,0
Lake Hamilton,1982,Florida,FL,1646,FL05311,FL0531100,12,105,12105,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lakeland,1982,Florida,FL,52985,FL05312,FL0531200,12,105,12105,168,98,70,160,8,93,66,5,66,1,8,12,13,16,17,13,10,9,3,10,8,9,15,6,3,2,2,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,54,44,0,0,57,13,0,0
Lake Wales,1982,Florida,FL,9139,FL05313,FL0531300,12,105,12105,80,22,58,76,4,22,49,0,49,5,20,8,7,7,7,6,1,1,2,1,1,3,3,1,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,28,30,0,0
Mulberry,1982,Florida,FL,3200,FL05314,FL0531400,12,105,12105,4,3,1,4,0,3,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Winter Haven,1982,Florida,FL,23008,FL05316,FL0531600,12,105,12105,77,39,38,70,7,38,32,1,32,0,4,6,3,8,11,7,5,6,6,0,1,0,5,5,2,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,0,28,10,0,0
Putnam,1982,Florida,FL,40626,FL05400,FL0540000,12,107,12107,73,49,24,71,2,48,23,1,23,0,4,7,5,4,3,9,6,4,3,1,3,2,6,8,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0,0,22,2,0,0
Palatka,1982,Florida,FL,10605,FL05401,FL0540100,12,107,12107,37,10,27,34,3,10,24,0,24,0,6,12,3,2,1,0,2,1,0,2,0,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,4,23,0,0
Crescent City,1982,Florida,FL,1850,FL05402,FL0540200,12,107,12107,7,7,0,6,1,6,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
St Johns,1982,Florida,FL,39759,FL05500,FL0550000,12,109,12109,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Saint Augustine,1982,Florida,FL,12855,FL05501,FL0550100,12,109,12109,43,20,23,41,2,19,20,1,20,2,5,4,3,3,5,3,1,1,1,0,1,2,3,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,6,0,0,16,7,0,0
Saint Augustine Beach,1982,Florida,FL,1388,FL05502,FL0550200,12,109,12109,14,5,9,13,1,4,9,1,9,0,3,1,5,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0
St Lucie,1982,Florida,FL,40836,FL05600,FL0560000,12,111,12111,108,59,49,102,6,55,46,4,46,1,3,8,12,9,14,8,9,9,4,3,2,3,7,7,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,39,20,0,0,32,17,0,0
Fort Pierce,1982,Florida,FL,36800,FL05601,FL0560100,12,111,12111,232,159,73,228,4,156,71,3,71,1,11,14,12,14,20,12,14,15,10,13,13,7,29,20,9,5,3,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,49,110,0,0,15,58,0,0
Port Saint Lucie,1982,Florida,FL,17065,FL05602,FL0560200,12,111,12111,73,9,64,56,17,8,48,1,48,0,19,3,21,4,1,0,1,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,64,0,0,0
Santa Rosa,1982,Florida,FL,46999,FL05700,FL0570000,12,113,12113,114,73,41,105,9,66,39,7,39,0,3,6,7,19,4,18,6,3,7,1,5,3,11,6,3,1,1,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,71,2,0,0,40,1,0,0
Milton,1982,Florida,FL,7758,FL05701,FL0570100,12,113,12113,46,17,29,46,0,17,29,0,29,0,4,13,6,2,4,2,2,4,1,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,23,6,0,0
Gulf Breeze,1982,Florida,FL,5941,FL05702,FL0570200,12,113,12113,15,7,8,14,1,6,8,1,8,0,0,1,1,1,5,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,8,0,0,0
