agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Waterbury,1985,Connecticut,CT,103507,CT00151,CT0015100,09,009,09009,262,136,126,255,7,130,114,6,114,11,9,19,29,22,35,18,15,5,12,12,6,9,32,9,6,4,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,81,55,0,0,84,41,0,1
Waterford,1985,Connecticut,CT,17883,CT00152,CT0015200,09,011,09011,48,35,13,45,3,35,10,0,10,0,0,2,4,2,2,5,6,5,3,1,2,1,8,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,13,0,0,0
Watertown,1985,Connecticut,CT,19746,CT00153,CT0015300,09,005,09005,27,11,16,25,2,9,16,2,16,0,1,5,3,1,6,1,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0
West Hartford,1985,Connecticut,CT,61332,CT00155,CT0015500,09,003,09003,77,48,29,70,7,43,27,5,27,0,3,12,7,2,3,3,7,1,3,2,0,3,10,6,4,2,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,38,9,0,1,25,4,0,0
West Haven,1985,Connecticut,CT,53983,CT00156,CT0015600,09,009,09009,65,34,31,53,12,24,29,10,29,0,2,12,7,4,4,1,1,1,1,3,3,0,9,3,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,27,7,0,0,12,19,0,0
Weston,1985,Connecticut,CT,8566,CT00157,CT0015700,09,001,09001,10,5,5,10,0,5,5,0,5,0,0,2,0,1,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0
Westport,1985,Connecticut,CT,26009,CT00158,CT0015800,09,001,09001,27,22,5,25,2,20,5,2,5,0,0,0,2,2,1,1,6,1,0,3,0,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,5,0,0,0
Wethersfield,1985,Connecticut,CT,25980,CT00159,CT0015900,09,003,09003,46,26,20,45,1,25,20,1,20,0,4,7,6,3,0,1,2,2,5,0,1,0,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,20,0,0,0
Wilton,1985,Connecticut,CT,15622,CT00161,CT0016100,09,001,09001,29,17,12,26,3,16,10,1,10,0,0,2,0,1,7,1,0,3,2,1,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,12,0,0,0
Winsted,1985,Connecticut,CT,8178,CT00162,CT0016200,09,005,09005,10,2,8,9,1,2,7,0,7,0,1,3,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0
Willimantic,1985,Connecticut,CT,14808,CT00163,CT0016300,09,015,09015,70,48,22,69,1,48,21,0,21,0,0,10,7,1,3,5,5,5,13,1,2,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,22,0,0,0
Windsor,1985,Connecticut,CT,25969,CT00164,CT0016400,09,003,09003,54,36,18,41,13,24,17,12,17,0,1,2,9,2,3,2,1,6,3,0,1,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,2,2,0,0,2,0,1,0,0,0,21,15,0,0,15,3,0,0
Windsor Locks,1985,Connecticut,CT,12198,CT00165,CT0016500,09,003,09003,31,13,18,31,0,13,18,0,18,0,0,6,4,8,0,0,4,1,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,18,0,0,0
Wolcott,1985,Connecticut,CT,12978,CT00166,CT0016600,09,009,09009,17,10,7,17,0,10,7,0,7,0,0,3,1,1,2,2,1,2,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,7,0,0,0
Woodbridge,1985,Connecticut,CT,7940,CT00167,CT0016700,09,009,09009,7,6,1,6,1,5,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0
Yale University,1985,Connecticut,CT,0,CT00169,CT0016900,09,009,09009,28,13,15,27,1,12,13,1,13,2,2,6,1,3,1,1,4,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,5,10,0,0
Univ Of Connecticut,1985,Connecticut,CT,0,CT00170,CT0017000,09,013,09013,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Univ Of Conn-avery Point,1985,Connecticut,CT,0,CT00171,CT0017100,09,011,09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Connecticut St U,1985,Connecticut,CT,0,CT00190,CT0019000,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Connecticut St U,1985,Connecticut,CT,0,CT00191,CT0019100,09,015,09015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Conn-health Center,1985,Connecticut,CT,0,CT00192,CT0019200,09,003,09003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Western Connecticut St U,1985,Connecticut,CT,0,CT00193,CT0019300,09,001,09001,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Groton Town,1985,Connecticut,CT,40772,CT00A59,CT00A5900,09,011,09011,66,50,16,61,5,47,14,3,14,0,3,6,2,0,3,3,5,2,4,2,0,4,11,10,3,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,47,3,0,0,16,0,0,0
Groton Long Point,1985,Connecticut,CT,846,CT00B59,CT00B5900,09,011,09011,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
State Police,1985,Connecticut,CT,0,CTCSP00,CTCSP0000,09,009,09009,863,434,429,818,45,408,408,26,408,2,20,74,98,108,108,89,49,48,16,27,20,18,49,52,23,7,4,5,0,1,0,0,0,4,5,8,2,1,3,3,1,3,0,1,4,3,5,2,0,0,0,0,0,419,14,0,1,419,10,0,0
Ansonia,1986,Connecticut,CT,19356,CT00002,CT0000200,09,009,09009,15,13,2,13,2,11,2,2,2,0,0,1,0,0,1,1,0,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,5,0,0,1,1,0,0
Avon,1986,Connecticut,CT,12882,CT00004,CT0000400,09,003,09003,17,13,4,15,2,11,4,2,4,0,0,0,1,2,1,0,2,2,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,4,0,0,0
Berlin,1986,Connecticut,CT,15730,CT00007,CT0000700,09,003,09003,17,8,9,17,0,8,9,0,9,0,1,3,5,0,0,1,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,9,0,0,0
Bethel,1986,Connecticut,CT,16929,CT00009,CT0000900,09,001,09001,9,6,3,9,0,6,3,0,3,0,0,0,2,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Bloomfield,1986,Connecticut,CT,19233,CT00011,CT0001100,09,003,09003,19,6,13,18,1,6,12,0,12,0,0,4,6,2,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,12,0,0
Branford,1986,Connecticut,CT,24766,CT00014,CT0001400,09,009,09009,34,30,4,30,4,27,3,3,3,0,0,0,0,0,3,1,3,11,0,2,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,4,0,0,0
Bridgeport,1986,Connecticut,CT,143708,CT00015,CT0001500,09,001,09001,316,229,87,305,11,222,81,7,81,2,10,19,18,21,13,12,6,9,15,16,13,20,61,50,11,6,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,135,94,0,0,56,31,0,0
Bristol,1986,Connecticut,CT,58708,CT00017,CT0001700,09,003,09003,95,48,47,89,6,44,45,4,45,0,4,11,8,11,11,10,4,3,3,3,4,0,10,5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,48,0,0,0,42,5,0,0
Brookfield,1986,Connecticut,CT,13716,CT00018,CT0001800,09,001,09001,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Canton,1986,Connecticut,CT,8150,CT00023,CT0002300,09,003,09003,3,1,2,2,1,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Cheshire,1986,Connecticut,CT,23206,CT00025,CT0002500,09,009,09009,18,12,6,16,2,11,5,1,5,0,0,1,3,0,1,0,0,0,4,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,6,0,0,0
Clinton,1986,Connecticut,CT,11928,CT00027,CT0002700,09,007,09007,19,12,7,19,0,12,7,0,7,0,0,1,0,5,1,2,1,2,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0
Coventry,1986,Connecticut,CT,9462,CT00032,CT0003200,09,013,09013,11,3,8,8,3,3,5,0,5,0,2,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1,0,0
Cromwell,1986,Connecticut,CT,10680,CT00033,CT0003300,09,007,09007,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Danbury,1986,Connecticut,CT,63937,CT00034,CT0003400,09,001,09001,63,41,22,61,2,40,21,1,21,0,0,5,3,6,7,1,1,2,2,7,6,1,12,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,18,2,0,18,3,1,0
Darien,1986,Connecticut,CT,18706,CT00035,CT0003500,09,001,09001,23,17,6,22,1,16,6,1,6,0,0,2,3,1,0,0,1,1,0,0,1,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,8,0,0,6,0,0,0
Derby,1986,Connecticut,CT,12231,CT00037,CT0003700,09,009,09009,3,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
East Hampton,1986,Connecticut,CT,8986,CT00042,CT0004200,09,007,09007,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
East Hartford,1986,Connecticut,CT,52592,CT00043,CT0004300,09,003,09003,109,74,35,89,20,63,26,11,26,0,3,4,7,5,7,14,2,0,1,5,2,5,9,16,3,5,0,0,0,0,1,0,0,2,1,4,2,1,1,2,0,6,0,0,1,0,0,0,0,0,0,0,0,56,18,0,0,30,5,0,0
East Haven Town,1986,Connecticut,CT,25474,CT00044,CT0004400,09,009,09009,25,23,2,21,4,19,2,4,2,0,0,0,0,2,0,2,0,3,1,3,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,22,1,0,0,2,0,0,0
Easton,1986,Connecticut,CT,6642,CT00046,CT0004600,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Windsor,1986,Connecticut,CT,9086,CT00047,CT0004700,09,003,09003,22,19,3,22,0,19,3,0,3,0,0,0,2,1,0,2,3,3,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,2,1,0,0
Enfield,1986,Connecticut,CT,42717,CT00049,CT0004900,09,003,09003,83,32,51,77,6,31,46,1,46,0,8,18,10,6,4,3,5,4,1,1,2,0,3,10,1,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,49,2,0,0
Fairfield,1986,Connecticut,CT,54020,CT00051,CT0005100,09,001,09001,58,46,12,57,1,45,12,1,12,0,3,1,5,0,3,2,3,4,4,1,2,2,10,10,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,11,0,0,10,2,0,0
Farmington,1986,Connecticut,CT,17193,CT00052,CT0005200,09,003,09003,10,9,1,10,0,9,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0
Glastonbury,1986,Connecticut,CT,25923,CT00054,CT0005400,09,003,09003,40,22,18,37,3,20,17,2,17,0,2,7,2,1,5,5,0,1,1,1,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,18,0,0,0
Granby,1986,Connecticut,CT,8663,CT00056,CT0005600,09,003,09003,7,6,1,5,2,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Greenwich,1986,Connecticut,CT,59351,CT00057,CT0005700,09,001,09001,48,38,10,44,4,36,8,2,8,0,0,3,1,3,1,2,2,3,1,4,0,1,16,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,16,0,0,10,0,0,0
Jewett City,1986,Connecticut,CT,3548,CT00058,CT0005800,09,011,09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton,1986,Connecticut,CT,10110,CT00059,CT0005900,09,011,09011,13,9,4,13,0,9,4,0,4,0,0,2,2,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,4,0,0,0
Guilford,1986,Connecticut,CT,18678,CT00060,CT0006000,09,009,09009,12,6,6,9,3,5,4,1,4,0,0,1,2,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
Hamden,1986,Connecticut,CT,51671,CT00062,CT0006200,09,009,09009,79,40,39,73,6,36,37,4,37,0,10,7,11,5,4,3,3,6,3,3,4,3,6,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,20,20,0,0,14,25,0,0
Hartford,1986,Connecticut,CT,137217,CT00064,CT0006400,09,003,09003,660,504,156,638,22,489,140,15,140,9,11,32,22,43,32,46,34,36,38,29,28,24,119,79,39,9,3,2,1,1,1,0,2,3,0,2,0,1,0,1,2,0,0,3,2,4,1,0,0,0,0,0,1,261,241,2,0,94,62,0,0
Danielson,1986,Connecticut,CT,4656,CT00069,CT0006900,09,015,09015,21,9,12,20,1,9,11,0,11,0,1,4,1,3,2,1,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,12,0,0,0
Madison Town,1986,Connecticut,CT,15293,CT00076,CT0007600,09,009,09009,18,7,11,18,0,7,11,0,11,0,3,1,4,2,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0
Manchester,1986,Connecticut,CT,49780,CT00077,CT0007700,09,003,09003,66,36,30,61,5,32,29,4,29,0,1,2,15,8,3,9,3,0,0,1,1,1,4,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,25,4,1,0
Meriden,1986,Connecticut,CT,58629,CT00080,CT0008000,09,009,09009,154,93,61,145,9,88,57,5,57,0,0,17,5,19,16,5,11,7,10,10,9,3,21,5,6,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,75,17,0,1,56,5,0,0
Middlebury,1986,Connecticut,CT,6237,CT00081,CT0008100,09,009,09009,9,5,4,9,0,5,4,0,4,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0
Middletown,1986,Connecticut,CT,39286,CT00083,CT0008300,09,007,09007,151,82,69,150,1,81,67,1,67,2,1,16,17,28,5,3,13,9,4,4,2,3,17,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,35,0,0,24,45,0,0
Milford,1986,Connecticut,CT,52069,CT00084,CT0008400,09,009,09009,68,40,28,67,1,40,27,0,27,0,0,8,12,5,2,8,4,2,5,3,1,0,10,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,28,0,0,0
Monroe,1986,Connecticut,CT,15045,CT00085,CT0008500,09,001,09001,10,8,2,9,1,7,2,1,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0,0
Naugatuck,1986,Connecticut,CT,29309,CT00088,CT0008800,09,009,09009,25,13,12,23,2,11,10,2,10,2,0,5,4,0,1,6,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,2,0,0
New Britain,1986,Connecticut,CT,73337,CT00089,CT0008900,09,003,09003,192,102,90,182,10,98,83,4,83,1,13,24,14,12,20,11,7,5,5,5,2,22,24,8,4,1,2,0,0,0,2,0,4,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,80,22,0,0,70,20,0,0
New Canaan,1986,Connecticut,CT,17987,CT00090,CT0009000,09,001,09001,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
New Haven,1986,Connecticut,CT,125558,CT00093,CT0009300,09,009,09009,458,300,158,437,21,287,146,13,146,4,31,42,34,17,22,14,28,22,14,13,19,18,85,45,16,6,2,2,3,0,0,0,2,3,0,2,1,0,0,1,2,0,0,0,5,2,2,1,0,0,0,0,0,130,170,0,0,45,113,0,0
Newington,1986,Connecticut,CT,29376,CT00094,CT0009400,09,003,09003,38,16,22,36,2,16,20,0,20,0,0,5,7,3,5,2,0,5,1,1,0,1,3,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,21,1,0,0
New London,1986,Connecticut,CT,28799,CT00095,CT0009500,09,011,09011,128,89,39,116,12,83,33,6,33,0,3,7,7,10,6,13,13,9,8,3,4,1,13,5,6,4,1,1,0,2,0,0,0,1,2,2,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,55,34,0,0,28,11,0,0
New Milford,1986,Connecticut,CT,21217,CT00096,CT0009600,09,005,09005,32,22,10,31,1,22,9,0,9,0,1,1,2,3,2,3,2,2,1,1,5,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,0
Newtown,1986,Connecticut,CT,20492,CT00097,CT0009700,09,001,09001,30,21,9,27,3,18,9,3,9,0,0,8,1,0,0,5,0,1,0,1,0,1,5,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17,4,0,0,9,0,0,0
North Branford,1986,Connecticut,CT,12062,CT00099,CT0009900,09,009,09009,9,1,8,7,2,0,7,1,7,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0
North Haven,1986,Connecticut,CT,22146,CT00101,CT0010100,09,009,09009,26,17,9,24,2,15,9,2,9,0,0,6,2,0,1,0,3,0,0,3,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,3,0,0,5,4,0,0
Norwalk,1986,Connecticut,CT,79051,CT00103,CT0010300,09,001,09001,180,126,54,169,11,115,50,11,50,4,6,13,6,10,15,15,2,7,10,8,8,6,26,12,11,4,2,1,0,0,3,0,0,0,0,0,0,0,2,3,1,1,0,1,2,1,0,0,0,0,0,0,0,45,81,0,0,40,14,0,0
Norwich,1986,Connecticut,CT,38829,CT00104,CT0010400,09,011,09011,161,77,84,153,8,71,80,6,80,2,29,7,12,21,11,8,15,10,10,3,2,4,7,4,2,1,1,1,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,69,7,0,1,63,19,1,1
Old Saybrook,1986,Connecticut,CT,9871,CT00106,CT0010600,09,007,09007,14,12,2,13,1,11,2,1,2,0,0,2,0,0,0,1,0,1,0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0
Orange,1986,Connecticut,CT,13120,CT00107,CT0010700,09,009,09009,22,11,11,22,0,11,11,0,11,0,1,2,0,6,2,3,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,1,0,0
Plainfield,1986,Connecticut,CT,13609,CT00109,CT0010900,09,015,09015,15,10,5,15,0,10,5,0,5,0,0,4,0,1,0,3,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0
Plainville,1986,Connecticut,CT,17298,CT00110,CT0011000,09,003,09003,12,11,1,10,2,9,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,4,0,0,1,0,0,0
Plymouth,1986,Connecticut,CT,11067,CT00111,CT0011100,09,005,09005,24,12,12,23,1,11,12,1,12,0,6,0,0,3,3,3,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,1,0,0
