agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Ephrata,1980,Washington,WA,5326,WA01301,WA0130100,53,025,53025,local police department,"cities 2,500-9,999",pacific,non-suburban,20,5,15,18,2,4,13,1,13,1,0,0,1,10,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0
Moses Lake,1980,Washington,WA,10617,WA01302,WA0130200,53,025,53025,local police department,"cities 10,000-24,999",pacific,non-suburban,21,11,10,17,4,8,9,3,9,0,3,1,1,1,3,4,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,9,1,0,0
Quincy,1980,Washington,WA,3535,WA01303,WA0130300,53,025,53025,local police department,"cities 2,500-9,999",pacific,non-suburban,17,10,7,17,0,10,7,0,7,0,0,0,1,4,2,3,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0
Soap Lake,1980,Washington,WA,1194,WA01304,WA0130400,53,025,53025,local police department,"cities under 2,500",pacific,non-suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Grand Coulee,1980,Washington,WA,1167,WA01307,WA0130700,53,025,53025,local police department,"cities under 2,500",pacific,non-suburban,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Warden,1980,Washington,WA,1488,WA01311,WA0131100,53,025,53025,local police department,"cities under 2,500",pacific,non-suburban,3,0,3,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Grays Harbor,1980,Washington,WA,24797,WA01400,WA0140000,53,027,53027,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,88,48,40,84,4,48,36,0,36,0,0,9,12,9,6,12,8,9,7,1,3,1,2,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,2,40,0,0,0
Aberdeen,1980,Washington,WA,18755,WA01401,WA0140100,53,027,53027,local police department,"cities 10,000-24,999",pacific,non-suburban,129,38,91,127,2,36,89,2,89,2,9,28,21,19,12,6,4,1,6,0,2,0,8,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,34,0,0,4,91,0,0,0
Elma,1980,Washington,WA,2707,WA01402,WA0140200,53,027,53027,local police department,"cities 2,500-9,999",pacific,non-suburban,9,1,8,9,0,1,8,0,8,0,3,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0
Hoquiam,1980,Washington,WA,9715,WA01403,WA0140300,53,027,53027,local police department,"cities 2,500-9,999",pacific,non-suburban,48,8,40,46,2,8,35,0,35,3,1,10,10,9,5,1,1,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,40,0,0,0
Mccleary,1980,Washington,WA,1415,WA01404,WA0140400,53,027,53027,local police department,"cities under 2,500",pacific,non-suburban,2,0,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Montesano,1980,Washington,WA,3248,WA01405,WA0140500,53,027,53027,local police department,"cities 2,500-9,999",pacific,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Cosmopolis,1980,Washington,WA,1556,WA01406,WA0140600,53,027,53027,local police department,"cities under 2,500",pacific,non-suburban,2,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Oakville,1980,Washington,WA,513,WA01407,WA0140700,53,027,53027,local police department,"cities under 2,500",pacific,non-suburban,5,1,4,5,0,1,4,0,4,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
Ocean Shores,1980,Washington,WA,1687,WA01408,WA0140800,53,027,53027,local police department,"cities under 2,500",pacific,non-suburban,11,5,6,10,1,5,5,0,5,0,3,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0
Westport,1980,Washington,WA,1963,WA01409,WA0140900,53,027,53027,local police department,"cities under 2,500",pacific,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Island,1980,Washington,WA,31738,WA01500,WA0150000,53,029,53029,sheriffs office,"non-msa cnty 25,000-99,999",pacific,non-suburban,72,36,36,67,5,34,33,2,33,0,7,5,7,8,6,8,11,4,2,2,2,0,4,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,35,1,0,0,36,0,0,0
Oak Harbor,1980,Washington,WA,12278,WA01501,WA0150100,53,029,53029,local police department,"cities 10,000-24,999",pacific,non-suburban,39,7,32,38,1,6,32,1,32,0,0,8,12,10,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,26,2,4,0
Jefferson,1980,Washington,WA,9831,WA01600,WA0160000,53,031,53031,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,11,10,1,9,2,8,1,2,1,0,0,0,0,0,1,2,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,1,0,0,0
Port Townsend,1980,Washington,WA,6072,WA01601,WA0160100,53,031,53031,local police department,"cities 2,500-9,999",pacific,non-suburban,4,2,2,4,0,2,2,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
King,1980,Washington,WA,509521,WA01700,WA0170000,53,033,53033,sheriffs office,"msa cnty 100,000 or over",pacific,suburban,1035,415,620,969,66,388,560,27,560,21,44,141,132,144,99,97,52,51,39,20,18,17,53,21,10,4,4,2,0,0,0,2,3,15,9,4,6,3,5,5,1,1,1,1,7,0,0,2,0,0,1,0,0,371,34,0,10,611,6,2,1
Auburn,1980,Washington,WA,25800,WA01701,WA0170100,53,033,53033,local police department,"cities 25,000-49,999",pacific,suburban,111,38,73,100,11,34,64,4,64,2,7,24,13,14,6,5,4,7,3,2,1,1,8,3,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,35,0,0,3,71,0,0,2
Bothell,1980,Washington,WA,7960,WA01703,WA0170300,53,033,53033,local police department,"cities 2,500-9,999",pacific,suburban,36,12,24,36,0,12,24,0,24,0,0,13,8,2,1,2,1,1,2,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,23,1,0,0
Enumclaw,1980,Washington,WA,5419,WA01704,WA0170400,53,033,53033,local police department,"cities 2,500-9,999",pacific,suburban,10,2,8,10,0,2,8,0,8,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0
Issaquah,1980,Washington,WA,5664,WA01706,WA0170600,53,033,53033,local police department,"cities 2,500-9,999",pacific,suburban,15,11,4,14,1,11,3,0,3,0,0,0,0,0,3,7,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0
Kent,1980,Washington,WA,23186,WA01707,WA0170700,53,033,53033,local police department,"cities 10,000-24,999",pacific,suburban,90,42,48,90,0,42,48,0,48,0,2,10,11,10,15,11,4,4,8,0,3,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,46,1,1,0
Kirkland,1980,Washington,WA,18611,WA01708,WA0170800,53,033,53033,local police department,"cities 10,000-24,999",pacific,suburban,22,18,4,22,0,18,4,0,4,0,0,0,0,1,3,7,3,2,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,4,0,0,0
Mercer Island,1980,Washington,WA,20996,WA01709,WA0170900,53,033,53033,local police department,"cities 10,000-24,999",pacific,suburban,38,9,29,35,3,8,27,1,27,0,1,6,6,7,7,2,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,1,25,3,1,0
Normandy Park,1980,Washington,WA,4270,WA01710,WA0171000,53,033,53033,local police department,"cities 2,500-9,999",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Redmond,1980,Washington,WA,23134,WA01712,WA0171200,53,033,53033,local police department,"cities 10,000-24,999",pacific,suburban,53,13,40,49,4,13,36,0,36,0,3,10,9,8,6,7,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,40,0,0,0
Renton,1980,Washington,WA,29889,WA01713,WA0171300,53,033,53033,local police department,"cities 25,000-49,999",pacific,suburban,88,49,39,85,3,47,38,2,38,0,2,6,8,9,13,8,7,9,3,2,5,3,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,43,4,2,0,36,2,1,0
Black Diamond,1980,Washington,WA,1173,WA01715,WA0171500,53,033,53033,local police department,"cities under 2,500",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carnation,1980,Washington,WA,907,WA01716,WA0171600,53,033,53033,local police department,"cities under 2,500",pacific,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Des Moines,1980,Washington,WA,7102,WA01717,WA0171700,53,033,53033,local police department,"cities 2,500-9,999",pacific,suburban,24,11,13,22,2,9,13,2,13,0,0,4,4,2,3,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,3,0,0,13,0,0,0
