agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Middletown,1990,Rhode Island,RI,19460,RI00302,RI0030200,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
Newport,1990,Rhode Island,RI,28227,RI00303,RI0030300,44,005,44005,local police department,"cities 25,000-49,999",new england,non-suburban,65,50,15,60,5,45,15,5,15,0,0,3,4,4,4,4,1,7,2,3,3,3,7,7,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,34,16,0,0,6,9,0,0
Portsmouth,1990,Rhode Island,RI,16857,RI00304,RI0030400,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,7,0,7,4,3,0,4,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Tiverton,1990,Rhode Island,RI,14312,RI00305,RI0030500,44,005,44005,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Compton,1990,Rhode Island,RI,3339,RI00306,RI0030600,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Falls,1990,Rhode Island,RI,17637,RI00401,RI0040100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,59,49,10,50,9,41,9,8,9,0,0,0,0,2,7,3,3,0,4,2,1,3,13,4,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,44,5,0,0,9,1,0,0
Cranston,1990,Rhode Island,RI,76060,RI00402,RI0040200,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,67,45,22,58,9,37,21,8,21,0,1,3,2,10,5,4,3,0,1,1,3,1,9,9,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,1,1,0,0,0,0,41,3,1,0,18,3,1,0
Cumberland,1990,Rhode Island,RI,29038,RI00403,RI0040300,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,94,83,11,84,10,75,9,8,9,0,0,3,1,2,3,4,2,1,2,3,1,2,24,10,11,9,1,1,3,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,0,2,1,0,0,0,0,64,2,8,9,10,0,0,1
East Providence,1990,Rhode Island,RI,50380,RI00404,RI0040400,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,37,30,7,35,2,28,6,2,6,1,0,4,1,1,0,3,5,3,0,0,1,2,4,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24,6,0,0,2,5,0,0
Johnston,1990,Rhode Island,RI,26542,RI00405,RI0040500,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,20,18,2,19,1,18,1,0,1,0,0,1,0,0,0,1,1,2,1,0,0,0,4,2,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,2,0,0,0
Lincoln,1990,Rhode Island,RI,18045,RI00406,RI0040600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Providence,1990,Rhode Island,RI,32090,RI00407,RI0040700,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,50,41,9,46,4,38,7,3,7,1,1,1,0,0,5,6,2,2,1,3,1,2,7,7,4,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,2,0,0,9,0,0,0
Pawtucket,1990,Rhode Island,RI,72644,RI00408,RI0040800,44,007,44007,local police department,"cities 50,000-99,999",new england,non-suburban,497,450,47,438,59,401,33,49,33,4,0,8,5,10,10,15,26,18,15,17,17,22,95,68,52,26,15,10,2,2,1,2,0,2,3,2,1,1,0,2,2,1,2,1,18,9,2,3,5,2,1,0,0,375,75,0,0,42,5,0,0
Providence,1990,Rhode Island,RI,160728,RI00409,RI0040900,44,007,44007,local police department,"cities 100,000-249,999",new england,non-suburban,302,231,71,273,29,206,66,25,66,1,4,12,15,16,19,13,15,20,17,12,10,9,40,24,20,12,3,2,2,3,4,0,0,0,1,0,3,0,2,1,1,0,0,3,8,4,4,2,0,0,0,0,0,83,109,1,0,21,31,4,0
Scituate,1990,Rhode Island,RI,9796,RI00410,RI0041000,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Smithfield,1990,Rhode Island,RI,19163,RI00411,RI0041100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woonsocket,1990,Rhode Island,RI,43877,RI00412,RI0041200,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,88,78,10,73,15,63,9,15,9,1,0,3,2,1,3,3,6,1,2,4,1,7,14,14,5,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,2,2,2,1,0,0,1,0,61,13,4,0,8,2,0,0
Foster,1990,Rhode Island,RI,4316,RI00413,RI0041300,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0
Glocester,1990,Rhode Island,RI,9227,RI00414,RI0041400,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
North Smithfield,1990,Rhode Island,RI,10497,RI00415,RI0041500,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,32,31,1,28,4,27,1,4,1,0,0,0,0,0,1,1,3,0,1,1,1,1,2,8,3,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,31,0,0,0,1,0,0,0
Burrillville,1990,Rhode Island,RI,16230,RI00416,RI0041600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dept. Of Environmental M,1990,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,special jurisdiction,"cities under 2,500",new england,non-suburban,2,0,2,2,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Narragansett,1990,Rhode Island,RI,14985,RI00501,RI0050100,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,66,61,5,59,7,55,4,6,4,0,0,3,0,1,0,3,5,6,3,8,0,4,11,6,1,7,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,53,7,1,0,5,0,0,0
North Kingstown,1990,Rhode Island,RI,23786,RI00502,RI0050200,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
South Kingstown,1990,Rhode Island,RI,24631,RI00503,RI0050300,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Westerly,1990,Rhode Island,RI,21605,RI00504,RI0050400,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,7,5,2,4,3,2,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0
Hopkinton,1990,Rhode Island,RI,6873,RI00506,RI0050600,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Charlestown,1990,Rhode Island,RI,6478,RI00507,RI0050700,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,26,24,2,22,4,21,1,3,1,0,0,0,0,0,1,0,1,0,1,1,0,1,9,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,21,1,0,2,2,0,0,0
New Shoreham,1990,Rhode Island,RI,836,RI00509,RI0050900,44,009,44009,local police department,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Rhode Isla,1990,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,special jurisdiction,"cities under 2,500",new england,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Kent State Police,1990,Rhode Island,RI,0,RI302SP,RI302SP00,44,003,44003,state law enforcement agency,"msa cnty under 10,000",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Newport State Police,1990,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence State Police,1990,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,state law enforcement agency,"msa cnty under 10,000",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Washington State Police,1990,Rhode Island,RI,5461,RI305SP,RI305SP00,44,009,44009,state law enforcement agency,"msa cnty under 10,000",new england,suburban,24,20,4,22,2,18,4,2,4,0,0,1,2,1,0,1,0,0,0,2,0,2,6,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,0,0,0,1,3,0,0
Barrington,1991,Rhode Island,RI,15857,RI00101,RI0010100,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,11,11,0,7,4,7,0,4,0,0,0,0,0,0,0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0
Bristol,1991,Rhode Island,RI,21636,RI00102,RI0010200,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Warren,1991,Rhode Island,RI,11391,RI00103,RI0010300,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,1991,Rhode Island,RI,31099,RI00201,RI0020100,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,47,34,13,39,8,30,9,4,9,0,1,3,3,2,0,1,1,0,1,0,0,8,9,2,3,2,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,34,0,0,0,13,0,0,0
East Greenwich,1991,Rhode Island,RI,11871,RI00202,RI0020200,44,003,44003,local police department,"cities 10,000-24,999",new england,suburban,11,9,2,10,1,8,2,1,2,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,2,0,0,0
Warwick,1991,Rhode Island,RI,85472,RI00203,RI0020300,44,003,44003,local police department,"cities 50,000-99,999",new england,non-suburban,381,312,69,300,81,244,56,68,56,0,5,9,8,15,19,12,10,18,9,13,6,3,60,35,26,24,15,6,3,0,4,0,0,3,1,6,3,4,4,7,3,4,1,4,15,13,5,2,4,0,1,0,1,297,13,2,0,62,7,0,0
West Warwick,1991,Rhode Island,RI,29283,RI00204,RI0020400,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,194,131,63,161,33,113,14,18,14,34,0,2,5,3,4,5,4,4,8,2,1,5,27,30,11,11,3,1,1,0,0,1,0,2,0,10,2,1,0,0,3,0,0,2,8,3,0,1,0,0,0,0,0,128,2,1,0,62,0,1,0
West Greenwich,1991,Rhode Island,RI,3493,RI00205,RI0020500,44,003,44003,local police department,"cities 2,500-9,999",new england,suburban,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Jamestown,1991,Rhode Island,RI,5001,RI00301,RI0030100,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Middletown,1991,Rhode Island,RI,19470,RI00302,RI0030200,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,22,21,1,21,1,20,1,1,1,0,0,0,0,1,0,0,1,1,0,2,1,1,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,6,0,0,1,0,0,0
Newport,1991,Rhode Island,RI,28241,RI00303,RI0030300,44,005,44005,local police department,"cities 25,000-49,999",new england,non-suburban,56,45,11,45,11,34,11,11,11,0,1,1,2,2,5,0,5,3,1,1,6,5,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,1,0,0,1,0,0,0,27,18,0,0,4,7,0,0
Portsmouth,1991,Rhode Island,RI,16865,RI00304,RI0030400,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tiverton,1991,Rhode Island,RI,14319,RI00305,RI0030500,44,005,44005,local police department,"cities 10,000-24,999",new england,suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Little Compton,1991,Rhode Island,RI,3340,RI00306,RI0030600,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Falls,1991,Rhode Island,RI,17646,RI00401,RI0040100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,95,83,12,89,6,77,12,6,12,0,0,3,1,4,4,7,3,0,6,3,6,4,23,11,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,63,5,0,15,11,1,0,0
Cranston,1991,Rhode Island,RI,76100,RI00402,RI0040200,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,49,42,7,37,12,33,4,9,4,0,1,1,0,0,2,1,4,0,2,1,4,3,6,4,3,1,3,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,2,2,0,2,1,0,0,0,0,36,6,0,0,7,0,0,0
Cumberland,1991,Rhode Island,RI,29053,RI00403,RI0040300,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,88,56,32,74,14,49,25,7,25,0,3,4,6,7,5,4,3,4,3,1,2,2,13,7,6,1,1,0,0,0,2,0,0,3,1,3,0,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,47,2,3,4,18,4,4,6
East Providence,1991,Rhode Island,RI,50406,RI00404,RI0040400,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,41,28,13,34,7,22,12,6,12,0,0,1,5,3,3,1,1,0,0,1,1,1,11,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,24,4,0,0,11,2,0,0
Johnston,1991,Rhode Island,RI,26556,RI00405,RI0040500,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,22,19,3,18,4,15,3,4,3,0,0,0,0,2,1,1,0,1,0,0,1,0,5,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,19,0,0,0,3,0,0,0
Lincoln,1991,Rhode Island,RI,18054,RI00406,RI0040600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
North Providence,1991,Rhode Island,RI,32107,RI00407,RI0040700,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,41,30,11,32,9,26,6,4,6,0,0,0,1,3,2,2,0,4,1,0,5,2,3,3,2,1,0,1,0,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,30,0,0,0,11,0,0,0
Pawtucket,1991,Rhode Island,RI,72682,RI00408,RI0040800,44,007,44007,local police department,"cities 50,000-99,999",new england,non-suburban,437,366,71,383,54,329,48,37,48,6,4,9,8,13,14,14,8,16,11,19,12,18,65,71,40,28,13,9,4,1,0,1,0,8,3,2,3,0,0,7,3,0,3,2,7,7,3,0,3,2,0,0,0,294,56,6,10,58,13,0,0
Providence,1991,Rhode Island,RI,160835,RI00409,RI0040900,44,007,44007,local police department,"cities 100,000-249,999",new england,non-suburban,204,155,49,185,19,142,43,13,43,0,2,6,5,14,16,10,14,7,8,8,11,5,25,21,11,11,3,5,2,1,0,0,0,1,0,3,2,0,2,2,0,2,0,1,2,1,1,0,2,0,0,0,0,70,79,5,1,18,27,1,3
Scituate,1991,Rhode Island,RI,9801,RI00410,RI0041000,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
Smithfield,1991,Rhode Island,RI,19173,RI00411,RI0041100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Woonsocket,1991,Rhode Island,RI,43900,RI00412,RI0041200,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,90,77,13,69,21,60,9,17,9,0,0,3,1,2,3,4,0,6,3,3,2,1,15,10,6,3,2,3,1,0,1,1,0,0,1,2,0,0,2,2,1,1,0,1,3,3,1,3,0,0,0,0,0,56,19,2,0,10,2,1,0
Foster,1991,Rhode Island,RI,4318,RI00413,RI0041300,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,7,6,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Glocester,1991,Rhode Island,RI,9231,RI00414,RI0041400,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
North Smithfield,1991,Rhode Island,RI,10502,RI00415,RI0041500,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,21,20,1,18,3,17,1,3,1,0,0,1,0,0,0,1,1,0,0,0,2,2,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,20,0,0,0,1,0,0,0
Burrillville,1991,Rhode Island,RI,16238,RI00416,RI0041600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,6,5,1,6,0,5,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Dept. Of Environmental M,1991,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,1991,Rhode Island,RI,14992,RI00501,RI0050100,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,68,58,10,62,6,52,10,6,10,0,0,1,1,1,7,4,1,6,6,2,2,2,11,9,3,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,54,4,0,0,9,1,0,0
North Kingstown,1991,Rhode Island,RI,23798,RI00502,RI0050200,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
South Kingstown,1991,Rhode Island,RI,24644,RI00503,RI0050300,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,13,10,3,12,1,10,2,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,3,0,0,0
Westerly,1991,Rhode Island,RI,21616,RI00504,RI0050400,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,8,5,3,8,0,5,3,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0
Hopkinton,1991,Rhode Island,RI,6876,RI00506,RI0050600,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown,1991,Rhode Island,RI,6481,RI00507,RI0050700,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,10,8,2,8,2,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,2,0,0,0
