agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Lovington,1985,New Mexico,NM,11209,NM01304,NM0130400,35,025,35025,23,11,12,20,3,10,10,1,10,0,0,5,2,2,1,0,0,1,1,1,0,1,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,10,2,0,0
Tatum,1985,New Mexico,NM,917,NM01305,NM0130500,35,025,35025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,1985,New Mexico,NM,6808,NM01400,NM0140000,35,027,35027,14,12,2,13,1,11,2,1,2,0,0,0,2,0,0,2,2,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,2,0,0,0
Ruidoso,1985,New Mexico,NM,5068,NM01401,NM0140100,35,027,35027,27,9,18,17,10,7,10,2,10,0,1,3,2,2,2,1,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,18,0,0,0
Ruidoso Downs,1985,New Mexico,NM,1124,NM01403,NM0140300,35,027,35027,2,0,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Capitan,1985,New Mexico,NM,851,NM01404,NM0140400,35,027,35027,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Luna,1985,New Mexico,NM,5911,NM01600,NM0160000,35,029,35029,25,18,7,25,0,18,7,0,7,0,0,1,1,1,4,5,1,2,3,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,7,0,0,0
Deming,1985,New Mexico,NM,10996,NM01601,NM0160100,35,029,35029,23,14,9,23,0,14,9,0,9,0,0,3,3,0,3,2,2,0,2,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,7,0,0,0
Gallup,1985,New Mexico,NM,21693,NM01701,NM0170100,35,031,35031,48,42,6,45,3,41,4,1,4,0,0,1,2,0,1,1,5,3,6,2,2,4,8,2,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,30,1,0,0,5
Alamogordo,1985,New Mexico,NM,27037,NM01901,NM0190100,35,035,35035,52,17,35,46,6,17,27,0,27,2,11,8,5,1,2,4,3,0,1,2,3,1,2,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,33,2,0,0
Tucumcari,1985,New Mexico,NM,7145,NM02001,NM0200100,35,037,35037,24,11,13,24,0,11,13,0,13,0,2,3,4,1,3,1,1,1,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0
Roosevelt,1985,New Mexico,NM,6302,NM02200,NM0220000,35,041,35041,4,2,2,4,0,2,2,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Portales,1985,New Mexico,NM,10808,NM02201,NM0220100,35,041,35041,18,11,7,18,0,11,7,0,7,0,0,1,4,1,1,2,1,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0
Eastern New Mex Univ,1985,New Mexico,NM,0,NM02202,NM0220200,35,041,35041,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Cuba,1985,New Mexico,NM,624,NM02302,NM0230200,35,043,35043,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Corrales,1985,New Mexico,NM,2780,NM02303,NM0230300,35,043,35043,7,1,6,7,0,1,6,0,6,0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
Jemez Springs,1985,New Mexico,NM,307,NM02304,NM0230400,35,043,35043,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rio Rancho,1985,New Mexico,NM,11854,NM02306,NM0230600,35,043,35043,29,13,16,26,3,10,16,3,16,0,0,3,6,3,4,1,1,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,13,0,0,0,15,0,0,1
San Juan,1985,New Mexico,NM,46522,NM02400,NM0240000,35,045,35045,23,15,8,22,1,15,7,0,7,0,0,1,2,2,2,0,3,1,2,0,2,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,2,0,0,6
Aztec,1985,New Mexico,NM,6725,NM02401,NM0240100,35,045,35045,26,13,13,22,4,12,9,1,9,1,5,0,1,2,1,3,0,0,1,2,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,4,13,0,0,0
Farmington,1985,New Mexico,NM,37845,NM02402,NM0240200,35,045,35045,92,61,31,84,8,56,28,5,28,0,6,7,3,3,9,4,4,2,3,6,7,6,8,8,4,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,26,3,0,32,9,3,0,19
Las Vegas City,1985,New Mexico,NM,16461,NM02501,NM0250100,35,047,35047,33,27,6,32,1,26,6,1,6,0,1,3,1,1,0,4,9,3,2,1,0,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,2,0,6,0,0,0
Santa Fe,1985,New Mexico,NM,28214,NM02600,NM0260000,35,049,35049,16,11,5,16,0,11,5,0,5,0,0,0,0,4,1,4,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0
Santa Fe,1985,New Mexico,NM,54082,NM02601,NM0260100,35,049,35049,65,52,13,61,4,49,12,3,12,0,1,0,4,3,4,7,9,4,4,2,4,1,5,6,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,51,0,0,1,13,0,0,0
San Ildefonso Pueblo,1985,New Mexico,NM,608,NM02602,NM0260200,35,049,35049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truth Or Consequences,1985,New Mexico,NM,5873,NM02701,NM0270100,35,051,35051,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Socorro,1985,New Mexico,NM,6092,NM02800,NM0280000,35,053,35053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taos,1985,New Mexico,NM,13615,NM02900,NM0290000,35,055,35055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taos,1985,New Mexico,NM,3648,NM02901,NM0290100,35,055,35055,3,1,2,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Questa,1985,New Mexico,NM,1289,NM02902,NM0290200,35,055,35055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrance,1985,New Mexico,NM,4804,NM03000,NM0300000,35,057,35057,14,13,1,14,0,13,1,0,1,0,0,0,0,0,1,1,1,2,1,1,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0
Estancia,1985,New Mexico,NM,851,NM03002,NM0300200,35,057,35057,2,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union,1985,New Mexico,NM,1952,NM03100,NM0310000,35,059,35059,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Clayton,1985,New Mexico,NM,3548,NM03101,NM0310100,35,059,35059,8,3,5,8,0,3,5,0,5,0,2,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
Valencia County,1985,New Mexico,NM,14912,NM03200,NM0320000,35,061,35061,26,20,6,25,1,19,6,1,6,0,0,2,0,2,2,5,4,2,0,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,6,0,0,0
Belen,1985,New Mexico,NM,6033,NM03201,NM0320100,35,061,35061,26,5,21,22,4,5,17,0,17,0,1,5,4,5,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0
Grants,1985,New Mexico,NM,11562,NM03202,NM0320200,35,006,35006,11,9,2,7,4,5,2,4,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,0
Los Lunas,1985,New Mexico,NM,4040,NM03203,NM0320300,35,061,35061,4,2,2,4,0,2,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Milan,1985,New Mexico,NM,3854,NM03204,NM0320400,35,006,35006,8,4,4,8,0,4,4,0,4,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0
Acoma,1985,New Mexico,NM,4507,NM03206,NM0320600,35,061,35061,7,4,3,7,0,4,3,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
Bosque Farms,1985,New Mexico,NM,3713,NM03207,NM0320700,35,061,35061,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Cibola County,1985,New Mexico,NM,10657,NM03300,NM0330000,35,006,35006,8,6,2,7,1,5,2,1,2,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0
State Police,1985,New Mexico,NM,0,NMNSP00,NMNSP0000,35,049,35049,47,23,24,44,3,22,22,1,22,0,1,6,2,7,6,3,1,3,1,0,1,0,4,5,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,24,0,0,0
Bernalillo County,1986,New Mexico,NM,102656,NM00100,NM0010000,35,001,35001,99,89,10,90,9,80,10,9,10,0,0,2,1,3,4,7,8,9,2,7,6,13,12,6,6,1,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,88,1,0,0,10,0,0,0
Albuquerque,1986,New Mexico,NM,364196,NM00101,NM0010100,35,001,35001,714,447,267,647,67,417,226,30,226,4,19,62,45,53,47,47,35,33,30,32,31,26,87,50,27,10,5,0,3,1,0,3,5,21,5,2,1,2,2,1,2,4,2,0,1,10,4,1,1,0,0,0,0,391,36,0,20,238,22,1,6
University Of New Mexico,1986,New Mexico,NM,0,NM00102,NM0010200,35,001,35001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Catron,1986,New Mexico,NM,2881,NM00200,NM0020000,35,003,35003,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Roswell,1986,New Mexico,NM,47478,NM00301,NM0030100,35,005,35005,69,37,32,67,2,36,27,1,27,4,6,8,5,3,5,8,2,2,4,6,3,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,4,0,0,27,5,0,0
Raton,1986,New Mexico,NM,8231,NM00401,NM0040100,35,007,35007,19,7,12,19,0,7,12,0,12,0,2,5,4,0,1,0,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0
Springer,1986,New Mexico,NM,1629,NM00403,NM0040300,35,007,35007,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Curry,1986,New Mexico,NM,10869,NM00500,NM0050000,35,009,35009,16,4,12,15,1,4,11,0,11,0,1,4,2,1,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,1,0,0
Clovis,1986,New Mexico,NM,34723,NM00501,NM0050100,35,009,35009,51,32,19,51,0,32,19,0,19,0,0,2,3,5,9,7,3,3,2,4,1,1,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,19,0,0,0
De Baca,1986,New Mexico,NM,2409,NM00600,NM0060000,35,011,35011,4,1,3,4,0,1,3,0,3,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Dona Ana,1986,New Mexico,NM,61589,NM00700,NM0070000,35,013,35013,56,33,23,53,3,32,21,1,21,0,2,3,8,7,1,8,2,2,1,2,3,2,6,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,23,0,0,0
Las Cruces,1986,New Mexico,NM,52228,NM00701,NM0070100,35,013,35013,106,52,54,100,6,47,53,5,53,0,2,13,12,14,12,8,6,4,2,4,1,3,11,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,46,6,0,0,51,2,1,0
New Mexico State Univers,1986,New Mexico,NM,0,NM00704,NM0070400,35,013,35013,7,3,4,6,1,3,3,0,3,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
Eddy,1986,New Mexico,NM,14061,NM00800,NM0080000,35,015,35015,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Carlsbad,1986,New Mexico,NM,29538,NM00802,NM0080200,35,015,35015,48,28,20,44,4,24,18,4,18,2,4,3,5,3,3,5,3,1,2,0,1,1,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,28,0,0,0,19,1,0,0
Silver City,1986,New Mexico,NM,11442,NM00901,NM0090100,35,017,35017,31,15,16,30,1,14,13,1,13,3,2,4,2,1,4,5,3,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,16,0,0,0
Bayard,1986,New Mexico,NM,3110,NM00902,NM0090200,35,017,35017,4,1,3,4,0,1,3,0,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Central,1986,New Mexico,NM,2209,NM00903,NM0090300,35,017,35017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurley,1986,New Mexico,NM,1735,NM00904,NM0090400,35,017,35017,3,0,3,3,0,0,3,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Western New Mexico Unive,1986,New Mexico,NM,0,NM00905,NM0090500,35,017,35017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadalupe,1986,New Mexico,NM,1345,NM01000,NM0100000,35,019,35019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Rosa,1986,New Mexico,NM,2548,NM01001,NM0100100,35,019,35019,31,18,13,28,3,15,11,3,11,2,3,1,4,3,0,3,0,1,3,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,13,0,0,0
Vaughn,1986,New Mexico,NM,742,NM01002,NM0100200,35,019,35019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harding,1986,New Mexico,NM,836,NM01100,NM0110000,35,021,35021,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Lea,1986,New Mexico,NM,12240,NM01300,NM0130000,35,025,35025,12,6,6,12,0,6,3,0,3,3,0,0,1,0,2,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
Eunice,1986,New Mexico,NM,3360,NM01301,NM0130100,35,025,35025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hobbs,1986,New Mexico,NM,36390,NM01302,NM0130200,35,025,35025,33,23,10,33,0,23,10,0,10,0,4,1,3,1,1,1,1,3,2,3,1,1,4,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,8,2,0,0
Jal,1986,New Mexico,NM,3057,NM01303,NM0130300,35,025,35025,6,0,6,6,0,0,6,0,6,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Lovington,1986,New Mexico,NM,12159,NM01304,NM0130400,35,025,35025,23,5,18,20,3,4,15,1,15,1,3,3,4,3,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,1,0,0
Tatum,1986,New Mexico,NM,1012,NM01305,NM0130500,35,025,35025,3,1,2,3,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Lincoln,1986,New Mexico,NM,6341,NM01400,NM0140000,35,027,35027,8,4,4,6,2,3,3,1,3,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Ruidoso,1986,New Mexico,NM,5461,NM01401,NM0140100,35,027,35027,2,0,2,2,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Ruidoso Downs,1986,New Mexico,NM,1363,NM01403,NM0140300,35,027,35027,3,1,2,3,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Capitan,1986,New Mexico,NM,913,NM01404,NM0140400,35,027,35027,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Los Alamos,1986,New Mexico,NM,19780,NM01501,NM0150100,35,028,35028,6,3,3,6,0,3,3,0,3,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0
Luna,1986,New Mexico,NM,6223,NM01600,NM0160000,35,029,35029,31,16,15,30,1,15,13,1,13,2,3,2,1,3,4,2,1,2,2,0,1,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0
Deming,1986,New Mexico,NM,11021,NM01601,NM0160100,35,029,35029,16,8,8,15,1,8,7,0,7,0,0,2,2,2,1,0,1,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,0,0,0
Gallup,1986,New Mexico,NM,21773,NM01701,NM0170100,35,031,35031,69,50,19,68,1,49,19,1,19,0,1,3,4,5,6,6,6,0,7,1,0,4,10,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2,0,31,9,1,0,9
Alamogordo,1986,New Mexico,NM,28553,NM01901,NM0190100,35,035,35035,67,38,29,64,3,38,26,0,26,0,5,4,1,8,8,10,6,3,2,1,0,1,6,6,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,1,26,3,0,0
Tularosa,1986,New Mexico,NM,2809,NM01902,NM0190200,35,035,35035,3,1,2,3,0,1,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
