agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Rawlins,1980,Wyoming,WY,11485,WY00401,WY0040100,56,007,56007,local police department,"cities 10,000-24,999",mountain,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Saratoga,1980,Wyoming,WY,2420,WY00402,WY0040200,56,007,56007,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicine Bow,1980,Wyoming,WY,952,WY00403,WY0040300,56,007,56007,local police department,"cities under 2,500",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hanna,1980,Wyoming,WY,2294,WY00405,WY0040500,56,007,56007,local police department,"cities under 2,500",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Baggs,1980,Wyoming,WY,430,WY00406,WY0040600,56,007,56007,local police department,"cities under 2,500",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Converse,1980,Wyoming,WY,5278,WY00500,WY0050000,56,009,56009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Douglas,1980,Wyoming,WY,6009,WY00501,WY0050100,56,009,56009,local police department,"cities 2,500-9,999",mountain,non-suburban,10,7,3,10,0,7,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0
Glenrock,1980,Wyoming,WY,2738,WY00502,WY0050200,56,009,56009,local police department,"cities 2,500-9,999",mountain,non-suburban,10,9,1,10,0,9,1,0,1,0,0,0,0,1,0,0,2,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
Crook,1980,Wyoming,WY,4218,WY00600,WY0060000,56,011,56011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Sundance,1980,Wyoming,WY,1085,WY00601,WY0060100,56,011,56011,local police department,"cities under 2,500",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Fremont,1980,Wyoming,WY,21562,WY00700,WY0070000,56,013,56013,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,22,21,1,22,0,21,1,0,1,0,0,0,1,0,0,0,0,1,4,1,3,0,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,1,0,0,0
Lander,1980,Wyoming,WY,7943,WY00701,WY0070100,56,013,56013,local police department,"cities 2,500-9,999",mountain,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0
Riverton,1980,Wyoming,WY,9569,WY00702,WY0070200,56,013,56013,local police department,"cities 2,500-9,999",mountain,non-suburban,23,14,9,20,3,14,6,0,6,0,0,0,1,2,3,1,0,1,0,1,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,5,0,0,4
Goshen,1980,Wyoming,WY,6591,WY00800,WY0080000,56,015,56015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,13,12,1,12,1,11,1,1,1,0,1,0,0,0,0,1,0,0,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0
Torrington,1980,Wyoming,WY,5431,WY00801,WY0080100,56,015,56015,local police department,"cities 2,500-9,999",mountain,non-suburban,5,3,2,5,0,3,2,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Hot Springs,1980,Wyoming,WY,1863,WY00900,WY0090000,56,017,56017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,12,11,1,11,1,10,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0
Thermopolis,1980,Wyoming,WY,3849,WY00901,WY0090100,56,017,56017,local police department,"cities 2,500-9,999",mountain,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Johnson,1980,Wyoming,WY,2916,WY01000,WY0100000,56,019,56019,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Buffalo,1980,Wyoming,WY,3798,WY01001,WY0100100,56,019,56019,local police department,"cities 2,500-9,999",mountain,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Laramie,1980,Wyoming,WY,20315,WY01100,WY0110000,56,021,56021,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,23,23,0,22,1,22,0,1,0,0,0,0,0,0,0,0,2,1,1,3,0,0,7,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
Cheyenne,1980,Wyoming,WY,47207,WY01101,WY0110100,56,021,56021,local police department,"cities 25,000-49,999",mountain,non-suburban,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Pine Bluffs,1980,Wyoming,WY,1082,WY01102,WY0110200,56,021,56021,local police department,"cities under 2,500",mountain,non-suburban,6,4,2,6,0,4,2,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Lincoln,1980,Wyoming,WY,7433,WY01200,WY0120000,56,023,56023,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Afton,1980,Wyoming,WY,1473,WY01201,WY0120100,56,023,56023,local police department,"cities under 2,500",mountain,non-suburban,2,0,2,2,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Kemmerer,1980,Wyoming,WY,3271,WY01202,WY0120200,56,023,56023,local police department,"cities 2,500-9,999",mountain,non-suburban,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Natrona,1980,Wyoming,WY,16085,WY01300,WY0130000,56,025,56025,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,33,31,2,31,2,30,1,1,1,0,0,0,0,1,0,2,3,2,2,1,2,1,4,4,4,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,1,0,0,2,0,0,0
Casper,1980,Wyoming,WY,50704,WY01301,WY0130100,56,025,56025,local police department,"cities 50,000-99,999",mountain,non-suburban,61,58,3,54,7,51,3,7,3,0,0,1,0,1,1,1,4,5,3,1,4,1,16,8,5,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,55,1,0,2,3,0,0,0
Mills,1980,Wyoming,WY,2152,WY01302,WY0130200,56,025,56025,local police department,"cities under 2,500",mountain,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Evansville,1980,Wyoming,WY,2648,WY01304,WY0130400,56,025,56025,local police department,"cities 2,500-9,999",mountain,non-suburban,7,6,1,7,0,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Niobrara,1980,Wyoming,WY,1274,WY01400,WY0140000,56,027,56027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lusk,1980,Wyoming,WY,1654,WY01401,WY0140100,56,027,56027,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park,1980,Wyoming,WY,9541,WY01500,WY0150000,56,029,56029,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cody,1980,Wyoming,WY,6706,WY01501,WY0150100,56,029,56029,local police department,"cities 2,500-9,999",mountain,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Powell,1980,Wyoming,WY,5302,WY01502,WY0150200,56,029,56029,local police department,"cities 2,500-9,999",mountain,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Platte,1980,Wyoming,WY,4833,WY01600,WY0160000,56,031,56031,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Wheatland,1980,Wyoming,WY,5655,WY01601,WY0160100,56,031,56031,local police department,"cities 2,500-9,999",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Guernsey,1980,Wyoming,WY,1503,WY01602,WY0160200,56,031,56031,local police department,"cities under 2,500",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Sheridan County,1980,Wyoming,WY,9889,WY01700,WY0170000,56,033,56033,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Sheridan,1980,Wyoming,WY,15136,WY01701,WY0170100,56,033,56033,local police department,"cities 10,000-24,999",mountain,non-suburban,12,12,0,11,1,11,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Sublette,1980,Wyoming,WY,3484,WY01800,WY0180000,56,035,56035,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Pinedale,1980,Wyoming,WY,1061,WY01801,WY0180100,56,035,56035,local police department,"cities under 2,500",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Sweetwater,1980,Wyoming,WY,9462,WY01900,WY0190000,56,037,56037,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,12,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
Green River,1980,Wyoming,WY,12785,WY01901,WY0190100,56,037,56037,local police department,"cities 10,000-24,999",mountain,non-suburban,19,16,3,17,2,15,2,1,2,0,0,0,0,2,0,0,1,3,3,0,1,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0
Rock Springs,1980,Wyoming,WY,19415,WY01902,WY0190200,56,037,56037,local police department,"cities 10,000-24,999",mountain,non-suburban,37,33,4,35,2,31,4,2,4,0,0,0,0,2,2,2,3,3,2,2,3,2,6,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,3,0,0,4,0,0,0
Teton,1980,Wyoming,WY,4850,WY02000,WY0200000,56,039,56039,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,15,15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Jackson,1980,Wyoming,WY,4504,WY02001,WY0200100,56,039,56039,local police department,"cities 2,500-9,999",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Uinta,1980,Wyoming,WY,6601,WY02100,WY0210000,56,041,56041,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,24,23,1,23,1,22,1,1,1,0,0,0,0,0,1,0,2,2,1,0,2,2,1,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,0,0,1,0,0,0
Evanston,1980,Wyoming,WY,6420,WY02101,WY0210100,56,041,56041,local police department,"cities 2,500-9,999",mountain,non-suburban,43,39,4,40,3,37,3,2,3,0,0,0,0,0,3,1,4,0,0,0,2,2,8,7,4,5,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37,2,0,0,4,0,0,0
Washakie County,1980,Wyoming,WY,3114,WY02200,WY0220000,56,043,56043,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Worland,1980,Wyoming,WY,6379,WY02201,WY0220100,56,043,56043,local police department,"cities 2,500-9,999",mountain,non-suburban,7,7,0,6,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
Weston,1980,Wyoming,WY,3521,WY02300,WY0230000,56,045,56045,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Newcastle,1980,Wyoming,WY,3584,WY02301,WY0230100,56,045,56045,local police department,"cities 2,500-9,999",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Albany,1981,Wyoming,WY,4863,WY00100,WY0010000,56,001,56001,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,11,9,2,11,0,9,2,0,2,0,0,0,0,0,2,1,2,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0
Laramie,1981,Wyoming,WY,25535,WY00101,WY0010100,56,001,56001,local police department,"cities 25,000-49,999",mountain,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
University Of Wyoming,1981,Wyoming,WY,0,WY00102,WY0010200,56,001,56001,special jurisdiction,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Horn,1981,Wyoming,WY,6156,WY00200,WY0020000,56,003,56003,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
