agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Claiborne,1980,Mississippi,MS,6862,MS01100,MS0110000,28,021,28021,sheriffs office,"non-msa cnty under 10,000",east south central,non-suburban,22,21,1,22,0,21,1,0,1,0,0,0,0,1,0,2,4,2,0,1,3,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,1,0,0,0,6,1,5,6,0,1,5,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0
Clarke,1980,Mississippi,MS,14158,MS01200,MS0120000,28,023,28023,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,20,19,1,17,3,16,1,3,1,0,0,0,0,0,1,1,0,3,0,1,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quitman,1980,Mississippi,MS,2678,MS01201,MS0120100,28,023,28023,local police department,"cities 2,500-9,999",east south central,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Point,1980,Mississippi,MS,8759,MS01301,MS0130100,28,025,28025,local police department,"cities 2,500-9,999",east south central,non-suburban,21,21,0,17,4,17,0,4,0,0,0,0,0,0,0,2,3,2,0,2,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,19,0,0,0,0,0,0,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Coahoma,1980,Mississippi,MS,15582,MS01400,MS0140000,28,027,28027,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,23,20,3,19,4,16,3,4,3,0,0,1,1,1,0,2,0,2,0,4,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,17,0,0,0,3,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Clarksdale,1980,Mississippi,MS,21034,MS01401,MS0140100,28,027,28027,local police department,"cities 10,000-24,999",east south central,non-suburban,154,62,92,120,34,43,66,19,66,11,13,23,10,9,11,7,6,3,1,2,3,3,5,5,0,3,1,0,2,1,1,0,6,3,2,2,2,3,1,0,1,2,1,1,4,1,1,1,1,0,0,1,1,10,52,0,0,5,87,0,0,15,2,13,13,2,2,11,0,11,0,0,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,9,0,0
Copiah,1980,Mississippi,MS,17096,MS01500,MS0150000,28,029,28029,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,34,33,1,28,6,27,1,6,1,0,0,0,0,1,0,4,2,1,0,1,1,1,7,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,9,24,0,0,1,0,0,0,5,2,3,5,0,2,3,0,3,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0
Hazlehurst,1980,Mississippi,MS,4357,MS01502,MS0150200,28,029,28029,local police department,"cities 2,500-9,999",east south central,non-suburban,16,13,3,10,6,7,3,6,3,0,0,1,0,1,1,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,2,11,0,0,1,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Covington,1980,Mississippi,MS,16003,MS01600,MS0160000,28,031,28031,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Soto,1980,Mississippi,MS,50899,MS01700,MS0170000,28,033,28033,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,89,73,16,76,13,61,15,12,15,0,2,0,3,6,4,10,6,3,2,4,7,7,10,5,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,1,3,0,0,1,2,0,0,0,48,25,0,0,16,0,0,0,17,9,8,15,2,7,8,2,8,0,1,3,1,3,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,6,0,0,2,6,0,0
Hernando,1980,Mississippi,MS,2990,MS01703,MS0170300,28,033,28033,local police department,"cities 2,500-9,999",east south central,suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3,3,0,0,3,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hattiesburg,1980,Mississippi,MS,39761,MS01801,MS0180100,28,035,28035,local police department,"cities 25,000-49,999",east south central,non-suburban,365,266,99,285,80,204,80,62,80,1,12,11,22,22,13,24,19,19,24,15,17,32,19,9,7,4,6,4,3,1,1,0,1,3,2,4,8,10,9,1,3,7,4,4,7,6,2,4,1,2,1,1,0,84,182,0,0,44,55,0,0,27,20,7,26,1,19,7,1,7,0,0,0,0,3,4,7,0,0,2,2,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,2,5,0,0
Petal,1980,Mississippi,MS,8379,MS01802,MS0180200,28,035,28035,local police department,"cities 2,500-9,999",east south central,non-suburban,31,18,13,25,6,14,11,4,11,0,0,7,1,0,3,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,13,5,0,0,12,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Franklin,1980,Mississippi,MS,7517,MS01900,MS0190000,28,037,28037,sheriffs office,"non-msa cnty under 10,000",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Roxie,1980,Mississippi,MS,588,MS01904,MS0190400,28,037,28037,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucedale,1980,Mississippi,MS,2400,MS02001,MS0200100,28,039,28039,local police department,"cities under 2,500",east south central,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Grenada,1980,Mississippi,MS,11469,MS02201,MS0220100,28,043,28043,local police department,"cities 10,000-24,999",east south central,non-suburban,88,57,31,56,32,33,20,24,20,3,2,4,7,4,3,2,2,2,3,3,4,4,6,1,1,1,1,2,0,0,1,0,0,0,2,3,3,2,2,1,1,3,1,1,2,4,2,1,1,0,0,1,2,12,45,0,0,4,27,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Hancock,1980,Mississippi,MS,12519,MS02300,MS0230000,28,045,28045,sheriffs office,"msa cnty 10,000-24,999",east south central,suburban,28,26,2,28,0,26,2,0,2,0,0,0,2,0,0,2,3,2,2,0,4,1,3,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,2,0,0,9,7,2,9,0,7,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0
Waveland,1980,Mississippi,MS,4223,MS02303,MS0230300,28,045,28045,local police department,"cities 2,500-9,999",east south central,suburban,34,25,9,21,13,13,8,12,8,0,0,1,0,4,3,1,2,1,0,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,20,5,0,0,8,1,0,0,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Biloxi,1980,Mississippi,MS,49352,MS02401,MS0240100,28,047,28047,local police department,"cities 25,000-49,999",east south central,non-suburban,304,234,70,231,73,178,53,56,53,0,3,8,13,15,14,29,31,19,8,18,5,6,21,14,10,7,5,1,0,2,2,0,0,3,4,4,6,7,8,4,0,3,2,0,5,10,6,1,2,3,5,0,0,166,68,0,0,51,19,0,0,28,21,7,21,7,15,6,6,6,0,0,1,0,1,4,3,1,1,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,18,3,0,0,6,1,0,0
Gulfport,1980,Mississippi,MS,39603,MS02402,MS0240200,28,047,28047,local police department,"cities 25,000-49,999",east south central,non-suburban,439,313,126,293,146,206,86,107,86,1,7,17,13,21,28,26,24,16,10,10,19,11,30,23,9,4,9,8,2,3,2,0,1,14,10,8,6,6,5,9,7,7,9,9,18,7,5,3,7,5,4,0,6,150,163,0,0,49,77,0,0,36,18,18,33,3,16,17,2,17,0,0,2,7,6,2,0,0,2,1,2,1,1,3,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,3,0,0,12,6,0,0
Long Beach,1980,Mississippi,MS,7958,MS02403,MS0240300,28,047,28047,local police department,"cities 2,500-9,999",east south central,suburban,29,17,12,23,6,11,12,6,12,0,2,3,1,4,2,1,1,1,2,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,15,2,0,0,11,1,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Pass Christian,1980,Mississippi,MS,5056,MS02404,MS0240400,28,047,28047,local police department,"cities 2,500-9,999",east south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hinds,1980,Mississippi,MS,29689,MS02500,MS0250000,28,049,28049,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,32,31,1,30,2,29,1,2,1,0,0,0,0,1,0,0,3,3,1,1,1,1,8,5,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,19,0,0,1,0,0,0,22,11,11,22,0,11,11,0,11,0,1,0,3,2,5,1,3,0,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,6,5,0,0
Jackson,1980,Mississippi,MS,200682,MS02501,MS0250100,28,049,28049,local police department,"cities 100,000-249,999",east south central,non-suburban,1365,921,444,800,565,500,280,421,280,20,37,74,59,59,51,68,58,35,35,39,26,25,95,44,21,11,20,8,2,7,6,5,9,32,28,33,37,38,46,20,37,23,19,28,64,46,39,12,12,9,9,12,7,195,722,0,4,90,353,0,1,154,77,77,139,15,69,69,8,69,1,1,14,13,19,22,17,10,6,4,5,4,1,9,7,1,1,0,1,2,1,0,0,1,3,1,0,2,0,2,1,0,1,0,0,3,0,0,1,0,0,0,0,0,25,52,0,0,38,39,0,0
