agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Bureau,1980,Illinois,IL,24107,IL00600,IL0060000,17,011,17011,sheriffs office,"non-msa cnty 10,000-24,999",east north central,non-suburban,35,20,15,33,2,19,14,1,14,0,1,4,1,5,3,5,3,2,3,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,15,0,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Depue,1980,Illinois,IL,1864,IL00602,IL0060200,17,011,17011,local police department,"cities under 2,500",east north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton,1980,Illinois,IL,7324,IL00604,IL0060400,17,011,17011,local police department,"cities 2,500-9,999",east north central,non-suburban,27,16,11,21,6,10,11,6,11,0,0,1,4,3,3,2,3,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Valley,1980,Illinois,IL,5848,IL00606,IL0060600,17,011,17011,local police department,"cities 2,500-9,999",east north central,non-suburban,10,5,5,10,0,5,5,0,5,0,0,0,2,3,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Calhoun,1980,Illinois,IL,5823,IL00700,IL0070000,17,013,17013,sheriffs office,"non-msa cnty under 10,000",east north central,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll,1980,Illinois,IL,7154,IL00800,IL0080000,17,015,17015,sheriffs office,"non-msa cnty under 10,000",east north central,non-suburban,24,16,8,23,1,15,8,1,8,0,0,0,0,3,5,4,1,1,0,0,1,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanark,1980,Illinois,IL,1501,IL00802,IL0080200,17,015,17015,local police department,"cities under 2,500",east north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milledgeville,1980,Illinois,IL,1222,IL00803,IL0080300,17,015,17015,local police department,"cities under 2,500",east north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carroll,1980,Illinois,IL,1923,IL00804,IL0080400,17,015,17015,local police department,"cities under 2,500",east north central,non-suburban,5,3,2,5,0,3,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savanna,1980,Illinois,IL,4529,IL00805,IL0080500,17,015,17015,local police department,"cities 2,500-9,999",east north central,non-suburban,15,8,7,10,5,4,6,4,6,0,2,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,7,1,0,0,7,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cass,1980,Illinois,IL,5515,IL00900,IL0090000,17,017,17017,sheriffs office,"non-msa cnty under 10,000",east north central,non-suburban,17,15,2,17,0,15,2,0,2,0,0,0,0,0,2,9,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Beardstown,1980,Illinois,IL,6313,IL00902,IL0090200,17,017,17017,local police department,"cities 2,500-9,999",east north central,non-suburban,21,17,4,15,6,11,4,6,4,0,0,1,2,0,1,5,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,17,0,0,0,4,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Champaign,1980,Illinois,IL,54712,IL01000,IL0100000,17,019,17019,sheriffs office,"msa cnty 25,000-99,999",east north central,suburban,84,76,8,68,16,60,8,16,8,0,0,0,0,0,8,9,8,4,6,3,5,1,7,11,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,4,2,0,1,0,0,0,0,0,49,25,0,2,7,1,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Champaign,1980,Illinois,IL,57176,IL01001,IL0100100,17,019,17019,local police department,"cities 50,000-99,999",east north central,non-suburban,767,502,265,512,255,319,181,183,181,12,28,51,33,32,37,39,35,42,44,26,10,8,46,18,18,8,6,11,1,3,4,2,9,18,15,11,17,24,11,21,19,14,7,6,22,23,6,10,2,3,5,6,4,313,180,9,0,126,138,0,1,15,6,9,11,4,5,6,1,6,0,0,2,2,2,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,7,2,0,0
Rantoul,1980,Illinois,IL,20083,IL01004,IL0100400,17,019,17019,local police department,"cities 10,000-24,999",east north central,suburban,88,67,21,69,19,52,17,15,17,0,1,2,0,3,11,11,14,7,3,1,3,1,3,1,1,0,2,1,1,0,3,0,0,2,0,1,1,2,0,3,0,1,0,0,4,1,1,1,0,1,1,0,0,56,11,0,0,16,5,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Urbana,1980,Illinois,IL,35133,IL01006,IL0100600,17,019,17019,local police department,"cities 25,000-49,999",east north central,non-suburban,182,121,61,152,30,100,47,21,47,5,8,17,7,5,10,12,11,7,10,6,15,3,19,4,5,2,1,1,2,1,1,0,1,4,2,1,1,1,4,1,1,2,1,1,2,3,1,0,0,1,0,0,3,88,32,1,0,40,21,0,0,4,2,2,4,0,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
University Of Illinois,1980,Illinois,IL,0,IL01007,IL0100700,17,019,17019,special jurisdiction,"cities under 2,500",east north central,suburban,49,36,13,46,3,33,13,3,13,0,0,1,3,2,7,8,10,4,3,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,25,10,1,0,7,6,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Christian,1980,Illinois,IL,18390,IL01100,IL0110000,17,021,17021,sheriffs office,"non-msa cnty 10,000-24,999",east north central,non-suburban,40,36,4,38,2,35,3,1,3,0,0,0,1,0,2,8,7,2,3,2,2,0,3,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,2,0,0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pana,1980,Illinois,IL,6030,IL01101,IL0110100,17,021,17021,local police department,"cities 2,500-9,999",east north central,non-suburban,10,9,1,10,0,9,1,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Taylorville,1980,Illinois,IL,11299,IL01102,IL0110200,17,021,17021,local police department,"cities 10,000-24,999",east north central,non-suburban,30,13,17,14,16,6,8,7,8,0,0,4,1,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,3,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,13,0,0,0,17,0,0,0,4,3,1,4,0,3,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Casey,1980,Illinois,IL,2994,IL01201,IL0120100,17,023,17023,local police department,"cities 2,500-9,999",east north central,non-suburban,17,15,2,11,6,10,1,5,1,0,0,0,0,0,1,2,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marshall,1980,Illinois,IL,3641,IL01202,IL0120200,17,023,17023,local police department,"cities 2,500-9,999",east north central,non-suburban,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martinsville,1980,Illinois,IL,1304,IL01203,IL0120300,17,023,17023,local police department,"cities under 2,500",east north central,non-suburban,4,0,4,3,1,0,3,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clay,1980,Illinois,IL,9906,IL01300,IL0130000,17,025,17025,sheriffs office,"non-msa cnty under 10,000",east north central,non-suburban,11,9,2,10,1,9,1,0,1,0,0,0,0,0,1,1,0,1,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Flora,1980,Illinois,IL,5390,IL01302,IL0130200,17,025,17025,local police department,"cities 2,500-9,999",east north central,non-suburban,16,6,10,15,1,5,9,1,9,1,2,1,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
