agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Green Bay,1980,Wisconsin,WI,87929,WI00502,WI0050200,55,009,55009,1242,512,730,778,464,303,446,209,446,29,105,125,80,74,62,54,35,21,25,9,7,12,30,20,22,12,10,11,10,6,19,9,37,88,48,42,31,23,19,12,7,18,5,10,32,16,21,10,2,18,4,2,10,464,3,2,43,662,4,3,61,67,11,56,59,8,10,49,1,49,0,2,15,9,15,8,1,3,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,49,0,0,7
Buffalo,1980,Wisconsin,WI,14105,WI00600,WI0060000,55,011,55011,18,10,8,16,2,8,7,2,7,1,2,0,0,4,1,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,13,4,9,9,4,4,5,0,5,0,0,1,1,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0
Burnett,1980,Wisconsin,WI,12303,WI00700,WI0070000,55,013,55013,48,15,33,40,8,13,26,2,26,1,9,6,6,3,2,3,2,0,3,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,28,0,0,5,3,1,2,3,0,1,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Calumet,1980,Wisconsin,WI,14431,WI00800,WI0080000,55,015,55015,30,14,16,29,1,13,16,1,16,0,1,4,3,3,5,2,6,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,16,0,0,0,8,2,6,6,2,2,4,0,4,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
Chilton,1980,Wisconsin,WI,2961,WI00801,WI0080100,55,015,55015,23,10,13,18,5,10,7,0,7,1,5,1,0,1,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,6,0,6,3,3,0,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
New Holstein,1980,Wisconsin,WI,3426,WI00802,WI0080200,55,015,55015,15,1,14,15,0,1,13,0,13,1,2,3,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,4,1,3,4,0,1,3,0,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
Brillion,1980,Wisconsin,WI,2919,WI00803,WI0080300,55,015,55015,31,4,27,26,5,4,22,0,22,0,2,9,7,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,27,0,0,0,3,0,3,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Chippewa,1980,Wisconsin,WI,32704,WI00900,WI0090000,55,017,55017,36,20,16,34,2,19,15,1,15,0,0,3,4,4,4,6,4,1,1,2,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,16,0,0,0,7,2,5,7,0,2,5,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
Chippewa Falls,1980,Wisconsin,WI,12270,WI00901,WI0090100,55,017,55017,48,30,18,39,9,24,15,6,15,0,4,3,2,1,5,7,1,1,4,1,1,1,0,2,2,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,30,0,0,0,18,0,0,0,9,3,6,9,0,3,6,0,6,0,0,3,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0
Bloomer,1980,Wisconsin,WI,3338,WI00902,WI0090200,55,017,55017,14,1,13,9,5,0,8,1,8,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,6,0,6,6,0,0,6,0,6,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Stanley,1980,Wisconsin,WI,2089,WI00904,WI0090400,55,017,55017,10,5,5,9,1,5,3,0,3,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,1980,Wisconsin,WI,30133,WI01000,WI0100000,55,019,55019,37,9,28,33,4,5,28,4,28,0,0,9,4,8,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,28,0,0,0,18,1,17,18,0,1,17,0,17,0,1,3,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0
Neillsville,1980,Wisconsin,WI,2787,WI01003,WI0100300,55,019,55019,7,4,3,4,3,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,3,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Columbia,1980,Wisconsin,WI,28663,WI01100,WI0110000,55,021,55021,24,18,6,16,8,12,4,6,4,0,0,1,0,0,3,4,3,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,16,2,0,0,6,0,0,0,15,8,7,14,1,8,6,0,6,0,0,2,3,0,1,2,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0
Portage,1980,Wisconsin,WI,7873,WI01101,WI0110100,55,021,55021,30,10,20,27,3,8,18,2,18,1,1,2,3,7,5,1,2,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,18,0,1,1,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Wisconsin Dells,1980,Wisconsin,WI,2524,WI01102,WI0110200,55,021,55021,16,5,11,15,1,4,11,1,11,0,0,5,1,1,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,6,9,1,8,7,2,1,6,0,6,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
Columbus,1980,Wisconsin,WI,4047,WI01103,WI0110300,55,021,55021,14,5,9,14,0,5,9,0,9,0,3,2,3,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford,1980,Wisconsin,WI,10610,WI01200,WI0120000,55,023,55023,21,9,12,21,0,9,12,0,12,0,0,2,4,2,4,2,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,11,1,10,7,4,1,6,0,6,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,0,0
Prairie Du Chien,1980,Wisconsin,WI,5837,WI01201,WI0120100,55,023,55023,53,22,31,47,6,19,27,3,27,1,1,1,5,15,5,5,1,3,1,5,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,31,0,0,0,11,2,9,11,0,2,9,0,9,0,0,0,4,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,1,0,0
Dane,1980,Wisconsin,WI,73406,WI01300,WI0130000,55,025,55025,177,114,63,152,25,96,52,18,52,4,7,6,8,16,15,14,7,8,13,6,5,5,16,11,5,5,1,0,0,0,0,0,0,4,2,0,1,1,2,0,3,0,0,2,6,1,0,0,2,1,0,0,0,103,9,1,1,62,1,0,0,52,18,34,46,6,18,28,0,28,0,0,1,4,13,10,5,2,0,2,2,1,0,4,1,1,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,33,1,0,0
Madison,1980,Wisconsin,WI,169641,WI01301,WI0130100,55,025,55025,1585,781,804,1041,544,497,516,284,516,28,90,123,90,110,103,62,46,47,33,26,22,22,79,49,32,23,9,7,16,14,10,9,28,88,49,48,38,28,24,24,23,15,12,12,50,26,29,6,12,8,3,7,5,652,107,17,5,716,79,4,5,104,42,62,89,15,39,50,3,50,0,3,16,11,9,11,8,6,9,2,1,4,1,6,1,0,1,0,0,0,0,0,0,0,2,4,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,34,6,0,2,57,3,1,1
Middleton,1980,Wisconsin,WI,11564,WI01302,WI0130200,55,025,55025,78,21,57,68,10,17,48,4,48,3,4,7,9,13,15,2,5,3,1,0,1,0,2,1,0,1,0,0,0,0,1,0,3,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,2,0,0,55,2,0,0,6,0,6,4,2,0,4,0,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Monona,1980,Wisconsin,WI,8807,WI01303,WI0130300,55,025,55025,118,60,58,87,31,34,49,26,49,4,12,13,7,8,9,9,3,2,2,1,1,2,4,4,3,0,2,0,0,0,1,0,0,1,1,3,0,2,5,4,2,1,1,1,3,2,1,0,3,0,0,1,0,57,3,0,0,58,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Stoughton,1980,Wisconsin,WI,7418,WI01305,WI0130500,55,025,55025,53,4,49,46,7,4,36,0,36,6,16,10,7,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,49,0,0,0,17,1,16,10,7,1,9,0,9,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0
Sun Prairie,1980,Wisconsin,WI,12731,WI01306,WI0130600,55,025,55025,117,26,91,93,24,18,71,8,71,4,11,7,20,16,17,5,3,3,1,0,0,0,2,0,0,1,2,1,0,0,0,3,6,2,3,2,0,0,1,0,1,0,0,0,1,2,0,0,1,1,1,0,0,26,0,0,0,90,1,0,0,6,0,6,6,0,0,6,0,6,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
University Of Wisconsin,1980,Wisconsin,WI,0,WI01308,WI0130800,55,025,55025,37,31,6,34,3,28,6,3,6,0,0,1,2,0,3,7,8,2,0,2,2,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,5,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Madison Town,1980,Wisconsin,WI,4863,WI01310,WI0131000,55,025,55025,88,63,25,66,22,46,18,17,18,2,3,3,1,7,4,7,4,5,3,1,0,1,10,5,2,1,2,0,2,0,3,1,1,3,0,0,0,2,2,1,1,3,0,0,5,0,2,0,0,1,0,0,0,38,25,0,0,19,6,0,0,8,2,6,8,0,2,6,0,6,0,0,1,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
De Forest,1980,Wisconsin,WI,1925,WI01367,WI0136700,55,025,55025,15,1,14,13,2,1,12,0,12,0,3,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
