agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
West Columbia,1981,South Carolina,SC,10640,SC03205,SC0320500,45,063,45063,20,19,1,20,0,19,1,0,1,0,0,0,1,0,0,1,3,0,1,0,0,3,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,1,0,0,0
Springdale,1981,South Carolina,SC,3061,SC03211,SC0321100,45,063,45063,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Swansea,1981,South Carolina,SC,884,SC03212,SC0321200,45,063,45063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia Metro Airport,1981,South Carolina,SC,0,SC03213,SC0321300,45,079,45079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick,1981,South Carolina,SC,6252,SC03300,SC0330000,45,065,45065,11,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0
Mccormick,1981,South Carolina,SC,1728,SC03301,SC0330100,45,065,45065,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Marion,1981,South Carolina,SC,21026,SC03400,SC0340000,45,067,45067,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Marion,1981,South Carolina,SC,7874,SC03401,SC0340100,45,067,45067,14,14,0,11,3,11,0,3,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,9,0,0,0,0,0,0
Mullins,1981,South Carolina,SC,6238,SC03402,SC0340200,45,067,45067,12,11,1,10,2,9,1,2,1,0,0,0,0,0,1,0,0,2,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0
Marlboro,1981,South Carolina,SC,20841,SC03500,SC0350000,45,069,45069,23,23,0,23,0,23,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,1,6,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0
Bennettsville,1981,South Carolina,SC,9134,SC03501,SC0350100,45,069,45069,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0
Mccoll,1981,South Carolina,SC,2759,SC03502,SC0350200,45,069,45069,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0
Newberry,1981,South Carolina,SC,19072,SC03600,SC0360000,45,071,45071,50,48,2,45,5,43,2,5,2,0,0,0,0,0,2,2,0,1,1,1,3,2,9,10,6,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,16,32,0,0,0,2,0,0
Newberry,1981,South Carolina,SC,10119,SC03601,SC0360100,45,071,45071,30,30,0,27,3,27,0,3,0,0,0,0,0,0,0,2,0,2,0,1,1,2,6,3,6,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0
Whitmire,1981,South Carolina,SC,2100,SC03602,SC0360200,45,071,45071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prosperity,1981,South Carolina,SC,699,SC03605,SC0360500,45,071,45071,5,5,0,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Oconee,1981,South Carolina,SC,34910,SC03700,SC0370000,45,073,45073,56,55,1,50,6,49,1,6,1,0,0,0,0,0,1,0,4,2,1,3,3,2,11,6,6,3,3,0,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,51,4,0,0,1,0,0,0
Seneca,1981,South Carolina,SC,7668,SC03701,SC0370100,45,073,45073,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
Walhalla,1981,South Carolina,SC,4105,SC03702,SC0370200,45,073,45073,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Westminster,1981,South Carolina,SC,3216,SC03703,SC0370300,45,073,45073,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Orangeburg,1981,South Carolina,SC,58615,SC03800,SC0380000,45,075,45075,61,57,4,57,4,53,4,4,4,0,0,1,1,0,2,5,4,2,0,4,1,3,10,9,7,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,21,36,0,0,2,2,0,0
Orangeburg,1981,South Carolina,SC,15067,SC03801,SC0380100,45,075,45075,13,10,3,12,1,9,3,1,3,0,0,1,1,0,1,1,0,1,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0
Eutawville,1981,South Carolina,SC,630,SC03806,SC0380600,45,075,45075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holly Hill,1981,South Carolina,SC,1787,SC03807,SC0380700,45,075,45075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pickens,1981,South Carolina,SC,49398,SC03900,SC0390000,45,077,45077,27,25,2,25,2,23,2,2,2,0,0,0,0,2,0,0,1,3,1,1,1,2,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,4,0,0,2,0,0,0
Central City,1981,South Carolina,SC,1918,SC03901,SC0390100,45,077,45077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clemson,1981,South Carolina,SC,8259,SC03902,SC0390200,45,077,45077,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0
Easley,1981,South Carolina,SC,14820,SC03903,SC0390300,45,077,45077,20,18,2,17,3,16,1,2,1,0,0,0,0,0,1,0,2,2,0,1,1,1,3,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,9,0,0,1,1,0,0
Liberty,1981,South Carolina,SC,3244,SC03904,SC0390400,45,077,45077,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Pickens,1981,South Carolina,SC,3319,SC03905,SC0390500,45,077,45077,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Clemson University,1981,South Carolina,SC,0,SC03906,SC0390600,45,077,45077,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Pickens State Police,1981,South Carolina,SC,0,SC039SP,SC039SP00,45,077,45077,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Richland,1981,South Carolina,SC,161340,SC04000,SC0400000,45,079,45079,230,203,27,205,25,184,21,19,21,0,1,5,0,6,9,6,13,11,9,12,10,7,26,44,15,12,10,4,2,2,1,0,0,0,1,3,2,0,2,1,0,0,1,1,2,6,5,1,0,0,0,0,0,69,133,0,1,8,19,0,0
Columbia,1981,South Carolina,SC,100318,SC04001,SC0400100,45,079,45079,259,243,16,218,41,206,12,37,12,0,0,3,4,2,3,4,10,11,9,7,21,13,36,35,24,14,5,5,8,1,3,0,0,0,1,2,1,2,1,2,1,1,2,1,8,9,4,1,3,1,0,1,0,49,194,0,0,2,14,0,0
Forest Acres,1981,South Carolina,SC,6119,SC04004,SC0400400,45,079,45079,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Univ Of South Carolina,1981,South Carolina,SC,0,SC04006,SC0400600,45,079,45079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saluda,1981,South Carolina,SC,12327,SC04100,SC0410000,45,081,45081,15,15,0,14,1,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8,0,0,0,0,0,0
Saluda,1981,South Carolina,SC,2790,SC04101,SC0410100,45,081,45081,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ridge Spring,1981,South Carolina,SC,1007,SC04102,SC0410200,45,081,45081,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Spartanburg,1981,South Carolina,SC,138269,SC04200,SC0420000,45,083,45083,316,304,12,273,43,264,9,40,9,0,0,0,1,0,8,7,13,11,11,13,7,8,62,38,32,23,11,10,15,3,0,0,0,0,1,0,2,1,2,1,1,2,1,4,5,5,7,6,3,0,2,0,0,215,89,0,0,6,6,0,0
Spartanburg,1981,South Carolina,SC,44942,SC04201,SC0420100,45,083,45083,62,61,1,54,8,53,1,8,1,0,0,0,0,1,0,1,4,1,3,3,4,2,12,7,6,4,1,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,0,0,0,0,0,23,38,0,0,0,1,0,0
Woodruff,1981,South Carolina,SC,5453,SC04202,SC0420200,45,083,45083,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Cowpens,1981,South Carolina,SC,2047,SC04207,SC0420700,45,083,45083,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Inman,1981,South Carolina,SC,1609,SC04209,SC0420900,45,083,45083,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Landrum,1981,South Carolina,SC,2125,SC04210,SC0421000,45,083,45083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacolet,1981,South Carolina,SC,1541,SC04212,SC0421200,45,083,45083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sumter,1981,South Carolina,SC,65054,SC04300,SC0430000,45,085,45085,59,57,2,52,7,50,2,7,2,0,0,1,0,1,0,1,5,0,3,0,3,4,14,8,4,4,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,21,36,0,0,1,1,0,0
Sumter,1981,South Carolina,SC,25505,SC04301,SC0430100,45,085,45085,27,23,4,26,1,22,4,1,4,0,1,1,0,0,2,1,0,0,2,2,0,2,6,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,19,0,0,0,4,0,0
Union,1981,South Carolina,SC,19017,SC04400,SC0440000,45,087,45087,26,24,2,23,3,21,2,3,2,0,0,1,0,1,0,0,0,3,1,1,0,0,8,1,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13,11,0,0,2,0,0,0
Union,1981,South Carolina,SC,10890,SC04401,SC0440100,45,087,45087,40,39,1,36,4,35,1,4,1,0,0,0,0,1,0,1,1,2,2,2,0,1,7,4,8,1,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,25,0,0,1,0,0,0
Jonesville,1981,South Carolina,SC,1222,SC04403,SC0440300,45,087,45087,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Williamsburg,1981,South Carolina,SC,33600,SC04500,SC0450000,45,089,45089,29,29,0,22,7,22,0,7,0,0,0,0,0,0,0,0,0,2,0,1,0,1,7,2,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,4,25,0,0,0,0,0,0
Hemingway,1981,South Carolina,SC,883,SC04501,SC0450100,45,089,45089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingstree,1981,South Carolina,SC,4231,SC04502,SC0450200,45,089,45089,5,4,1,5,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
York,1981,South Carolina,SC,58878,SC04600,SC0460000,45,091,45091,84,83,1,77,7,76,1,7,1,0,0,0,0,0,1,3,1,4,3,1,1,8,18,8,10,9,1,5,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,0,0,0,69,14,0,0,1,0,0,0
Clover,1981,South Carolina,SC,2796,SC04601,SC0460100,45,091,45091,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Fort Mill,1981,South Carolina,SC,4273,SC04602,SC0460200,45,091,45091,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rock Hill,1981,South Carolina,SC,36125,SC04603,SC0460300,45,091,45091,98,85,13,82,16,70,12,15,12,0,0,0,2,4,6,3,3,3,0,3,1,3,18,14,7,5,3,1,2,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,6,2,1,2,1,0,0,0,0,24,61,0,0,4,9,0,0
York,1981,South Carolina,SC,6548,SC04604,SC0460400,45,091,45091,20,20,0,18,2,18,0,2,0,0,0,0,0,0,0,1,3,1,6,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,5,0,0,0,0,0,0
Abbeville,1982,South Carolina,SC,12736,SC00100,SC0010000,45,001,45001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Abbeville,1982,South Carolina,SC,6153,SC00101,SC0010100,45,001,45001,25,24,1,21,4,21,0,3,0,0,0,0,0,0,0,0,2,1,0,3,0,1,8,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,19,0,0,0,1,0,0
Calhoun Falls,1982,South Carolina,SC,2585,SC00102,SC0010200,45,001,45001,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Aiken,1982,South Carolina,SC,76402,SC00200,SC0020000,45,003,45003,84,82,2,79,5,77,2,5,2,0,0,0,0,0,2,5,1,4,3,6,3,5,14,16,7,3,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,61,21,0,0,2,0,0,0
Aiken,1982,South Carolina,SC,15445,SC00201,SC0020100,45,003,45003,21,19,2,20,1,18,2,1,2,0,0,1,1,0,0,0,0,0,2,2,1,0,4,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,14,0,0,1,1,0,0
North Augusta,1982,South Carolina,SC,14059,SC00203,SC0020300,45,003,45003,10,10,0,8,2,8,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0
New Ellenton,1982,South Carolina,SC,2694,SC00206,SC0020600,45,003,45003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wagener,1982,South Carolina,SC,923,SC00208,SC0020800,45,003,45003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allendale,1982,South Carolina,SC,4418,SC00300,SC0030000,45,005,45005,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0
Allendale,1982,South Carolina,SC,4559,SC00301,SC0030100,45,005,45005,19,16,3,17,2,14,3,2,3,0,0,0,0,0,3,0,0,0,0,1,0,0,2,4,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,13,0,0,0,3,0,0
Fairfax,1982,South Carolina,SC,2123,SC00302,SC0030200,45,005,45005,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Anderson,1982,South Carolina,SC,88540,SC00400,SC0040000,45,007,45007,55,55,0,50,5,50,0,5,0,0,0,0,0,0,0,0,3,5,4,2,1,3,11,7,2,5,3,1,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,42,13,0,0,0,0,0,0
Anderson,1982,South Carolina,SC,29076,SC00401,SC0040100,45,007,45007,28,27,1,21,7,20,1,7,1,0,0,0,0,0,1,2,3,1,1,0,1,0,3,2,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,2,8,19,0,0,1,0,0,0
Belton,1982,South Carolina,SC,5522,SC00402,SC0040200,45,007,45007,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Honea Path,1982,South Carolina,SC,4234,SC00403,SC0040300,45,007,45007,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Pendelton,1982,South Carolina,SC,3247,SC00404,SC0040400,45,007,45007,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Williamston,1982,South Carolina,SC,4493,SC00405,SC0040500,45,007,45007,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Iva,1982,South Carolina,SC,1408,SC00406,SC0040600,45,007,45007,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bamberg,1982,South Carolina,SC,10507,SC00500,SC0050000,45,009,45009,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
Bamberg,1982,South Carolina,SC,3797,SC00501,SC0050100,45,009,45009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Denmark,1982,South Carolina,SC,4325,SC00502,SC0050200,45,009,45009,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Barnwell,1982,South Carolina,SC,8608,SC00600,SC0060000,45,011,45011,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Barnwell,1982,South Carolina,SC,5807,SC00601,SC0060100,45,011,45011,6,3,3,6,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
