agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Centerville,1984,Utah,UT,9351,UT00604,UT0060400,49,011,49011,local police department,"cities 2,500-9,999",mountain,suburban,53,18,35,41,12,12,26,6,26,3,5,10,3,3,5,0,6,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,18,0,0,0,35,0,0,0,6,0,6,6,0,0,6,0,6,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Farmington,1984,Utah,UT,6045,UT00605,UT0060500,49,011,49011,local police department,"cities 2,500-9,999",mountain,suburban,14,5,9,13,1,5,8,0,8,0,0,0,3,2,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaysville,1984,Utah,UT,11520,UT00606,UT0060600,49,011,49011,local police department,"cities 10,000-24,999",mountain,suburban,62,25,37,51,11,18,33,7,33,0,5,12,2,4,10,4,0,1,3,0,0,2,5,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,25,0,0,0,37,0,0,0,5,0,5,4,1,0,4,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
North Salt Lake,1984,Utah,UT,6260,UT00607,UT0060700,49,011,49011,local police department,"cities 2,500-9,999",mountain,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,4,3,1,0,3,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Sunset,1984,Utah,UT,6069,UT00608,UT0060800,49,011,49011,local police department,"cities 2,500-9,999",mountain,suburban,39,7,32,30,9,4,22,3,22,4,4,7,3,5,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,31,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
West Bountiful,1984,Utah,UT,4177,UT00609,UT0060900,49,011,49011,local police department,"cities 2,500-9,999",mountain,suburban,2,0,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,3,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Woods Cross,1984,Utah,UT,4987,UT00610,UT0061000,49,011,49011,local police department,"cities 2,500-9,999",mountain,suburban,46,20,26,39,7,13,25,7,25,1,0,4,6,5,10,3,2,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,18,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,1984,Utah,UT,7216,UT00611,UT0061100,49,011,49011,local police department,"cities 2,500-9,999",mountain,suburban,35,4,31,29,6,1,26,3,26,2,1,7,1,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,30,0,0,1,6,3,3,6,0,3,3,0,3,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Syracuse,1984,Utah,UT,4423,UT00612,UT0061200,49,011,49011,local police department,"cities 2,500-9,999",mountain,suburban,20,1,19,17,3,1,12,0,12,4,8,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,0,0,3,1,2,3,0,1,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Duchesne,1984,Utah,UT,8258,UT00700,UT0070000,49,013,49013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,24,11,13,22,2,9,10,2,10,3,3,2,0,3,2,1,0,1,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,13,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Roosevelt,1984,Utah,UT,4637,UT00702,UT0070200,49,013,49013,local police department,"cities 2,500-9,999",mountain,non-suburban,87,51,36,73,14,47,21,4,21,5,0,3,1,8,9,6,2,0,1,2,2,2,13,8,3,2,2,3,1,0,0,0,0,4,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,28,0,0,23,30,0,0,6,16,8,8,16,0,8,8,0,8,0,0,1,3,3,1,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,0,1
Emery,1984,Utah,UT,14258,UT00800,UT0080000,49,015,49015,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,59,30,29,43,16,25,14,5,14,4,1,6,0,6,1,1,1,2,1,2,0,2,10,3,1,1,0,1,0,0,0,4,2,1,0,2,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,30,0,0,0,29,0,0,0,11,5,6,11,0,5,6,0,6,0,0,0,3,3,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0
Garfield,1984,Utah,UT,4160,UT00900,UT0090000,49,017,49017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,3,3,6,0,3,3,0,3,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Grand,1984,Utah,UT,3094,UT01000,UT0100000,49,019,49019,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,22,16,6,21,1,15,6,1,6,0,2,0,2,2,0,0,1,0,0,0,1,2,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,6,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Moab,1984,Utah,UT,5542,UT01001,UT0100100,49,019,49019,local police department,"cities 2,500-9,999",mountain,non-suburban,64,15,49,48,16,11,29,4,29,8,10,11,1,4,3,2,2,0,3,1,0,0,1,1,0,0,0,0,0,1,0,2,4,0,3,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,47,0,1,1,10,4,6,8,2,4,4,0,4,0,1,1,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Iron County,1984,Utah,UT,5188,UT01100,UT0110000,49,021,49021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,10,5,5,10,0,5,5,0,5,0,0,2,0,3,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Cedar City,1984,Utah,UT,12380,UT01101,UT0110100,49,021,49021,local police department,"cities 10,000-24,999",mountain,non-suburban,111,59,52,78,33,39,39,20,39,0,3,13,6,6,11,5,2,0,2,3,2,2,10,4,6,2,0,0,1,0,0,1,4,4,1,3,0,2,0,3,1,1,0,1,4,4,0,1,1,1,0,1,0,52,2,0,5,46,0,0,6,2,0,2,2,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Parowan,1984,Utah,UT,2013,UT01103,UT0110300,49,021,49021,local police department,"cities under 2,500",mountain,non-suburban,4,1,3,4,0,1,3,0,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juab,1984,Utah,UT,2458,UT01200,UT0120000,49,023,49023,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,10,4,6,8,2,3,5,1,5,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Nephi,1984,Utah,UT,3614,UT01201,UT0120100,49,023,49023,local police department,"cities 2,500-9,999",mountain,non-suburban,34,11,23,22,12,9,11,2,11,2,6,1,1,1,2,2,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,23,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kane,1984,Utah,UT,2016,UT01300,UT0130000,49,025,49025,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kanab,1984,Utah,UT,2511,UT01302,UT0130200,49,025,49025,local police department,"cities 2,500-9,999",mountain,non-suburban,22,7,15,19,3,7,11,0,11,1,2,3,1,1,4,1,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,15,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Millard,1984,Utah,UT,8598,UT01400,UT0140000,49,027,49027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,41,20,21,30,11,12,15,8,15,3,5,3,1,4,2,1,0,1,2,0,1,0,3,2,1,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0,19,1,0,0,19,0,0,2,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,0,3,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Delta,1984,Utah,UT,2416,UT01401,UT0140100,49,027,49027,local police department,"cities under 2,500",mountain,non-suburban,27,4,23,24,3,3,13,1,13,8,6,4,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,7,7,0,6,1,6,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Morgan,1984,Utah,UT,5333,UT01500,UT0150000,49,029,49029,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,5,3,2,3,2,1,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piute,1984,Utah,UT,1437,UT01600,UT0160000,49,031,49031,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,2,3,1,1,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Rich,1984,Utah,UT,2673,UT01700,UT0170000,49,033,49033,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,0,3,3,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salt Lake,1984,Utah,UT,274174,UT01800,UT0180000,49,035,49035,local police department,"msa cnty 100,000 or over",mountain,suburban,1877,607,1270,1457,420,435,939,172,939,83,135,336,173,156,139,76,35,44,24,30,20,24,52,48,23,14,14,9,5,7,10,24,29,79,55,41,20,3,9,4,5,9,2,7,30,28,23,17,8,6,10,7,4,580,17,0,10,1239,27,0,4,139,30,109,124,15,29,95,1,95,0,3,30,24,26,12,10,7,3,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,108,1,0,0
Midvale,1984,Utah,UT,11536,UT01801,UT0180100,49,035,49035,local police department,"cities 10,000-24,999",mountain,suburban,101,49,52,65,36,32,30,17,30,3,5,13,6,1,5,0,2,4,0,3,1,2,8,4,3,3,0,2,0,0,0,3,5,2,3,1,5,3,2,2,2,0,0,0,2,0,1,4,0,0,1,0,0,48,0,1,0,51,1,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Murray,1984,Utah,UT,28370,UT01802,UT0180200,49,035,49035,local police department,"cities 25,000-49,999",mountain,suburban,805,444,361,472,333,269,186,175,186,17,28,53,36,37,32,36,22,16,5,9,14,19,47,22,19,20,13,6,8,6,7,5,17,52,24,36,24,15,11,14,4,5,8,7,29,15,11,11,13,6,9,6,11,421,8,14,1,345,7,8,1,32,15,17,31,1,15,16,0,16,0,0,5,5,6,0,1,0,0,1,1,1,0,0,3,2,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,17,0,0,0
Salt Lake City,1984,Utah,UT,173136,UT01803,UT0180300,49,035,49035,local police department,"cities 100,000-249,999",mountain,non-suburban,3157,2142,1015,2274,883,1561,646,581,646,67,98,186,124,123,115,108,100,79,97,67,70,58,286,225,142,108,55,49,46,33,38,20,43,85,58,49,47,44,34,34,43,23,30,25,103,71,47,37,22,22,18,9,19,1926,117,38,61,875,83,23,34,219,105,114,201,18,101,100,4,100,0,3,31,25,25,16,26,10,14,5,2,3,7,13,9,4,2,2,3,1,0,0,0,1,6,4,1,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,90,6,2,7,109,3,1,1
South Salt Lake,1984,Utah,UT,11888,UT01804,UT0180400,49,035,49035,local police department,"cities 10,000-24,999",mountain,suburban,208,140,68,164,44,108,46,32,46,10,7,11,14,11,3,5,15,8,8,12,4,4,14,19,4,4,2,1,1,1,6,3,3,0,2,0,4,0,2,2,2,0,1,3,5,4,4,2,0,2,2,0,3,131,0,4,5,66,0,1,1,11,7,4,11,0,7,4,0,4,0,0,3,0,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,0,0,0
Sandy,1984,Utah,UT,60184,UT01805,UT0180500,49,035,49035,local police department,"cities 50,000-99,999",mountain,suburban,677,153,524,531,146,112,376,41,376,43,95,123,62,52,44,16,13,8,9,9,3,2,19,12,11,2,1,4,0,2,1,4,24,29,21,15,12,5,2,3,0,0,2,2,5,8,6,3,3,1,1,0,0,150,1,2,0,515,0,3,6,24,5,19,21,3,5,16,0,16,0,0,6,2,4,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0
West Jordan,1984,Utah,UT,34347,UT01806,UT0180600,49,035,49035,local police department,"cities 25,000-49,999",mountain,suburban,429,111,318,301,128,64,185,47,185,52,46,85,17,23,14,15,13,7,2,1,1,2,7,3,3,3,1,2,2,1,1,18,13,21,14,5,10,3,4,2,0,1,0,2,9,6,7,8,1,0,1,1,2,100,10,0,1,316,1,0,1,5,0,5,5,0,0,5,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
University Of Utah,1984,Utah,UT,0,UT01807,UT0180700,49,035,49035,special jurisdiction,"cities under 2,500",mountain,suburban,28,22,6,25,3,19,6,3,6,0,0,3,1,0,2,1,2,1,2,1,1,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,21,0,0,1,6,0,0,0,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Draper,1984,Utah,UT,6037,UT01812,UT0181200,49,035,49035,local police department,"cities 2,500-9,999",mountain,suburban,7,4,3,6,1,4,2,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
South Jordan,1984,Utah,UT,9356,UT01818,UT0181800,49,035,49035,local police department,"cities 2,500-9,999",mountain,suburban,16,5,11,15,1,5,10,0,10,0,2,0,1,3,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Bluffdale,1984,Utah,UT,1723,UT01819,UT0181900,49,035,49035,local police department,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Tech Coll Salt Lake,1984,Utah,UT,0,UT01823,UT0182300,49,035,49035,special jurisdiction,"cities under 2,500",mountain,suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Sec Dept,1984,Utah,UT,0,UT01824,UT0182400,49,035,49035,special jurisdiction,"cities under 2,500",mountain,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
