agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Md Port Adm Balto County,1988,Maryland,MD,0,MD00303,MD0030300,24,005,24005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Univ Of Md-balti County,1988,Maryland,MD,0,MD00304,MD0030400,24,510,24510,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Towson State University,1988,Maryland,MD,0,MD00305,MD0030500,24,005,24005,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Md Toll Facilities Polic,1988,Maryland,MD,0,MD00401,MD0040100,24,510,24510,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0
Univ Of Md-balti City,1988,Maryland,MD,0,MD00402,MD0040200,24,510,24510,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Md Port Adm Balto City,1988,Maryland,MD,0,MD00403,MD0040300,24,510,24510,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Morgan State University,1988,Maryland,MD,0,MD00404,MD0040400,24,510,24510,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Baltimore City Sheriff,1988,Maryland,MD,0,MD00406,MD0040600,24,510,24510,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
University Of Baltimore,1988,Maryland,MD,0,MD00407,MD0040700,24,510,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Marshall Balto,1988,Maryland,MD,0,MD00408,MD0040800,24,005,24005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvert,1988,Maryland,MD,44777,MD00500,MD0050000,24,009,24009,12,12,0,11,1,11,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,0,0,0,0,0,0
North Beach,1988,Maryland,MD,2844,MD00502,MD0050200,24,009,24009,7,6,1,7,0,6,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Caroline,1988,Maryland,MD,18001,MD00600,MD0060000,24,011,24011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denton,1988,Maryland,MD,2077,MD00601,MD0060100,24,011,24011,39,36,3,30,9,27,3,9,3,0,0,1,1,0,1,1,1,1,0,0,1,3,6,7,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,3,0,0,0,7,29,0,0,2,1,0,0
Federalsburg,1988,Maryland,MD,2065,MD00602,MD0060200,24,011,24011,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Greensboro,1988,Maryland,MD,1423,MD00603,MD0060300,24,011,24011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston,1988,Maryland,MD,537,MD00604,MD0060400,24,011,24011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgely,1988,Maryland,MD,1023,MD00605,MD0060500,24,011,24011,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Carroll,1988,Maryland,MD,0,MD00700,MD0070000,24,013,24013,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Hampstead,1988,Maryland,MD,1545,MD00701,MD0070100,24,013,24013,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Manchester,1988,Maryland,MD,2366,MD00702,MD0070200,24,013,24013,4,1,3,3,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
Sykesville,1988,Maryland,MD,2195,MD00705,MD0070500,24,013,24013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taneytown,1988,Maryland,MD,3154,MD00706,MD0070600,24,013,24013,11,8,3,10,1,7,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0
Westminster,1988,Maryland,MD,10899,MD00708,MD0070800,24,013,24013,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Springfield Hospital Ctr,1988,Maryland,MD,0,MD00710,MD0071000,24,013,24013,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Cecil,1988,Maryland,MD,58333,MD00800,MD0080000,24,015,24015,18,18,0,17,1,17,0,1,0,0,0,0,0,0,0,0,2,0,2,0,3,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0
Elkton,1988,Maryland,MD,7538,MD00804,MD0080400,24,015,24015,11,10,1,11,0,10,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0
North East,1988,Maryland,MD,1795,MD00805,MD0080500,24,015,24015,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Port Deposit,1988,Maryland,MD,704,MD00806,MD0080600,24,015,24015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rising Sun,1988,Maryland,MD,1469,MD00807,MD0080700,24,015,24015,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Charles,1988,Maryland,MD,92366,MD00900,MD0090000,24,017,24017,128,118,10,111,17,103,8,15,8,0,0,2,0,4,2,8,3,3,3,2,5,5,20,21,6,12,2,5,2,3,3,0,0,1,0,0,1,1,0,0,1,0,1,1,6,2,1,1,0,1,0,0,0,63,54,0,1,6,4,0,0
La Plata,1988,Maryland,MD,3490,MD00901,MD0090100,24,017,24017,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dorchester,1988,Maryland,MD,17430,MD01000,MD0100000,24,019,24019,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0
Cambridge,1988,Maryland,MD,11337,MD01001,MD0100100,24,019,24019,59,50,9,51,8,42,9,8,9,0,2,4,2,0,1,0,1,3,3,1,0,2,4,4,11,5,0,3,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,0,0,0,1,0,12,38,0,0,3,6,0,0
Hurlock,1988,Maryland,MD,1854,MD01003,MD0100300,24,019,24019,3,1,2,2,1,0,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
Frederick,1988,Maryland,MD,95479,MD01100,MD0110000,24,021,24021,18,15,3,16,2,13,3,2,3,0,0,0,0,1,2,0,1,0,0,0,2,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0
Brunswick,1988,Maryland,MD,5431,MD01101,MD0110100,24,021,24021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick,1988,Maryland,MD,36063,MD01103,MD0110300,24,021,24021,117,101,16,108,9,92,16,9,16,0,2,7,0,5,2,5,1,7,4,12,1,3,23,19,4,6,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,1,1,0,0,1,0,56,45,0,0,9,7,0,0
Thurmont,1988,Maryland,MD,3329,MD01104,MD0110400,24,021,24021,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Garrett,1988,Maryland,MD,25261,MD01200,MD0120000,24,023,24023,25,24,1,22,3,21,1,3,1,0,0,0,1,0,0,1,0,2,1,2,0,0,5,3,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,0,0,0,1,0,0,0
Oakland,1988,Maryland,MD,1775,MD01202,MD0120200,24,023,24023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harford,1988,Maryland,MD,136900,MD01300,MD0130000,24,025,24025,108,81,27,87,21,64,21,17,21,2,3,2,6,6,4,2,1,0,5,3,3,5,15,17,6,4,1,2,0,0,0,0,0,1,0,2,1,0,0,1,0,2,0,3,4,3,2,1,1,0,0,0,0,65,16,0,0,21,6,0,0
Aberdeen,1988,Maryland,MD,12637,MD01301,MD0130100,24,025,24025,86,57,29,66,20,47,15,10,15,4,5,7,2,1,0,3,0,4,1,3,0,7,6,7,6,4,3,2,1,0,0,2,0,1,3,1,3,0,0,0,1,0,2,0,2,3,1,0,0,0,0,1,0,39,17,1,0,19,10,0,0
Bel Air,1988,Maryland,MD,9028,MD01302,MD0130200,24,025,24025,6,5,1,6,0,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Havre De Grace,1988,Maryland,MD,9081,MD01303,MD0130300,24,025,24025,9,5,4,9,0,5,4,0,4,0,0,2,0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0
Howard,1988,Maryland,MD,160989,MD01401,MD0140100,24,027,24027,69,56,13,59,10,47,12,9,12,0,0,2,1,4,5,3,3,2,0,2,2,2,9,11,4,2,4,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,1,0,1,0,0,2,0,0,35,21,0,0,8,5,0,0
Kent,1988,Maryland,MD,12485,MD01500,MD0150000,24,029,24029,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chestertown,1988,Maryland,MD,3256,MD01502,MD0150200,24,029,24029,8,6,2,6,2,5,1,1,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0
Rock Hall,1988,Maryland,MD,1669,MD01504,MD0150400,24,029,24029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montgomery,1988,Maryland,MD,0,MD01600,MD0160000,24,031,24031,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Md Nat'l Capital Park,1988,Maryland,MD,0,MD01603,MD0160300,24,031,24031,8,7,1,8,0,7,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0
Montgomery,1988,Maryland,MD,691815,MD01604,MD0160400,24,031,24031,237,192,45,215,22,172,43,20,43,0,1,8,16,10,8,11,11,11,8,7,8,4,38,30,18,13,4,3,4,0,2,0,0,0,0,1,1,2,0,2,0,0,0,2,7,2,4,0,0,0,0,0,1,96,90,6,0,23,20,2,0
Takoma Park Montgomery,1988,Maryland,MD,10720,MD01606,MD0160600,24,031,24031,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Prince Georges,1988,Maryland,MD,0,MD01700,MD0170000,24,033,24033,155,155,0,142,13,142,0,13,0,0,0,0,0,0,0,4,6,4,4,10,7,10,29,25,17,9,7,2,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2,4,5,1,0,0,0,0,0,0,40,115,0,0,0,0,0,0
Berwyn Heights,1988,Maryland,MD,2940,MD01701,MD0170100,24,033,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bladensburg,1988,Maryland,MD,7922,MD01702,MD0170200,24,033,24033,20,16,4,16,4,12,3,4,3,1,0,0,1,2,0,1,0,0,1,0,1,1,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,6,10,0,0,1,3,0,0
Capitol Heights,1988,Maryland,MD,3858,MD01704,MD0170400,24,033,24033,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cheverly,1988,Maryland,MD,5767,MD01705,MD0170500,24,033,24033,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Cottage City,1988,Maryland,MD,1114,MD01708,MD0170800,24,033,24033,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
District Heights,1988,Maryland,MD,6953,MD01709,MD0170900,24,033,24033,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Edmonston,1988,Maryland,MD,1063,MD01710,MD0171000,24,033,24033,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
Forest Heights,1988,Maryland,MD,2940,MD01712,MD0171200,24,033,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenarden,1988,Maryland,MD,4539,MD01713,MD0171300,24,033,24033,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Greenbelt,1988,Maryland,MD,16609,MD01714,MD0171400,24,033,24033,12,11,1,12,0,11,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0
Hyattsville,1988,Maryland,MD,11832,MD01715,MD0171500,24,033,24033,6,4,2,3,3,1,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0
Landover Hills,1988,Maryland,MD,1341,MD01716,MD0171600,24,033,24033,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Laurel,1988,Maryland,MD,12576,MD01717,MD0171700,24,033,24033,20,20,0,19,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0
Morningside,1988,Maryland,MD,1289,MD01718,MD0171800,24,033,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Rainier,1988,Maryland,MD,7696,MD01719,MD0171900,24,033,24033,27,26,1,23,4,22,1,4,1,0,0,0,0,0,1,0,0,1,2,2,1,0,8,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,9,17,0,0,0,1,0,0
Prince Georges Police De,1988,Maryland,MD,598855,MD01721,MD0172100,24,033,24033,592,447,145,536,56,405,131,42,131,0,9,27,15,32,48,31,24,24,20,22,21,13,102,66,36,18,13,12,2,1,0,0,2,3,2,4,3,1,2,2,4,2,5,3,10,5,5,1,1,0,1,0,0,108,335,3,1,23,122,0,0
Riverdale,1988,Maryland,MD,5076,MD01722,MD0172200,24,033,24033,8,6,2,7,1,5,2,1,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0
Univ Of Md-college Park,1988,Maryland,MD,0,MD01725,MD0172500,24,033,24033,9,8,1,8,1,7,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,1,0,0
Md Natl Capital Park,1988,Maryland,MD,0,MD01727,MD0172700,24,033,24033,3,1,2,3,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Bowie State College,1988,Maryland,MD,0,MD01728,MD0172800,24,033,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Takoma Park Prince Geo,1988,Maryland,MD,4343,MD01729,MD0172900,24,031,24031,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Queen Annes,1988,Maryland,MD,29731,MD01800,MD0180000,24,035,24035,8,7,1,8,0,7,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0
Centreville,1988,Maryland,MD,2016,MD01801,MD0180100,24,035,24035,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Saint Marys,1988,Maryland,MD,71380,MD01900,MD0190000,24,037,24037,109,92,17,94,15,79,15,13,15,0,2,5,4,1,3,3,6,5,3,6,10,4,16,13,2,6,1,2,1,1,0,0,1,0,0,0,1,1,0,1,0,2,1,1,4,2,1,0,0,0,0,0,0,50,41,0,1,9,8,0,0
Somerset,1988,Maryland,MD,15396,MD02000,MD0200000,24,039,24039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crisfield,1988,Maryland,MD,2928,MD02001,MD0200100,24,039,24039,13,13,0,13,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0
Princess Anne,1988,Maryland,MD,1646,MD02002,MD0200200,24,039,24039,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Univ Of Md-eastern Shore,1988,Maryland,MD,0,MD02003,MD0200300,24,039,24039,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
