agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Iberville,1993,Louisiana,LA,23721,LA02400,LA0240000,22,047,22047,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plaquemine,1993,Louisiana,LA,7467,LA02402,LA0240200,22,047,22047,local police department,"cities 2,500-9,999",west south central,non-suburban,49,43,6,48,1,42,6,1,6,0,0,1,2,0,3,3,6,0,3,1,1,1,9,9,5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0,0,1,5,0,0
Jackson,1993,Louisiana,LA,11421,LA02500,LA0250000,22,049,22049,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,17,17,0,13,4,13,0,4,0,0,0,0,0,0,0,0,0,3,2,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,12,5,0,0,0,0,0,0
Jonesboro,1993,Louisiana,LA,4174,LA02501,LA0250100,22,049,22049,local police department,"cities 2,500-9,999",west south central,non-suburban,14,11,3,10,4,7,3,4,3,0,0,1,0,0,2,0,1,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3,8,0,0,1,2,0,0
Jefferson Parish,1993,Louisiana,LA,345765,LA02600,LA0260000,22,051,22051,sheriffs office,"msa cnty 100,000 or over",west south central,suburban,479,380,99,435,44,342,91,38,91,2,14,23,17,21,16,30,20,19,14,14,12,14,68,74,50,11,12,4,0,0,0,0,0,1,1,0,4,5,1,1,0,0,3,0,10,9,6,3,0,0,0,0,0,227,152,0,1,58,36,0,5
Gretna,1993,Louisiana,LA,17566,LA02601,LA0260100,22,051,22051,local police department,"cities 10,000-24,999",west south central,suburban,86,69,17,79,7,64,14,5,14,1,5,2,1,3,3,2,2,2,1,3,3,1,16,14,7,8,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,20,49,0,0,7,9,0,1
Harahan,1993,Louisiana,LA,10331,LA02602,LA0260200,22,051,22051,local police department,"cities 10,000-24,999",west south central,suburban,4,2,2,4,0,2,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
Kenner,1993,Louisiana,LA,74012,LA02603,LA0260300,22,051,22051,local police department,"cities 50,000-99,999",west south central,suburban,118,101,17,115,3,100,14,1,14,1,0,2,2,2,8,7,10,1,4,4,3,3,47,10,5,3,1,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,32,0,0,9,7,1,0
Westwego,1993,Louisiana,LA,11773,LA02604,LA0260400,22,051,22051,local police department,"cities 10,000-24,999",west south central,suburban,11,7,4,10,1,6,4,1,4,0,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,3,1,0,0
Jefferson Davis,1993,Louisiana,LA,16491,LA02700,LA0270000,22,053,22053,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Jennings,1993,Louisiana,LA,11408,LA02702,LA0270200,22,053,22053,local police department,"cities 10,000-24,999",west south central,non-suburban,44,16,28,39,5,15,22,1,22,2,1,4,9,7,1,2,2,0,0,0,1,2,3,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,9,0,0,18,10,0,0
Welsh,1993,Louisiana,LA,3241,LA02704,LA0270400,22,053,22053,local police department,"cities 2,500-9,999",west south central,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Lafayette,1993,Louisiana,LA,74227,LA02800,LA0280000,22,055,22055,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,133,94,39,123,10,85,37,9,37,1,2,13,9,10,3,14,6,4,3,4,8,1,21,11,11,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,3,1,0,0,0,0,0,0,62,31,1,0,22,17,0,0
Lafayette,1993,Louisiana,LA,97726,LA02803,LA0280300,22,055,22055,local police department,"cities 50,000-99,999",west south central,non-suburban,256,186,70,248,8,181,67,5,67,0,12,16,8,13,18,12,18,6,5,11,11,10,41,25,20,14,3,1,2,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,59,119,0,8,42,27,0,1
Lafourche,1993,Louisiana,LA,68224,LA02900,LA0290000,22,057,22057,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,34,12,22,34,0,12,22,0,22,0,5,7,4,1,5,2,1,1,1,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,17,5,0,0
Golden Meadow,1993,Louisiana,LA,2028,LA02901,LA0290100,22,057,22057,local police department,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lockport,1993,Louisiana,LA,2616,LA02903,LA0290300,22,057,22057,local police department,"cities 2,500-9,999",west south central,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
La Salle,1993,Louisiana,LA,11159,LA03000,LA0300000,22,059,22059,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jena,1993,Louisiana,LA,2605,LA03001,LA0300100,22,059,22059,local police department,"cities 2,500-9,999",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,1993,Louisiana,LA,15854,LA03100,LA0310000,22,061,22061,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,20,20,0,20,0,20,0,0,0,0,0,0,0,0,0,3,2,2,2,1,1,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0
Ruston,1993,Louisiana,LA,20428,LA03102,LA0310200,22,061,22061,local police department,"cities 10,000-24,999",west south central,non-suburban,35,20,15,34,1,20,14,0,14,0,1,5,3,4,1,1,2,4,5,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,1,14,0,0
Grambling State Univ,1993,Louisiana,LA,0,LA03106,LA0310600,22,061,22061,special jurisdiction,"cities under 2,500",west south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Louisiana Tech. Univ.,1993,Louisiana,LA,0,LA03107,LA0310700,22,061,22061,special jurisdiction,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston,1993,Louisiana,LA,65392,LA03200,LA0320000,22,063,22063,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,161,112,49,142,19,98,44,14,44,0,3,11,10,19,1,28,7,6,5,6,5,7,10,10,10,2,1,0,0,1,0,0,2,1,2,0,0,3,1,1,0,1,0,0,1,4,3,0,0,0,0,0,0,101,11,0,0,43,6,0,0
Morehouse,1993,Louisiana,LA,17294,LA03400,LA0340000,22,067,22067,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,29,13,16,29,0,13,16,0,16,0,1,2,3,10,0,0,1,0,0,2,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,3,13,0,0
Bastrop,1993,Louisiana,LA,14085,LA03401,LA0340100,22,067,22067,local police department,"cities 10,000-24,999",west south central,non-suburban,53,22,31,45,8,21,23,1,23,1,2,6,4,6,5,3,3,2,2,0,0,1,4,0,1,4,0,1,0,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,4,27,0,0
Natchitoches,1993,Louisiana,LA,20232,LA03500,LA0350000,22,069,22069,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,57,57,0,57,0,57,0,0,0,0,0,0,0,0,0,9,5,3,6,8,4,6,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,0,0,0,0,0,0
Natchitoches,1993,Louisiana,LA,16566,LA03501,LA0350100,22,069,22069,local police department,"cities 10,000-24,999",west south central,non-suburban,98,86,12,95,3,84,10,2,10,1,3,5,1,0,1,11,3,1,1,11,3,8,13,11,15,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,76,0,0,3,9,0,0
Ouachita,1993,Louisiana,LA,74138,LA03700,LA0370000,22,073,22073,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,221,163,58,201,20,147,54,16,54,0,5,5,8,11,25,14,12,10,21,8,8,8,28,14,17,5,1,1,0,0,0,0,0,0,0,3,1,0,0,1,2,1,1,2,6,2,1,0,0,0,0,0,0,82,81,0,0,30,28,0,0
Monroe,1993,Louisiana,LA,56384,LA03701,LA0370100,22,073,22073,local police department,"cities 50,000-99,999",west south central,non-suburban,6,0,6,6,0,0,6,0,6,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
West Monroe,1993,Louisiana,LA,14929,LA03702,LA0370200,22,073,22073,local police department,"cities 10,000-24,999",west south central,suburban,57,41,16,52,5,38,14,3,14,0,0,3,2,3,6,1,1,1,0,8,1,0,12,3,3,0,0,8,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,34,7,0,0,13,3,0,0
Northeast Louisiana Univ,1993,Louisiana,LA,0,LA03704,LA0370400,22,073,22073,special jurisdiction,"cities under 2,500",west south central,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Plaquemines,1993,Louisiana,LA,25973,LA03800,LA0380000,22,075,22075,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pointe Coupee,1993,Louisiana,LA,17422,LA03900,LA0390000,22,077,22077,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Rapides,1993,Louisiana,LA,65499,LA04000,LA0400000,22,079,22079,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,40,14,26,36,4,13,23,1,23,0,0,1,11,7,4,1,0,0,0,0,1,0,4,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,0,0,15,11,0,0
Alexandria,1993,Louisiana,LA,49133,LA04001,LA0400100,22,079,22079,local police department,"cities 25,000-49,999",west south central,non-suburban,93,66,27,92,1,65,26,1,26,1,3,13,4,3,3,7,2,1,3,2,1,1,17,14,10,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,50,0,0,6,21,0,0
Pineville,1993,Louisiana,LA,12215,LA04002,LA0400200,22,079,22079,local police department,"cities 10,000-24,999",west south central,suburban,32,24,8,27,5,19,7,5,7,1,2,2,0,1,2,3,1,1,1,2,1,3,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,18,6,0,0,2,6,0,0
Ball,1993,Louisiana,LA,3357,LA04010,LA0401000,22,079,22079,local police department,"cities 2,500-9,999",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabine,1993,Louisiana,LA,17983,LA04300,LA0430000,22,085,22085,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,27,12,15,26,1,11,15,1,15,0,1,2,7,4,1,2,0,0,1,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,0,0,13,2,0,0
Many,1993,Louisiana,LA,3245,LA04301,LA0430100,22,085,22085,local police department,"cities 2,500-9,999",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Charles,1993,Louisiana,LA,44537,LA04500,LA0450000,22,089,22089,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,69,46,23,62,7,40,22,6,22,0,1,11,3,3,4,2,2,1,1,0,1,2,13,8,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,0,17,29,0,0,11,12,0,0
Saint James,1993,Louisiana,LA,20830,LA04700,LA0470000,22,093,22093,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Saint John The Baptist,1993,Louisiana,LA,41333,LA04800,LA0480000,22,095,22095,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0
Saint Landry,1993,Louisiana,LA,52022,LA04900,LA0490000,22,097,22097,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,92,45,47,85,7,38,47,7,47,0,2,17,7,6,15,6,8,4,0,4,1,0,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,9,36,0,0,0,47,0,0
Eunice,1993,Louisiana,LA,11264,LA04901,LA0490100,22,097,22097,local police department,"cities 10,000-24,999",west south central,suburban,29,9,20,29,0,9,20,0,20,0,1,3,8,6,2,1,1,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,15,0,0
Opelousas,1993,Louisiana,LA,18274,LA04902,LA0490200,22,097,22097,local police department,"cities 10,000-24,999",west south central,suburban,9,6,3,9,0,6,3,0,3,0,0,0,2,1,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0
Saint Martin,1993,Louisiana,LA,28902,LA05000,LA0500000,22,099,22099,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,20,17,3,20,0,17,3,0,3,0,0,0,0,0,3,2,2,0,0,1,1,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,3,0,0,0
Breaux Bridge,1993,Louisiana,LA,7712,LA05001,LA0500100,22,099,22099,local police department,"cities 2,500-9,999",west south central,suburban,17,13,4,17,0,13,4,0,4,0,0,0,0,3,1,0,1,0,3,0,3,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,3,1,0,0
Saint Mary,1993,Louisiana,LA,22694,LA05100,LA0510000,22,101,22101,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,36,22,14,35,1,21,14,1,14,0,2,5,5,2,0,2,3,0,1,2,0,1,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,6,8,0,0
Berwick,1993,Louisiana,LA,4505,LA05101,LA0510100,22,101,22101,local police department,"cities 2,500-9,999",west south central,non-suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
Patterson,1993,Louisiana,LA,4989,LA05104,LA0510400,22,101,22101,local police department,"cities 2,500-9,999",west south central,non-suburban,15,6,9,15,0,6,9,0,9,0,3,3,1,2,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,8,0,0
Baldwin,1993,Louisiana,LA,2432,LA05105,LA0510500,22,101,22101,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Tammany,1993,Louisiana,LA,113823,LA05200,LA0520000,22,103,22103,sheriffs office,"msa cnty 100,000 or over",west south central,suburban,175,101,74,155,20,88,67,13,67,0,14,15,11,13,14,6,6,5,5,6,7,7,25,7,8,3,1,2,0,0,0,0,1,0,1,4,1,0,1,0,2,0,2,0,3,4,0,0,0,1,0,0,0,72,29,0,0,67,7,0,0
Covington,1993,Louisiana,LA,8769,LA05201,LA0520100,22,103,22103,local police department,"cities 2,500-9,999",west south central,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Slidell,1993,Louisiana,LA,26269,LA05202,LA0520200,22,103,22103,local police department,"cities 25,000-49,999",west south central,suburban,87,48,39,81,6,46,34,2,34,1,9,4,9,12,0,24,1,2,2,3,4,0,3,4,1,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,22,0,0,29,10,0,0
Mandeville,1993,Louisiana,LA,7902,LA05203,LA0520300,22,103,22103,local police department,"cities 2,500-9,999",west south central,suburban,14,9,5,14,0,9,5,0,5,0,1,1,0,2,1,2,1,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,1,0,0
Hammond,1993,Louisiana,LA,16607,LA05301,LA0530100,22,105,22105,local police department,"cities 10,000-24,999",west south central,non-suburban,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
Kentwood,1993,Louisiana,LA,2474,LA05302,LA0530200,22,105,22105,local police department,"cities under 2,500",west south central,non-suburban,11,6,5,11,0,6,5,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0
Southeastern Louisiana U,1993,Louisiana,LA,0,LA05309,LA0530900,22,105,22105,special jurisdiction,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tensas,1993,Louisiana,LA,5779,LA05400,LA0540000,22,107,22107,sheriffs office,"non-msa cnty under 10,000",west south central,non-suburban,11,6,5,8,3,4,2,2,2,2,1,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,3,0,0
Waterproof,1993,Louisiana,LA,1008,LA05402,LA0540200,22,107,22107,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrebonne,1993,Louisiana,LA,68808,LA05500,LA0550000,22,109,22109,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,146,109,37,138,8,106,32,3,32,0,4,9,4,12,3,28,13,17,1,4,2,2,15,12,5,5,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,51,55,0,3,32,4,0,1
Houma,1993,Louisiana,LA,31360,LA05501,LA0550100,22,109,22109,local police department,"cities 25,000-49,999",west south central,suburban,120,62,58,119,1,61,55,1,55,3,16,22,11,6,0,6,3,6,6,3,1,4,7,10,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,37,0,1,22,34,0,2
Union,1993,Louisiana,LA,17531,LA05600,LA0560000,22,111,22111,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0
Farmerville,1993,Louisiana,LA,3360,LA05601,LA0560100,22,111,22111,local police department,"cities 2,500-9,999",west south central,non-suburban,30,25,5,25,5,20,5,5,5,0,0,0,0,1,4,1,1,3,0,1,2,1,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,21,0,0,0,5,0,0
Vermilion,1993,Louisiana,LA,34705,LA05700,LA0570000,22,113,22113,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,31,19,12,30,1,18,12,1,12,0,0,8,0,4,0,4,4,1,0,1,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,4,0,0,9,1,2,0
Abbeville,1993,Louisiana,LA,11286,LA05701,LA0570100,22,113,22113,local police department,"cities 10,000-24,999",west south central,non-suburban,4,0,4,4,0,0,4,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Vernon,1993,Louisiana,LA,56372,LA05800,LA0580000,22,115,22115,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,88,53,35,78,10,44,34,9,34,0,5,11,6,11,1,16,2,5,1,1,6,1,5,1,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,1,1,2,0,0,0,0,0,0,0,38,15,0,0,30,4,0,1
Leesville,1993,Louisiana,LA,7904,LA05801,LA0580100,22,115,22115,local police department,"cities 2,500-9,999",west south central,non-suburban,26,7,19,21,5,6,15,1,15,0,5,3,2,3,2,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,9,0,0
Washington,1993,Louisiana,LA,24231,LA05900,LA0590000,22,117,22117,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,36,35,1,34,2,33,1,2,1,0,0,0,0,0,1,9,1,1,0,0,4,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,19,0,0,1,0,0,0
