agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Chelan,1980,Washington,WA,2760,WA00402,WA0040200,53,007,53007,local police department,"cities 2,500-9,999",pacific,non-suburban,63,45,18,51,12,39,12,6,12,0,6,1,1,2,2,5,1,0,3,4,2,1,7,6,2,1,6,1,0,0,0,0,0,1,1,2,2,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,45,0,0,0,18,0,0,0,3,1,2,3,0,1,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Wenatchee,1980,Washington,WA,17265,WA00404,WA0040400,53,007,53007,local police department,"cities 10,000-24,999",pacific,non-suburban,356,247,109,296,60,215,75,32,75,6,10,24,10,13,18,23,15,4,11,5,9,6,39,27,24,19,11,8,5,7,2,3,7,6,5,6,1,1,6,1,2,1,2,0,8,5,1,2,1,0,1,0,1,230,4,0,13,108,0,0,1,17,10,7,17,0,10,7,0,7,0,0,2,2,1,2,3,1,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0
Port Angeles,1980,Washington,WA,17592,WA00501,WA0050100,53,009,53009,local police department,"cities 10,000-24,999",pacific,non-suburban,223,84,139,142,81,58,81,26,81,3,10,24,9,23,15,11,8,5,6,5,1,4,9,0,2,3,1,0,1,1,1,0,6,14,11,12,12,3,3,1,1,3,2,2,1,2,3,1,1,1,0,1,1,79,2,1,2,129,4,0,6,23,9,14,16,7,6,10,3,10,0,0,4,0,2,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,14,0,0,0
Clark,1980,Washington,WA,139939,WA00600,WA0060000,53,011,53011,sheriffs office,"msa cnty 100,000 or over",pacific,suburban,95,93,2,76,19,74,1,19,1,1,0,0,0,0,1,11,12,9,9,4,2,3,5,5,9,3,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,2,0,2,1,2,3,2,1,1,0,0,0,91,2,0,0,2,0,0,0,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Battle Ground,1980,Washington,WA,2780,WA00601,WA0060100,53,011,53011,local police department,"cities 2,500-9,999",pacific,suburban,49,9,40,34,15,5,26,4,26,3,7,4,4,5,6,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,8,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camas,1980,Washington,WA,5705,WA00602,WA0060200,53,011,53011,local police department,"cities 2,500-9,999",pacific,suburban,33,10,23,25,8,9,14,1,14,2,2,1,3,3,5,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,23,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Vancouver,1980,Washington,WA,42489,WA00603,WA0060300,53,011,53011,local police department,"cities 25,000-49,999",pacific,suburban,370,211,159,260,110,150,96,61,96,14,15,22,19,19,21,19,7,15,13,8,11,6,18,11,15,6,6,5,2,3,5,3,7,14,11,7,7,10,3,2,5,2,1,2,15,9,3,2,3,0,2,0,2,202,8,1,0,152,2,5,0,15,3,12,13,2,3,10,0,10,0,0,1,5,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,1
Ridgefield,1980,Washington,WA,1061,WA00605,WA0060500,53,011,53011,local police department,"cities under 2,500",pacific,suburban,4,1,3,3,1,0,3,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Columbia,1980,Washington,WA,1510,WA00700,WA0070000,53,013,53013,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dayton,1980,Washington,WA,2588,WA00701,WA0070100,53,013,53013,local police department,"cities 2,500-9,999",pacific,non-suburban,9,0,9,9,0,0,8,0,8,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,1,3,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Cowlitz,1980,Washington,WA,31691,WA00800,WA0080000,53,015,53015,sheriffs office,"non-msa cnty 25,000-99,999",pacific,non-suburban,45,34,11,39,6,32,6,2,6,1,1,1,0,0,4,8,3,6,0,1,0,2,4,7,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34,0,0,0,11,0,0,0,16,7,9,15,1,7,8,0,8,0,0,1,3,3,1,2,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0
Kelso,1980,Washington,WA,11106,WA00801,WA0080100,53,015,53015,local police department,"cities 10,000-24,999",pacific,non-suburban,169,99,70,169,0,99,65,0,65,5,5,20,18,11,11,9,14,9,1,3,1,6,23,13,5,3,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,1,70,0,0,0,8,0,8,8,0,0,8,0,8,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Longview,1980,Washington,WA,31055,WA00802,WA0080200,53,015,53015,local police department,"cities 25,000-49,999",pacific,non-suburban,457,156,301,288,169,106,174,50,174,8,43,43,20,32,36,21,9,9,6,3,9,1,12,11,7,5,5,3,1,3,1,3,9,43,21,23,20,9,6,4,0,2,0,5,2,5,5,2,2,4,2,1,1,151,2,2,1,296,0,5,0,44,7,37,35,9,5,29,2,29,1,5,9,6,5,4,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,37,0,0,0
Castle Rock,1980,Washington,WA,2160,WA00803,WA0080300,53,015,53015,local police department,"cities under 2,500",pacific,non-suburban,6,2,4,6,0,2,3,0,3,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalama,1980,Washington,WA,1223,WA00804,WA0080400,53,015,53015,local police department,"cities under 2,500",pacific,non-suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodland,1980,Washington,WA,2340,WA00805,WA0080500,53,015,53015,local police department,"cities under 2,500",pacific,non-suburban,36,27,9,28,8,19,9,8,9,0,0,0,0,4,5,2,2,3,0,1,0,1,3,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,1,1,0,0,27,0,0,0,9,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Douglas,1980,Washington,WA,20263,WA00900,WA0090000,53,017,53017,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,109,58,51,89,20,40,48,18,48,1,0,6,14,9,19,8,5,3,4,4,2,2,4,2,2,2,0,0,0,0,2,0,0,1,1,0,0,2,3,0,2,0,0,0,3,2,1,2,1,1,0,0,1,58,0,0,0,51,0,0,0,14,4,10,12,2,3,9,1,9,0,0,0,5,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0
East Wenatchee,1980,Washington,WA,1657,WA00902,WA0090200,53,017,53017,local police department,"cities under 2,500",pacific,non-suburban,40,8,32,27,13,6,18,2,18,3,7,6,1,2,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,32,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ferry,1980,Washington,WA,5748,WA01000,WA0100000,53,019,53019,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Franklin,1980,Washington,WA,15618,WA01100,WA0110000,53,021,53021,sheriffs office,"msa cnty 10,000-24,999",pacific,suburban,17,9,8,15,2,9,6,0,6,0,0,0,2,1,3,0,1,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,8,0,0,0,7,2,5,7,0,2,5,0,5,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
Connell,1980,Washington,WA,1980,WA01101,WA0110100,53,021,53021,local police department,"cities under 2,500",pacific,suburban,3,2,1,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasco,1980,Washington,WA,17015,WA01102,WA0110200,53,021,53021,local police department,"cities 10,000-24,999",pacific,suburban,172,64,108,122,50,57,63,7,63,2,15,14,10,10,14,6,5,2,1,3,3,1,8,5,6,6,6,3,1,0,1,4,12,13,8,3,3,0,1,0,0,0,0,0,3,1,0,2,0,0,0,0,0,54,8,0,2,91,17,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Garfield,1980,Washington,WA,2483,WA01200,WA0120000,53,023,53023,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Grant,1980,Washington,WA,24713,WA01300,WA0130000,53,025,53025,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,48,33,15,34,14,22,11,11,11,1,0,4,1,2,4,5,2,3,0,1,1,1,3,1,1,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5,1,0,2,0,1,0,1,0,28,5,0,0,13,2,0,0,10,1,9,8,2,1,7,0,7,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0
Ephrata,1980,Washington,WA,5326,WA01301,WA0130100,53,025,53025,local police department,"cities 2,500-9,999",pacific,non-suburban,56,16,40,35,21,10,21,6,21,4,6,4,2,8,1,3,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,3,8,2,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,16,0,0,0,40,0,0,0,17,1,16,14,3,1,13,0,13,0,0,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0
