agency,year,state,population,ORI,anti_white_violent,anti_multi_racial_group_violent,anti_muslim_violent,anti_hispanic_violent,anti_black_violent,anti_mental_disability_violent,anti_male_homosexual_gay_violent,anti_ethnicity_other_than_hispanic_violent,anti_jewish_violent,anti_american_indian_or_native_alaskan_violent,anti_physical_disability_violent,anti_transgender_violent,anti_other_religion_violent,anti_asian_violent,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_violent,anti_female_homosexual_lesbian_violent,anti_catholic_violent,anti_multi_religious_group_violent,anti_bisexual_violent,anti_arab_violent,anti_native_hawaiian_or_other_pacific_islander_violent,anti_heterosexual_violent,anti_other_christian_violent,anti_sikh_violent,anti_protestant_violent,anti_gender_non_conforming_violent,anti_female_violent,anti_hindu_violent,anti_jehovahs_witness_violent,anti_buddhist_violent,anti_mormon_violent,anti_atheism_agnosticism_violent,anti_eastern_orthodox_greek_russian_etc_violent,anti_male_violent,anti_total_violent,anti_white_nonviolent,anti_multi_racial_group_nonviolent,anti_muslim_nonviolent,anti_hispanic_nonviolent,anti_black_nonviolent,anti_mental_disability_nonviolent,anti_male_homosexual_gay_nonviolent,anti_ethnicity_other_than_hispanic_nonviolent,anti_jewish_nonviolent,anti_american_indian_or_native_alaskan_nonviolent,anti_physical_disability_nonviolent,anti_transgender_nonviolent,anti_other_religion_nonviolent,anti_asian_nonviolent,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_nonviolent,anti_female_homosexual_lesbian_nonviolent,anti_catholic_nonviolent,anti_multi_religious_group_nonviolent,anti_bisexual_nonviolent,anti_arab_nonviolent,anti_native_hawaiian_or_other_pacific_islander_nonviolent,anti_heterosexual_nonviolent,anti_other_christian_nonviolent,anti_sikh_nonviolent,anti_protestant_nonviolent,anti_gender_non_conforming_nonviolent,anti_female_nonviolent,anti_hindu_nonviolent,anti_jehovahs_witness_nonviolent,anti_buddhist_nonviolent,anti_mormon_nonviolent,anti_atheism_agnosticism_nonviolent,anti_eastern_orthodox_greek_russian_etc_nonviolent,anti_male_nonviolent,anti_total_nonviolent,anti_white_total,anti_multi_racial_group_total,anti_muslim_total,anti_hispanic_total,anti_black_total,anti_mental_disability_total,anti_male_homosexual_gay_total,anti_ethnicity_other_than_hispanic_total,anti_jewish_total,anti_american_indian_or_native_alaskan_total,anti_physical_disability_total,anti_transgender_total,anti_other_religion_total,anti_asian_total,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_total,anti_female_homosexual_lesbian_total,anti_catholic_total,anti_multi_religious_group_total,anti_bisexual_total,anti_arab_total,anti_native_hawaiian_or_other_pacific_islander_total,anti_heterosexual_total,anti_other_christian_total,anti_sikh_total,anti_protestant_total,anti_gender_non_conforming_total,anti_female_total,anti_hindu_total,anti_jehovahs_witness_total,anti_buddhist_total,anti_mormon_total,anti_atheism_agnosticism_total,anti_eastern_orthodox_greek_russian_etc_total,anti_male_total,anti_total_total
New York City Police Department,2007,New York,8220196,NY0303000,10,2,4,3,24,0,41,3,39,0,1,0,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,13,1,1,11,0,4,5,105,0,0,0,6,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,10,15,5,4,35,0,45,8,144,0,1,0,8,9,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
New York City Police Department,2006,New York,8165001,NY0303000,10,0,7,4,22,0,40,8,32,0,0,0,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,1,5,0,13,0,7,5,90,0,0,0,2,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,11,1,12,4,35,0,47,13,122,0,0,0,4,5,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
New York City Police Department,2005,New York,,NY0303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Department,2004,New York,8101321,NY0303000,5,0,1,1,7,0,7,5,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,8,0,0,5,45,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,2,1,15,0,7,10,50,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
New York City Police Department,2003,New York,8098066,NY0303000,18,0,2,5,16,0,37,22,21,0,0,0,1,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,5,2,5,2,13,0,2,22,85,0,0,0,1,2,1,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151,23,2,7,7,29,0,39,44,106,0,0,0,2,10,1,11,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,291
New York City Police Department,2002,New York,8084693,NY0303000,14,1,0,4,28,0,34,23,56,0,0,0,11,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1,2,0,2,16,1,5,16,54,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,15,3,0,6,44,1,39,39,110,0,0,0,28,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
New York City Police Department,2001,New York,8023018,NY0303000,6,0,0,9,21,0,24,13,68,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,4,0,0,5,14,0,5,35,79,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,10,0,0,14,35,0,29,48,147,0,0,0,29,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321
New York City Police Department,2000,New York,7746511,NY0303000,19,0,0,10,43,0,37,17,86,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,3,0,0,1,14,0,5,6,109,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,22,0,0,11,57,0,42,23,195,0,0,0,40,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
New York City Police Department,1999,New York,7429263,NY0303000,18,0,0,8,50,0,51,29,53,0,0,0,9,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2,0,0,5,29,0,6,6,91,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,20,0,0,13,79,0,57,35,144,0,0,0,13,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373
New York City Police Department,1998,New York,7357745,NY0303000,34,0,0,27,81,0,82,3,70,0,0,0,5,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,1,0,0,4,21,0,3,6,103,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,35,0,0,31,102,0,85,9,173,0,0,0,12,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
New York City Police Department,1997,New York,7320477,NY0303000,25,0,0,27,91,0,41,24,75,0,0,0,3,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,4,0,0,11,28,0,7,13,133,0,0,0,13,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,29,0,0,38,119,0,48,37,208,0,0,0,16,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
New York City Police Department,1996,New York,7339594,NY0303000,34,0,0,23,95,0,46,42,76,0,0,0,5,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,3,0,0,9,31,0,3,11,131,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,37,0,0,32,126,0,49,53,207,0,0,0,18,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
New York City Police Department,1995,New York,7319546,NY0303000,30,0,0,18,75,0,54,8,77,0,0,0,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,8,0,0,2,22,0,4,5,83,0,0,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,38,0,0,20,97,0,58,13,160,0,0,0,9,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
New York City Police Department,1994,New York,7336224,NY0303000,49,0,0,25,74,0,59,33,74,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,8,0,0,2,16,0,1,15,134,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,57,0,0,27,90,0,60,48,208,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506
New York City Police Department,1993,New York,7347257,NY0303000,55,0,0,22,72,0,54,19,61,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,8,0,0,4,36,0,2,11,112,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,63,0,0,26,108,0,56,30,173,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470
New York City Police Department,1992,New York,7375097,NY0303000,119,0,0,34,83,0,67,32,85,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,4,0,0,0,17,0,1,5,122,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,123,0,0,34,100,0,68,37,207,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583
New York City Police Department,1991,New York,7350023,NY0303000,59,0,0,29,93,0,69,26,80,0,0,0,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,4,0,0,4,16,0,0,2,82,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,63,0,0,33,109,0,69,28,162,0,0,0,7,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482
